"id_user","count_we_usage","category","class","class2"
"32,144",8,top_50_100,ordinary,ordinary
"32,145",1,top_50_100,ordinary,ordinary
"32,151",5,top_5_10,top_5_10,outstanding
"32,154",1,top_45_50,ordinary,ordinary
"32,164",2,top_50_100,ordinary,ordinary
"32,173",4,top_15_20,ordinary,ordinary
"32,179",15,top_5,top_5,outstanding
"32,184",1,top_50_100,ordinary,ordinary
"32,187",1,top_50_100,ordinary,ordinary
"32,189",16,top_5,top_5,outstanding
"32,192",6,top_5_10,top_5_10,outstanding
"32,194",1,top_15_20,ordinary,ordinary
"32,198",612,top_5,top_5,outstanding
"32,212",1,top_5_10,top_5_10,outstanding
"32,220",3,top_10_15,top_10_15,outstanding
"32,222",2,top_5_10,top_5_10,outstanding
"32,223",2,top_20_25,ordinary,ordinary
"32,224",2,top_20_25,ordinary,ordinary
"32,231",3,top_35_40,ordinary,ordinary
"32,238",1,top_20_25,ordinary,ordinary
"32,240",5,top_5,top_5,outstanding
"32,242",1,top_50_100,ordinary,ordinary
"32,250",1,top_50_100,ordinary,ordinary
"32,257",72,top_5,top_5,outstanding
"32,261",1,top_30_35,ordinary,ordinary
"32,267",69,top_5,top_5,outstanding
"32,270",22,top_10_15,top_10_15,outstanding
"32,272",1,top_40_45,ordinary,ordinary
"32,281",9,top_30_35,ordinary,ordinary
"32,292",1,top_50_100,ordinary,ordinary
"32,298",1,top_50_100,ordinary,ordinary
"32,309",3,top_5,top_5,outstanding
"32,320",6,top_5,top_5,outstanding
"32,323",3,top_10_15,top_10_15,outstanding
"32,343",2,top_10_15,top_10_15,outstanding
"32,344",1,top_15_20,ordinary,ordinary
"32,347",2,top_15_20,ordinary,ordinary
"32,353",1,top_5_10,top_5_10,outstanding
"32,359",3,top_50_100,ordinary,ordinary
"32,368",4,top_5,top_5,outstanding
"32,371",4,top_5_10,top_5_10,outstanding
"32,372",1,top_40_45,ordinary,ordinary
"32,388",1,top_45_50,ordinary,ordinary
"32,389",4,top_50_100,ordinary,ordinary
"32,392",1,top_15_20,ordinary,ordinary
"32,400",98,top_5,top_5,outstanding
"32,409",5,top_50_100,ordinary,ordinary
"32,410",2,top_35_40,ordinary,ordinary
"32,416",3,top_10_15,top_10_15,outstanding
"32,417",38,top_5,top_5,outstanding
"32,421",1,top_50_100,ordinary,ordinary
"32,427",4,top_5,top_5,outstanding
"32,429",8,top_30_35,ordinary,ordinary
"32,434",2,top_50_100,ordinary,ordinary
"32,440",2,top_30_35,ordinary,ordinary
"32,442",1,top_50_100,ordinary,ordinary
"32,443",1,top_5,top_5,outstanding
"32,447",2,top_5_10,top_5_10,outstanding
"32,449",1,top_50_100,ordinary,ordinary
"32,452",1,top_5,top_5,outstanding
"32,455",1,top_20_25,ordinary,ordinary
"32,456",4,top_20_25,ordinary,ordinary
"32,462",5,top_20_25,ordinary,ordinary
"32,471",1,top_50_100,ordinary,ordinary
"32,474",2,top_50_100,ordinary,ordinary
"32,478",6,top_5,top_5,outstanding
"32,480",2,top_50_100,ordinary,ordinary
"32,481",1,top_50_100,ordinary,ordinary
"32,482",1,top_45_50,ordinary,ordinary
"32,487",2,top_5_10,top_5_10,outstanding
"32,491",2,top_5_10,top_5_10,outstanding
"32,502",57,top_5,top_5,outstanding
"32,508",1,top_50_100,ordinary,ordinary
"32,511",2,top_40_45,ordinary,ordinary
"32,513",6,top_35_40,ordinary,ordinary
"32,516",2,top_35_40,ordinary,ordinary
"32,522",1,top_10_15,top_10_15,outstanding
"32,527",1,top_30_35,ordinary,ordinary
"32,530",1,top_50_100,ordinary,ordinary
"32,534",3,top_5,top_5,outstanding
"32,553",6,top_5_10,top_5_10,outstanding
"32,560",2,top_50_100,ordinary,ordinary
"32,562",66,top_5,top_5,outstanding
"32,566",8,top_30_35,ordinary,ordinary
"32,567",44,top_5,top_5,outstanding
"32,568",1,top_5_10,top_5_10,outstanding
"32,572",1,top_35_40,ordinary,ordinary
"32,573",2,top_35_40,ordinary,ordinary
"32,583",1,top_50_100,ordinary,ordinary
"32,588",2,top_50_100,ordinary,ordinary
"32,594",35,top_5,top_5,outstanding
"32,597",2,top_30_35,ordinary,ordinary
"32,603",1,top_50_100,ordinary,ordinary
"32,606",11,top_5,top_5,outstanding
"32,611",2,top_30_35,ordinary,ordinary
"32,614",16,top_5,top_5,outstanding
"32,621",19,top_5,top_5,outstanding
"32,627",1,top_5,top_5,outstanding
"32,628",1,top_15_20,ordinary,ordinary
"32,631",1,top_5_10,top_5_10,outstanding
"32,642",2,top_20_25,ordinary,ordinary
"32,643",366,top_5,top_5,outstanding
"32,648",7,top_5,top_5,outstanding
"32,653",3,top_25_30,ordinary,ordinary
"32,660",2,top_30_35,ordinary,ordinary
"32,669",2,top_50_100,ordinary,ordinary
"32,678",2,top_30_35,ordinary,ordinary
"32,680",65,top_5,top_5,outstanding
"32,681",6,top_5_10,top_5_10,outstanding
"32,686",1,top_10_15,top_10_15,outstanding
"32,693",4,top_15_20,ordinary,ordinary
"32,694",5,top_15_20,ordinary,ordinary
"32,707",12,top_5_10,top_5_10,outstanding
"32,716",4,top_50_100,ordinary,ordinary
"32,724",2,top_5,top_5,outstanding
"32,729",1,top_50_100,ordinary,ordinary
"32,730",1,top_50_100,ordinary,ordinary
"32,732",1,top_10_15,top_10_15,outstanding
"32,735",1,top_50_100,ordinary,ordinary
"32,745",3,top_35_40,ordinary,ordinary
"32,747",2,top_10_15,top_10_15,outstanding
"32,748",2,top_30_35,ordinary,ordinary
"32,750",56,top_5_10,top_5_10,outstanding
"32,755",1,top_10_15,top_10_15,outstanding
"32,758",1,top_50_100,ordinary,ordinary
"32,759",1,top_5,top_5,outstanding
"32,770",3,top_5_10,top_5_10,outstanding
"32,771",8,top_35_40,ordinary,ordinary
"32,772",5,top_40_45,ordinary,ordinary
"32,773",1,top_15_20,ordinary,ordinary
"32,774",4,top_35_40,ordinary,ordinary
"32,776",4,top_50_100,ordinary,ordinary
"32,778",1,top_50_100,ordinary,ordinary
"32,779",1,top_20_25,ordinary,ordinary
"32,782",11,top_5_10,top_5_10,outstanding
"32,790",2,top_40_45,ordinary,ordinary
"32,792",1,top_50_100,ordinary,ordinary
"32,796",1,top_5_10,top_5_10,outstanding
"32,802",1,top_10_15,top_10_15,outstanding
"32,805",3,top_10_15,top_10_15,outstanding
"32,806",2,top_30_35,ordinary,ordinary
"32,812",1,top_20_25,ordinary,ordinary
"32,816",12,top_15_20,ordinary,ordinary
"32,817",2,top_15_20,ordinary,ordinary
"32,818",1,top_50_100,ordinary,ordinary
"32,824",1,top_20_25,ordinary,ordinary
"32,837",5,top_20_25,ordinary,ordinary
"32,842",13,top_5,top_5,outstanding
"32,845",1,top_50_100,ordinary,ordinary
"32,852",6,top_5_10,top_5_10,outstanding
"32,853",1,top_50_100,ordinary,ordinary
"32,855",2,top_30_35,ordinary,ordinary
"32,858",1,top_10_15,top_10_15,outstanding
"32,864",1,top_50_100,ordinary,ordinary
"32,876",29,top_5,top_5,outstanding
"32,883",7,top_5,top_5,outstanding
"32,891",4,top_50_100,ordinary,ordinary
"32,894",1,top_5_10,top_5_10,outstanding
"32,895",1,top_50_100,ordinary,ordinary
"32,902",9,top_5,top_5,outstanding
"32,926",34,top_25_30,ordinary,ordinary
"32,928",2,top_5_10,top_5_10,outstanding
"32,930",15,top_5,top_5,outstanding
"32,931",12,top_5_10,top_5_10,outstanding
"32,932",3,top_5_10,top_5_10,outstanding
"32,937",1,top_20_25,ordinary,ordinary
"32,942",40,top_5,top_5,outstanding
"32,943",12,top_5_10,top_5_10,outstanding
"32,944",1,top_5_10,top_5_10,outstanding
"32,949",9,top_5_10,top_5_10,outstanding
"32,950",1,top_50_100,ordinary,ordinary
"32,951",4,top_5_10,top_5_10,outstanding
"32,962",12,top_5_10,top_5_10,outstanding
"32,977",5,top_15_20,ordinary,ordinary
"32,978",1,top_45_50,ordinary,ordinary
"32,980",3,top_5_10,top_5_10,outstanding
"32,991",6,top_15_20,ordinary,ordinary
"32,995",1,top_50_100,ordinary,ordinary
"32,996",3,top_30_35,ordinary,ordinary
"33,001",31,top_5,top_5,outstanding
"33,004",1,top_15_20,ordinary,ordinary
"33,011",2,top_20_25,ordinary,ordinary
"33,021",2,top_35_40,ordinary,ordinary
"33,034",4,top_50_100,ordinary,ordinary
"33,035",3,top_15_20,ordinary,ordinary
"33,036",1,top_50_100,ordinary,ordinary
"33,038",2,top_30_35,ordinary,ordinary
"33,040",1,top_5_10,top_5_10,outstanding
"33,042",2,top_5_10,top_5_10,outstanding
"33,050",1,top_50_100,ordinary,ordinary
"33,058",1,top_15_20,ordinary,ordinary
"33,059",30,top_5,top_5,outstanding
"33,066",1,top_5_10,top_5_10,outstanding
"33,067",4,top_5,top_5,outstanding
"33,069",5,top_5_10,top_5_10,outstanding
"33,070",1,top_5_10,top_5_10,outstanding
"33,071",2,top_50_100,ordinary,ordinary
"33,077",2,top_10_15,top_10_15,outstanding
"33,080",1,top_35_40,ordinary,ordinary
"33,084",1,top_20_25,ordinary,ordinary
"33,085",1,top_5_10,top_5_10,outstanding
"33,086",1,top_40_45,ordinary,ordinary
"33,091",40,top_5,top_5,outstanding
"33,092",37,top_5,top_5,outstanding
"33,098",1,top_15_20,ordinary,ordinary
"33,104",79,top_5,top_5,outstanding
"33,111",1,top_5_10,top_5_10,outstanding
"33,115",45,top_5,top_5,outstanding
"33,117",1,top_50_100,ordinary,ordinary
"33,118",8,top_10_15,top_10_15,outstanding
"33,125",132,top_5,top_5,outstanding
"33,127",1,top_10_15,top_10_15,outstanding
"33,140",8,top_5_10,top_5_10,outstanding
"33,141",4,top_35_40,ordinary,ordinary
"33,145",35,top_5,top_5,outstanding
"33,151",7,top_5_10,top_5_10,outstanding
"33,153",5,top_5_10,top_5_10,outstanding
"33,154",21,top_5,top_5,outstanding
"33,157",1,top_10_15,top_10_15,outstanding
"33,160",1,top_50_100,ordinary,ordinary
"33,161",3,top_15_20,ordinary,ordinary
"33,166",8,top_5,top_5,outstanding
"33,176",1,top_50_100,ordinary,ordinary
"33,185",3,top_25_30,ordinary,ordinary
"33,188",1,top_35_40,ordinary,ordinary
"33,191",5,top_5,top_5,outstanding
"33,197",3,top_5_10,top_5_10,outstanding
"33,200",1,top_40_45,ordinary,ordinary
"33,209",1,top_50_100,ordinary,ordinary
"33,217",6,top_10_15,top_10_15,outstanding
"33,220",1,top_35_40,ordinary,ordinary
"33,237",3,top_5,top_5,outstanding
"33,242",3,top_50_100,ordinary,ordinary
"33,244",1,top_15_20,ordinary,ordinary
"33,246",1,top_5_10,top_5_10,outstanding
"33,269",1,top_10_15,top_10_15,outstanding
"33,278",10,top_5_10,top_5_10,outstanding
"33,280",1,top_50_100,ordinary,ordinary
"33,282",3,top_20_25,ordinary,ordinary
"33,284",3,top_25_30,ordinary,ordinary
"33,288",2,top_5_10,top_5_10,outstanding
"33,292",3,top_50_100,ordinary,ordinary
"33,299",10,top_5,top_5,outstanding
"33,311",629,top_5,top_5,outstanding
"33,313",30,top_5,top_5,outstanding
"33,314",7,top_10_15,top_10_15,outstanding
"33,316",6,top_10_15,top_10_15,outstanding
"33,317",1,top_10_15,top_10_15,outstanding
"33,320",1,top_40_45,ordinary,ordinary
"33,332","1,634",top_5,top_5,outstanding
"33,339",1,top_30_35,ordinary,ordinary
"33,352",144,top_5,top_5,outstanding
"33,356",1,top_35_40,ordinary,ordinary
"33,368",7,top_35_40,ordinary,ordinary
"33,374",1,top_5,top_5,outstanding
"33,383",1,top_30_35,ordinary,ordinary
"33,394",2,top_30_35,ordinary,ordinary
"33,395",1,top_10_15,top_10_15,outstanding
"33,406",1,top_50_100,ordinary,ordinary
"33,412",5,top_50_100,ordinary,ordinary
"33,417",2,top_25_30,ordinary,ordinary
"33,418",2,top_5_10,top_5_10,outstanding
"33,419",6,top_30_35,ordinary,ordinary
"33,422",183,top_5,top_5,outstanding
"33,424",7,top_15_20,ordinary,ordinary
"33,425",4,top_10_15,top_10_15,outstanding
"33,428",1,top_35_40,ordinary,ordinary
"33,429",6,top_5_10,top_5_10,outstanding
"33,430",1,top_50_100,ordinary,ordinary
"33,438",1,top_10_15,top_10_15,outstanding
"33,440",2,top_35_40,ordinary,ordinary
"33,450",1,top_5_10,top_5_10,outstanding
"33,456",2,top_30_35,ordinary,ordinary
"33,466",4,top_50_100,ordinary,ordinary
"33,469",1,top_5_10,top_5_10,outstanding
"33,470",21,top_5,top_5,outstanding
"33,472",5,top_50_100,ordinary,ordinary
"33,474",1,top_50_100,ordinary,ordinary
"33,486",2,top_5_10,top_5_10,outstanding
"33,488",3,top_15_20,ordinary,ordinary
"33,491",1,top_20_25,ordinary,ordinary
"33,499",1,top_5_10,top_5_10,outstanding
"33,501",2,top_5_10,top_5_10,outstanding
"33,508",8,top_5,top_5,outstanding
"33,509",1,top_25_30,ordinary,ordinary
"33,511",8,top_5_10,top_5_10,outstanding
"33,515",1,top_5,top_5,outstanding
"33,516",1,top_40_45,ordinary,ordinary
"33,525",5,top_15_20,ordinary,ordinary
"33,530",2,top_5,top_5,outstanding
"33,534",7,top_5,top_5,outstanding
"33,539",1,top_50_100,ordinary,ordinary
"33,542",1,top_5,top_5,outstanding
"33,546",1,top_5_10,top_5_10,outstanding
"33,551",1,top_5_10,top_5_10,outstanding
"33,557",2,top_30_35,ordinary,ordinary
"33,565",28,top_5,top_5,outstanding
"33,568",2,top_50_100,ordinary,ordinary
"33,571",2,top_20_25,ordinary,ordinary
"33,580",2,top_30_35,ordinary,ordinary
"33,583",64,top_5,top_5,outstanding
"33,587",5,top_5_10,top_5_10,outstanding
"33,590",1,top_35_40,ordinary,ordinary
"33,592",4,top_5_10,top_5_10,outstanding
"33,593",1,top_5_10,top_5_10,outstanding
"33,601",4,top_40_45,ordinary,ordinary
"33,605",7,top_40_45,ordinary,ordinary
"33,610",12,top_35_40,ordinary,ordinary
"33,614",1,top_5_10,top_5_10,outstanding
"33,617",16,top_5,top_5,outstanding
"33,622",1,top_45_50,ordinary,ordinary
"33,625",1,top_30_35,ordinary,ordinary
"33,630",2,top_50_100,ordinary,ordinary
"33,636",9,top_50_100,ordinary,ordinary
"33,638",15,top_5,top_5,outstanding
"33,648",4,top_25_30,ordinary,ordinary
"33,656",1,top_10_15,top_10_15,outstanding
"33,690",163,top_5,top_5,outstanding
"33,691",1,top_50_100,ordinary,ordinary
"33,694",1,top_50_100,ordinary,ordinary
"33,695",1,top_50_100,ordinary,ordinary
"33,696",14,top_5,top_5,outstanding
"33,700",1,top_40_45,ordinary,ordinary
"33,704",3,top_5_10,top_5_10,outstanding
"33,712",2,top_5_10,top_5_10,outstanding
"33,720",76,top_5,top_5,outstanding
"33,722",3,top_50_100,ordinary,ordinary
"33,725",11,top_5,top_5,outstanding
"33,728",120,top_5,top_5,outstanding
"33,729",17,top_5_10,top_5_10,outstanding
"33,739",1,top_50_100,ordinary,ordinary
"33,768",8,top_15_20,ordinary,ordinary
"33,780",2,top_15_20,ordinary,ordinary
"33,788",6,top_10_15,top_10_15,outstanding
"33,790",5,top_5,top_5,outstanding
"33,792",2,top_40_45,ordinary,ordinary
"33,797",4,top_30_35,ordinary,ordinary
"33,820",6,top_5_10,top_5_10,outstanding
"33,824",1,top_15_20,ordinary,ordinary
"33,832",1,top_50_100,ordinary,ordinary
"33,834",57,top_5,top_5,outstanding
"33,838",3,top_10_15,top_10_15,outstanding
"33,839",2,top_5,top_5,outstanding
"33,845",1,top_50_100,ordinary,ordinary
"33,848",4,top_50_100,ordinary,ordinary
"33,852",29,top_5,top_5,outstanding
"33,868",5,top_20_25,ordinary,ordinary
"33,872",6,top_5,top_5,outstanding
"33,875",7,top_5_10,top_5_10,outstanding
"33,880",1,top_20_25,ordinary,ordinary
"33,896",8,top_5,top_5,outstanding
"33,906",1,top_50_100,ordinary,ordinary
"33,908",1,top_25_30,ordinary,ordinary
"33,918",2,top_35_40,ordinary,ordinary
"33,920",1,top_50_100,ordinary,ordinary
"33,927",78,top_5,top_5,outstanding
"33,933",2,top_10_15,top_10_15,outstanding
"33,935",23,top_5,top_5,outstanding
"33,936",1,top_50_100,ordinary,ordinary
"33,937",2,top_10_15,top_10_15,outstanding
"33,944",1,top_40_45,ordinary,ordinary
"33,945",7,top_5_10,top_5_10,outstanding
"33,957",1,top_50_100,ordinary,ordinary
"33,963",1,top_40_45,ordinary,ordinary
"33,967",1,top_30_35,ordinary,ordinary
"33,973",2,top_50_100,ordinary,ordinary
"33,978",3,top_25_30,ordinary,ordinary
"33,983",6,top_5_10,top_5_10,outstanding
"33,987",2,top_5_10,top_5_10,outstanding
"33,989",1,top_40_45,ordinary,ordinary
"33,996",12,top_5,top_5,outstanding
"34,018",1,top_50_100,ordinary,ordinary
"34,022",4,top_20_25,ordinary,ordinary
"34,032",8,top_5,top_5,outstanding
"34,036",8,top_30_35,ordinary,ordinary
"34,041",1,top_10_15,top_10_15,outstanding
"34,047",1,top_25_30,ordinary,ordinary
"34,049",12,top_5_10,top_5_10,outstanding
"34,054",12,top_5_10,top_5_10,outstanding
"34,061",3,top_50_100,ordinary,ordinary
"34,066",3,top_50_100,ordinary,ordinary
"34,068",3,top_15_20,ordinary,ordinary
"34,081",3,top_30_35,ordinary,ordinary
"34,085",2,top_5,top_5,outstanding
"34,087",14,top_5,top_5,outstanding
"34,088",1,top_40_45,ordinary,ordinary
"34,100",1,top_50_100,ordinary,ordinary
"34,101",1,top_40_45,ordinary,ordinary
"34,102",1,top_35_40,ordinary,ordinary
"34,104",2,top_5_10,top_5_10,outstanding
"34,107",3,top_30_35,ordinary,ordinary
"34,115",6,top_5_10,top_5_10,outstanding
"34,126",1,top_50_100,ordinary,ordinary
"34,127",4,top_50_100,ordinary,ordinary
"34,128",3,top_50_100,ordinary,ordinary
"34,132",13,top_5,top_5,outstanding
"34,133",1,top_30_35,ordinary,ordinary
"34,138",1,top_50_100,ordinary,ordinary
"34,140",1,top_20_25,ordinary,ordinary
"34,144",1,top_50_100,ordinary,ordinary
"34,152",1,top_5_10,top_5_10,outstanding
"34,166",1,top_40_45,ordinary,ordinary
"34,172",1,top_50_100,ordinary,ordinary
"34,183",1,top_10_15,top_10_15,outstanding
"34,187",2,top_20_25,ordinary,ordinary
"34,190",2,top_50_100,ordinary,ordinary
"34,202",1,top_20_25,ordinary,ordinary
"34,223",4,top_35_40,ordinary,ordinary
"34,240",1,top_50_100,ordinary,ordinary
"34,242",2,top_50_100,ordinary,ordinary
"34,243",3,top_5,top_5,outstanding
"34,252",2,top_5,top_5,outstanding
"34,254",1,top_50_100,ordinary,ordinary
"34,256",1,top_50_100,ordinary,ordinary
"34,272",1,top_40_45,ordinary,ordinary
"34,273",3,top_50_100,ordinary,ordinary
"34,274",9,top_5,top_5,outstanding
"34,279",2,top_50_100,ordinary,ordinary
"34,288",2,top_20_25,ordinary,ordinary
"34,289",2,top_25_30,ordinary,ordinary
"34,290",1,top_50_100,ordinary,ordinary
"34,293",17,top_5,top_5,outstanding
"34,295",2,top_50_100,ordinary,ordinary
"34,308",1,top_30_35,ordinary,ordinary
"34,315",2,top_50_100,ordinary,ordinary
"34,318",45,top_5,top_5,outstanding
"34,331",1,top_50_100,ordinary,ordinary
"34,332",1,top_50_100,ordinary,ordinary
"34,333",1,top_50_100,ordinary,ordinary
"34,335",1,top_40_45,ordinary,ordinary
"34,338",6,top_10_15,top_10_15,outstanding
"34,340",2,top_15_20,ordinary,ordinary
"34,345",10,top_5,top_5,outstanding
"34,348",4,top_10_15,top_10_15,outstanding
"34,350",1,top_5_10,top_5_10,outstanding
"34,355",2,top_40_45,ordinary,ordinary
"34,363",1,top_50_100,ordinary,ordinary
"34,364",6,top_30_35,ordinary,ordinary
"34,367",7,top_5_10,top_5_10,outstanding
"34,381",8,top_5,top_5,outstanding
"34,384",1,top_5_10,top_5_10,outstanding
"34,392",1,top_15_20,ordinary,ordinary
"34,398",22,top_30_35,ordinary,ordinary
"34,419",1,top_50_100,ordinary,ordinary
"34,425",3,top_15_20,ordinary,ordinary
"34,429",1,top_20_25,ordinary,ordinary
"34,432",2,top_20_25,ordinary,ordinary
"34,439",2,top_35_40,ordinary,ordinary
"34,443",1,top_45_50,ordinary,ordinary
"34,444",1,top_50_100,ordinary,ordinary
"34,445",1,top_5,top_5,outstanding
"34,448",1,top_30_35,ordinary,ordinary
"34,451",3,top_20_25,ordinary,ordinary
"34,458",2,top_40_45,ordinary,ordinary
"34,459",1,top_50_100,ordinary,ordinary
"34,465",42,top_5,top_5,outstanding
"34,467",2,top_5_10,top_5_10,outstanding
"34,474",41,top_5,top_5,outstanding
"34,475",3,top_5,top_5,outstanding
"34,479",1,top_40_45,ordinary,ordinary
"34,480",3,top_10_15,top_10_15,outstanding
"34,481",1,top_30_35,ordinary,ordinary
"34,482",3,top_50_100,ordinary,ordinary
"34,486",2,top_50_100,ordinary,ordinary
"34,488",1,top_50_100,ordinary,ordinary
"34,511",5,top_30_35,ordinary,ordinary
"34,519",4,top_50_100,ordinary,ordinary
"34,530",1,top_5,top_5,outstanding
"34,537",1,top_50_100,ordinary,ordinary
"34,542",1,top_10_15,top_10_15,outstanding
"34,561",1,top_50_100,ordinary,ordinary
"34,569",3,top_5,top_5,outstanding
"34,579",4,top_5,top_5,outstanding
"34,599",1,top_30_35,ordinary,ordinary
"34,603",11,top_5,top_5,outstanding
"34,610",1,top_10_15,top_10_15,outstanding
"34,611",1,top_45_50,ordinary,ordinary
"34,612",2,top_35_40,ordinary,ordinary
"34,617",2,top_30_35,ordinary,ordinary
"34,618",4,top_5_10,top_5_10,outstanding
"34,620",1,top_50_100,ordinary,ordinary
"34,621",1,top_40_45,ordinary,ordinary
"34,625",289,top_5,top_5,outstanding
"34,628",1,top_5_10,top_5_10,outstanding
"34,635",1,top_30_35,ordinary,ordinary
"34,641",3,top_35_40,ordinary,ordinary
"34,649",8,top_5,top_5,outstanding
"34,658",4,top_20_25,ordinary,ordinary
"34,659",1,top_50_100,ordinary,ordinary
"34,666",1,top_20_25,ordinary,ordinary
"34,669",2,top_30_35,ordinary,ordinary
"34,675",6,top_5,top_5,outstanding
"34,676",1,top_5,top_5,outstanding
"34,682",5,top_5_10,top_5_10,outstanding
"34,686",2,top_20_25,ordinary,ordinary
"34,691",1,top_50_100,ordinary,ordinary
"34,699",1,top_5_10,top_5_10,outstanding
"34,711",2,top_35_40,ordinary,ordinary
"34,713",32,top_5,top_5,outstanding
"34,715",1,top_50_100,ordinary,ordinary
"34,717",3,top_50_100,ordinary,ordinary
"34,723",1,top_50_100,ordinary,ordinary
"34,725",1,top_50_100,ordinary,ordinary
"34,736",6,top_5_10,top_5_10,outstanding
"34,741",1,top_5_10,top_5_10,outstanding
"34,753",8,top_50_100,ordinary,ordinary
"34,756",82,top_5,top_5,outstanding
"34,761",9,top_15_20,ordinary,ordinary
"34,763",4,top_5_10,top_5_10,outstanding
"34,764",1,top_50_100,ordinary,ordinary
"34,765",2,top_5_10,top_5_10,outstanding
"34,777",1,top_20_25,ordinary,ordinary
"34,795",3,top_30_35,ordinary,ordinary
"34,802",1,top_50_100,ordinary,ordinary
"34,815",3,top_35_40,ordinary,ordinary
"34,842",1,top_50_100,ordinary,ordinary
"34,846",2,top_10_15,top_10_15,outstanding
"34,860",1,top_50_100,ordinary,ordinary
"34,873",1,top_20_25,ordinary,ordinary
"34,876",1,top_35_40,ordinary,ordinary
"34,884",7,top_40_45,ordinary,ordinary
"34,885",2,top_35_40,ordinary,ordinary
"34,887",7,top_5_10,top_5_10,outstanding
"34,901",2,top_50_100,ordinary,ordinary
"34,907",8,top_30_35,ordinary,ordinary
"34,908",6,top_5,top_5,outstanding
"34,917",1,top_50_100,ordinary,ordinary
"34,921",14,top_5,top_5,outstanding
"34,926",2,top_50_100,ordinary,ordinary
"34,931",1,top_50_100,ordinary,ordinary
"34,932",3,top_50_100,ordinary,ordinary
"34,933",14,top_5,top_5,outstanding
"34,935",9,top_20_25,ordinary,ordinary
"34,936",1,top_35_40,ordinary,ordinary
"34,937",3,top_5_10,top_5_10,outstanding
"34,938",15,top_45_50,ordinary,ordinary
"34,939",3,top_50_100,ordinary,ordinary
"34,941",7,top_5,top_5,outstanding
"34,958",96,top_5,top_5,outstanding
"34,960",2,top_15_20,ordinary,ordinary
"34,965",8,top_25_30,ordinary,ordinary
"34,973",1,top_20_25,ordinary,ordinary
"34,978",4,top_5_10,top_5_10,outstanding
"34,983",2,top_50_100,ordinary,ordinary
"34,986",28,top_5,top_5,outstanding
"34,987",1,top_50_100,ordinary,ordinary
"34,990",8,top_5,top_5,outstanding
"34,992",80,top_5,top_5,outstanding
"34,999",3,top_30_35,ordinary,ordinary
"35,003",1,top_20_25,ordinary,ordinary
"35,005",1,top_40_45,ordinary,ordinary
"35,006",1,top_45_50,ordinary,ordinary
"35,011",3,top_5,top_5,outstanding
"35,018",1,top_35_40,ordinary,ordinary
"35,022",4,top_5,top_5,outstanding
"35,028",1,top_30_35,ordinary,ordinary
"35,030",1,top_35_40,ordinary,ordinary
"35,031",2,top_25_30,ordinary,ordinary
"35,037",2,top_40_45,ordinary,ordinary
"35,038",2,top_50_100,ordinary,ordinary
"35,047",2,top_50_100,ordinary,ordinary
"35,058",2,top_50_100,ordinary,ordinary
"35,067",3,top_40_45,ordinary,ordinary
"35,070",1,top_10_15,top_10_15,outstanding
"35,071",8,top_30_35,ordinary,ordinary
"35,083",1,top_50_100,ordinary,ordinary
"35,087",1,top_40_45,ordinary,ordinary
"35,092",2,top_50_100,ordinary,ordinary
"35,104",12,top_5,top_5,outstanding
"35,107",1,top_50_100,ordinary,ordinary
"35,125",4,top_5_10,top_5_10,outstanding
"35,126",3,top_40_45,ordinary,ordinary
"35,129",1,top_45_50,ordinary,ordinary
"35,147",2,top_50_100,ordinary,ordinary
"35,155",5,top_5,top_5,outstanding
"35,161",11,top_5,top_5,outstanding
"35,175",9,top_50_100,ordinary,ordinary
"35,178",1,top_50_100,ordinary,ordinary
"35,184",10,top_20_25,ordinary,ordinary
"35,188",1,top_45_50,ordinary,ordinary
"35,190",2,top_30_35,ordinary,ordinary
"35,193",10,top_5,top_5,outstanding
"35,199",5,top_10_15,top_10_15,outstanding
"35,203",4,top_35_40,ordinary,ordinary
"35,220",7,top_45_50,ordinary,ordinary
"35,222",2,top_10_15,top_10_15,outstanding
"35,225",1,top_30_35,ordinary,ordinary
"35,228",1,top_50_100,ordinary,ordinary
"35,230",1,top_35_40,ordinary,ordinary
"35,244",1,top_45_50,ordinary,ordinary
"35,246",5,top_5_10,top_5_10,outstanding
"35,247",1,top_40_45,ordinary,ordinary
"35,258",2,top_10_15,top_10_15,outstanding
"35,266",4,top_50_100,ordinary,ordinary
"35,280",6,top_5,top_5,outstanding
"35,286",1,top_50_100,ordinary,ordinary
"35,288",6,top_35_40,ordinary,ordinary
"35,309",1,top_50_100,ordinary,ordinary
"35,313",1,top_50_100,ordinary,ordinary
"35,326",1,top_25_30,ordinary,ordinary
"35,327",1,top_10_15,top_10_15,outstanding
"35,331",2,top_50_100,ordinary,ordinary
"35,336",1,top_25_30,ordinary,ordinary
"35,341",5,top_30_35,ordinary,ordinary
"35,358",6,top_5_10,top_5_10,outstanding
"35,363",1,top_5_10,top_5_10,outstanding
"35,372",1,top_50_100,ordinary,ordinary
"35,374",1,top_50_100,ordinary,ordinary
"35,391",257,top_5,top_5,outstanding
"35,397",2,top_5_10,top_5_10,outstanding
"35,398",1,top_50_100,ordinary,ordinary
"35,403",1,top_15_20,ordinary,ordinary
"35,408",1,top_10_15,top_10_15,outstanding
"35,413",1,top_35_40,ordinary,ordinary
"35,414",7,top_10_15,top_10_15,outstanding
"35,416",7,top_5,top_5,outstanding
"35,417",4,top_5,top_5,outstanding
