"id_user","count_i_usage","category","class","class2"
"6,701",16,top_20_25,ordinary,ordinary
"6,704",279,top_5,top_5,outstanding
"6,707",15,top_5,top_5,outstanding
"6,710",31,top_5,top_5,outstanding
"6,712",1,top_10_15,top_10_15,outstanding
"6,714",9,top_10_15,top_10_15,outstanding
"6,715",17,top_5_10,top_5_10,outstanding
"6,716",2,top_10_15,top_10_15,outstanding
"6,721",7,top_5,top_5,outstanding
"6,722",81,top_5,top_5,outstanding
"6,723",1,top_5_10,top_5_10,outstanding
"6,725",225,top_5,top_5,outstanding
"6,726",5,top_5_10,top_5_10,outstanding
"6,728",13,top_5,top_5,outstanding
"6,731",9,top_5,top_5,outstanding
"6,733",14,top_5,top_5,outstanding
"6,734",2,top_5_10,top_5_10,outstanding
"6,738",1,top_10_15,top_10_15,outstanding
"6,739",6,top_5,top_5,outstanding
"6,740",207,top_5,top_5,outstanding
"6,741",8,top_5_10,top_5_10,outstanding
"6,742",4,top_5,top_5,outstanding
"6,743",16,top_10_15,top_10_15,outstanding
"6,745",25,top_5,top_5,outstanding
"6,746",33,top_10_15,top_10_15,outstanding
"6,747",18,top_5,top_5,outstanding
"6,751",9,top_50_100,ordinary,ordinary
"6,753",247,top_5,top_5,outstanding
"6,755",3,top_5,top_5,outstanding
"6,756",1,top_40_45,ordinary,ordinary
"6,758",13,top_5,top_5,outstanding
"6,762",120,top_5,top_5,outstanding
"6,763",88,top_5,top_5,outstanding
"6,764",41,top_5,top_5,outstanding
"6,765",367,top_5,top_5,outstanding
"6,768",108,top_5,top_5,outstanding
"6,769",9,top_10_15,top_10_15,outstanding
"6,772",1,top_10_15,top_10_15,outstanding
"6,774",6,top_5,top_5,outstanding
"6,776",92,top_5,top_5,outstanding
"6,777",6,top_5_10,top_5_10,outstanding
"6,779",20,top_5,top_5,outstanding
"6,780",2,top_40_45,ordinary,ordinary
"6,781","1,106",top_5,top_5,outstanding
"6,782",38,top_5,top_5,outstanding
"6,784",2,top_25_30,ordinary,ordinary
"6,785",7,top_5,top_5,outstanding
"6,786",6,top_45_50,ordinary,ordinary
"6,787",2,top_5_10,top_5_10,outstanding
"6,790",3,top_30_35,ordinary,ordinary
"6,791",42,top_5,top_5,outstanding
"6,794",10,top_5,top_5,outstanding
"6,796",1,top_30_35,ordinary,ordinary
"6,798",31,top_5,top_5,outstanding
"6,802",188,top_5,top_5,outstanding
"6,804",1,top_40_45,ordinary,ordinary
"6,805",36,top_5,top_5,outstanding
"6,807",4,top_5,top_5,outstanding
"6,808",603,top_5,top_5,outstanding
"6,810",23,top_5_10,top_5_10,outstanding
"6,813",4,top_10_15,top_10_15,outstanding
"6,814",4,top_5_10,top_5_10,outstanding
"6,819",43,top_5_10,top_5_10,outstanding
"6,821",11,top_15_20,ordinary,ordinary
"6,822",42,top_5,top_5,outstanding
"6,825",8,top_5_10,top_5_10,outstanding
"6,827",2,top_10_15,top_10_15,outstanding
"6,829",76,top_5,top_5,outstanding
"6,830",6,top_5,top_5,outstanding
"6,831",1,top_5_10,top_5_10,outstanding
"6,835",5,top_50_100,ordinary,ordinary
"6,837",13,top_10_15,top_10_15,outstanding
"6,838",45,top_5,top_5,outstanding
"6,840",17,top_5_10,top_5_10,outstanding
"6,841",20,top_5,top_5,outstanding
"6,844",34,top_5,top_5,outstanding
"6,846",28,top_5,top_5,outstanding
"6,850",52,top_5,top_5,outstanding
"6,852",10,top_10_15,top_10_15,outstanding
"6,853",2,top_10_15,top_10_15,outstanding
"6,858",161,top_5,top_5,outstanding
"6,859",2,top_5_10,top_5_10,outstanding
"6,863",1,top_40_45,ordinary,ordinary
"6,864",54,top_5,top_5,outstanding
"6,865",2,top_5_10,top_5_10,outstanding
"6,869",47,top_5,top_5,outstanding
"6,872",15,top_10_15,top_10_15,outstanding
"6,876",41,top_5,top_5,outstanding
"6,877",17,top_5,top_5,outstanding
"6,879",6,top_30_35,ordinary,ordinary
"6,883",43,top_5,top_5,outstanding
"6,885",12,top_45_50,ordinary,ordinary
"6,891",5,top_20_25,ordinary,ordinary
"6,892",43,top_5,top_5,outstanding
"6,893",56,top_5,top_5,outstanding
"6,894",16,top_5,top_5,outstanding
"6,896",18,top_10_15,top_10_15,outstanding
"6,898",1,top_50_100,ordinary,ordinary
"6,906",26,top_5,top_5,outstanding
"6,908",2,top_20_25,ordinary,ordinary
"6,909",36,top_5,top_5,outstanding
"6,910",42,top_5,top_5,outstanding
"6,911",12,top_5_10,top_5_10,outstanding
"6,912",21,top_5_10,top_5_10,outstanding
"6,913",29,top_5,top_5,outstanding
"6,917",2,top_25_30,ordinary,ordinary
"6,918",30,top_5,top_5,outstanding
"6,920",15,top_50_100,ordinary,ordinary
"6,921",1,top_10_15,top_10_15,outstanding
"6,922",1,top_10_15,top_10_15,outstanding
"6,925",44,top_5,top_5,outstanding
"6,926",69,top_5,top_5,outstanding
"6,930",27,top_15_20,ordinary,ordinary
"6,932",10,top_5_10,top_5_10,outstanding
"6,933",13,top_10_15,top_10_15,outstanding
"6,936",1,top_40_45,ordinary,ordinary
"6,937",11,top_5_10,top_5_10,outstanding
"6,938",9,top_5,top_5,outstanding
"6,945",2,top_10_15,top_10_15,outstanding
"6,947",3,top_35_40,ordinary,ordinary
"6,949",4,top_10_15,top_10_15,outstanding
"6,950",16,top_5,top_5,outstanding
"6,952",3,top_50_100,ordinary,ordinary
"6,962",2,top_5,top_5,outstanding
"6,963",28,top_5,top_5,outstanding
"6,968",42,top_5,top_5,outstanding
"6,970",2,top_50_100,ordinary,ordinary
"6,972",2,top_15_20,ordinary,ordinary
"6,977",1,top_45_50,ordinary,ordinary
"6,978",2,top_50_100,ordinary,ordinary
"6,980",11,top_45_50,ordinary,ordinary
"6,981",1,top_5,top_5,outstanding
"6,983",14,top_5_10,top_5_10,outstanding
"6,985",13,top_5,top_5,outstanding
"6,986",1,top_10_15,top_10_15,outstanding
"6,989",193,top_5,top_5,outstanding
"6,990",18,top_10_15,top_10_15,outstanding
"6,992",3,top_25_30,ordinary,ordinary
"6,996",4,top_10_15,top_10_15,outstanding
"6,998",5,top_15_20,ordinary,ordinary
"7,001",2,top_10_15,top_10_15,outstanding
"7,002",2,top_20_25,ordinary,ordinary
"7,003",1,top_45_50,ordinary,ordinary
"7,005",11,top_5_10,top_5_10,outstanding
"7,008",5,top_5_10,top_5_10,outstanding
"7,012",1,top_10_15,top_10_15,outstanding
"7,017",4,top_20_25,ordinary,ordinary
"7,018",7,top_25_30,ordinary,ordinary
"7,019",169,top_5,top_5,outstanding
"7,021",20,top_5,top_5,outstanding
"7,023",16,top_45_50,ordinary,ordinary
"7,025",7,top_10_15,top_10_15,outstanding
"7,026",4,top_30_35,ordinary,ordinary
"7,028",5,top_5_10,top_5_10,outstanding
"7,030",9,top_5_10,top_5_10,outstanding
"7,032",1,top_15_20,ordinary,ordinary
"7,036",17,top_5_10,top_5_10,outstanding
"7,041",7,top_50_100,ordinary,ordinary
"7,043",1,top_5_10,top_5_10,outstanding
"7,044",42,top_5,top_5,outstanding
"7,055",1,top_50_100,ordinary,ordinary
"7,056",3,top_40_45,ordinary,ordinary
"7,064",323,top_5,top_5,outstanding
"7,066",6,top_50_100,ordinary,ordinary
"7,067",39,top_5,top_5,outstanding
"7,071",15,top_5,top_5,outstanding
"7,077",11,top_10_15,top_10_15,outstanding
"7,079",2,top_20_25,ordinary,ordinary
"7,081",1,top_15_20,ordinary,ordinary
"7,082",53,top_5,top_5,outstanding
"7,084",10,top_5_10,top_5_10,outstanding
"7,087",33,top_15_20,ordinary,ordinary
"7,089",9,top_10_15,top_10_15,outstanding
"7,093",7,top_15_20,ordinary,ordinary
"7,094",2,top_10_15,top_10_15,outstanding
"7,102",223,top_5,top_5,outstanding
"7,107",2,top_5_10,top_5_10,outstanding
"7,108",1,top_50_100,ordinary,ordinary
"7,111",49,top_5,top_5,outstanding
"7,112",19,top_5,top_5,outstanding
"7,113",2,top_40_45,ordinary,ordinary
"7,116",1,top_15_20,ordinary,ordinary
"7,117",18,top_5_10,top_5_10,outstanding
"7,120",2,top_40_45,ordinary,ordinary
"7,123",124,top_5,top_5,outstanding
"7,124",11,top_10_15,top_10_15,outstanding
"7,125",3,top_15_20,ordinary,ordinary
"7,127",8,top_10_15,top_10_15,outstanding
"7,129",16,top_5,top_5,outstanding
"7,130",3,top_45_50,ordinary,ordinary
"7,131",3,top_10_15,top_10_15,outstanding
"7,133",5,top_40_45,ordinary,ordinary
"7,137",17,top_5,top_5,outstanding
"7,139",1,top_10_15,top_10_15,outstanding
"7,146",14,top_10_15,top_10_15,outstanding
"7,149",2,top_20_25,ordinary,ordinary
"7,150",3,top_10_15,top_10_15,outstanding
"7,153",4,top_15_20,ordinary,ordinary
"7,154",8,top_10_15,top_10_15,outstanding
"7,156",5,top_5_10,top_5_10,outstanding
"7,158",157,top_5,top_5,outstanding
"7,159",8,top_35_40,ordinary,ordinary
"7,160",6,top_15_20,ordinary,ordinary
"7,162",9,top_5_10,top_5_10,outstanding
"7,168",18,top_5,top_5,outstanding
"7,176",1,top_50_100,ordinary,ordinary
"7,182",8,top_5_10,top_5_10,outstanding
"7,184",7,top_5,top_5,outstanding
"7,185",4,top_50_100,ordinary,ordinary
"7,188",1,top_15_20,ordinary,ordinary
"7,193",72,top_5,top_5,outstanding
"7,198",360,top_5,top_5,outstanding
"7,199",18,top_15_20,ordinary,ordinary
"7,200",20,top_5,top_5,outstanding
"7,201",20,top_15_20,ordinary,ordinary
"7,202",5,top_50_100,ordinary,ordinary
"7,206",1,top_15_20,ordinary,ordinary
"7,208",4,top_15_20,ordinary,ordinary
"7,210",1,top_10_15,top_10_15,outstanding
"7,211",62,top_5,top_5,outstanding
"7,213",9,top_50_100,ordinary,ordinary
"7,214",58,top_5,top_5,outstanding
"7,216",108,top_5,top_5,outstanding
"7,217",11,top_5,top_5,outstanding
"7,220",7,top_15_20,ordinary,ordinary
"7,221",4,top_5_10,top_5_10,outstanding
"7,223",2,top_50_100,ordinary,ordinary
"7,225",1,top_5_10,top_5_10,outstanding
"7,226",8,top_10_15,top_10_15,outstanding
"7,228",2,top_5_10,top_5_10,outstanding
"7,229",1,top_50_100,ordinary,ordinary
"7,230",13,top_5,top_5,outstanding
"7,231",13,top_10_15,top_10_15,outstanding
"7,232",329,top_5,top_5,outstanding
"7,233",2,top_10_15,top_10_15,outstanding
"7,238",15,top_5,top_5,outstanding
"7,239",21,top_10_15,top_10_15,outstanding
"7,240",58,top_5_10,top_5_10,outstanding
"7,241",58,top_5_10,top_5_10,outstanding
"7,243",1,top_5_10,top_5_10,outstanding
"7,249",4,top_15_20,ordinary,ordinary
"7,251",1,top_50_100,ordinary,ordinary
"7,252",8,top_10_15,top_10_15,outstanding
"7,253",3,top_45_50,ordinary,ordinary
"7,254",20,top_5_10,top_5_10,outstanding
"7,257",5,top_50_100,ordinary,ordinary
"7,260",15,top_5_10,top_5_10,outstanding
"7,261",14,top_5_10,top_5_10,outstanding
"7,263",13,top_5,top_5,outstanding
"7,270",4,top_5_10,top_5_10,outstanding
"7,272",1,top_50_100,ordinary,ordinary
"7,273",1,top_25_30,ordinary,ordinary
"7,274",43,top_5,top_5,outstanding
"7,275",5,top_10_15,top_10_15,outstanding
"7,277",10,top_5_10,top_5_10,outstanding
"7,278",12,top_5_10,top_5_10,outstanding
"7,281",1,top_45_50,ordinary,ordinary
"7,282",3,top_5_10,top_5_10,outstanding
"7,284",14,top_50_100,ordinary,ordinary
"7,287",2,top_20_25,ordinary,ordinary
"7,293",15,top_10_15,top_10_15,outstanding
"7,296",1,top_15_20,ordinary,ordinary
"7,297",15,top_5,top_5,outstanding
"7,298",8,top_50_100,ordinary,ordinary
"7,301",11,top_5,top_5,outstanding
"7,302",5,top_15_20,ordinary,ordinary
"7,304",5,top_20_25,ordinary,ordinary
"7,305",54,top_5,top_5,outstanding
"7,311",1,top_20_25,ordinary,ordinary
"7,313",5,top_5,top_5,outstanding
"7,314",3,top_10_15,top_10_15,outstanding
"7,316",8,top_20_25,ordinary,ordinary
"7,318",37,top_5,top_5,outstanding
"7,320",1,top_50_100,ordinary,ordinary
"7,323",4,top_20_25,ordinary,ordinary
"7,325",58,top_5,top_5,outstanding
"7,326",4,top_50_100,ordinary,ordinary
"7,328",2,top_15_20,ordinary,ordinary
"7,330",3,top_10_15,top_10_15,outstanding
"7,333",40,top_5,top_5,outstanding
"7,335",1,top_5_10,top_5_10,outstanding
"7,336",4,top_50_100,ordinary,ordinary
"7,337",2,top_5_10,top_5_10,outstanding
"7,338",1,top_5_10,top_5_10,outstanding
"7,339",1,top_50_100,ordinary,ordinary
"7,340",5,top_10_15,top_10_15,outstanding
"7,343",3,top_50_100,ordinary,ordinary
"7,345",5,top_10_15,top_10_15,outstanding
"7,347",5,top_50_100,ordinary,ordinary
"7,351",3,top_5_10,top_5_10,outstanding
"7,357",5,top_20_25,ordinary,ordinary
"7,359",5,top_10_15,top_10_15,outstanding
"7,361",4,top_5_10,top_5_10,outstanding
"7,370",2,top_20_25,ordinary,ordinary
"7,372",15,top_20_25,ordinary,ordinary
"7,373",14,top_20_25,ordinary,ordinary
"7,374",310,top_5,top_5,outstanding
"7,376",3,top_45_50,ordinary,ordinary
"7,378",8,top_10_15,top_10_15,outstanding
"7,379",2,top_15_20,ordinary,ordinary
"7,380",15,top_10_15,top_10_15,outstanding
"7,382",3,top_50_100,ordinary,ordinary
"7,384",8,top_10_15,top_10_15,outstanding
"7,386",36,top_5,top_5,outstanding
"7,387",4,top_20_25,ordinary,ordinary
"7,388",8,top_5_10,top_5_10,outstanding
"7,389",3,top_15_20,ordinary,ordinary
"7,390",5,top_50_100,ordinary,ordinary
"7,391",39,top_50_100,ordinary,ordinary
"7,392",4,top_5,top_5,outstanding
"7,398",17,top_5,top_5,outstanding
"7,402",2,top_50_100,ordinary,ordinary
"7,403",12,top_5,top_5,outstanding
"7,408",2,top_20_25,ordinary,ordinary
"7,409",16,top_15_20,ordinary,ordinary
"7,410",4,top_50_100,ordinary,ordinary
"7,411",1,top_25_30,ordinary,ordinary
"7,412",9,top_15_20,ordinary,ordinary
"7,413",4,top_10_15,top_10_15,outstanding
"7,415",20,top_5_10,top_5_10,outstanding
"7,416",111,top_5,top_5,outstanding
"7,419",4,top_5,top_5,outstanding
"7,421",1,top_35_40,ordinary,ordinary
"7,422",21,top_5_10,top_5_10,outstanding
"7,425",2,top_30_35,ordinary,ordinary
"7,429",19,top_5,top_5,outstanding
"7,430",2,top_15_20,ordinary,ordinary
"7,434",4,top_25_30,ordinary,ordinary
"7,435",433,top_5,top_5,outstanding
"7,437",2,top_15_20,ordinary,ordinary
"7,439",50,top_5,top_5,outstanding
"7,440",7,top_50_100,ordinary,ordinary
"7,442",2,top_40_45,ordinary,ordinary
"7,443",35,top_5_10,top_5_10,outstanding
"7,444",3,top_5_10,top_5_10,outstanding
"7,445",2,top_5_10,top_5_10,outstanding
"7,446",19,top_5,top_5,outstanding
"7,447",2,top_5_10,top_5_10,outstanding
"7,449",17,top_15_20,ordinary,ordinary
"7,451",3,top_50_100,ordinary,ordinary
"7,453",6,top_15_20,ordinary,ordinary
"7,454",36,top_5,top_5,outstanding
"7,457",4,top_20_25,ordinary,ordinary
"7,458",21,top_15_20,ordinary,ordinary
"7,459",10,top_45_50,ordinary,ordinary
"7,460",1,top_40_45,ordinary,ordinary
"7,461",7,top_15_20,ordinary,ordinary
"7,462",14,top_5_10,top_5_10,outstanding
"7,463",17,top_5_10,top_5_10,outstanding
"7,466",42,top_5_10,top_5_10,outstanding
"7,467",18,top_25_30,ordinary,ordinary
"7,469",1,top_40_45,ordinary,ordinary
"7,470",32,top_10_15,top_10_15,outstanding
"7,471",1,top_50_100,ordinary,ordinary
"7,472",2,top_50_100,ordinary,ordinary
"7,473",6,top_25_30,ordinary,ordinary
"7,475",25,top_5,top_5,outstanding
"7,484",5,top_50_100,ordinary,ordinary
"7,487",1,top_5,top_5,outstanding
"7,489",34,top_5_10,top_5_10,outstanding
"7,490",10,top_10_15,top_10_15,outstanding
"7,491",1,top_20_25,ordinary,ordinary
"7,495",11,top_5,top_5,outstanding
"7,496",10,top_10_15,top_10_15,outstanding
"7,498",22,top_50_100,ordinary,ordinary
"7,503",7,top_5_10,top_5_10,outstanding
"7,505",34,top_5_10,top_5_10,outstanding
"7,506",10,top_50_100,ordinary,ordinary
"7,507",1,top_25_30,ordinary,ordinary
"7,508",3,top_50_100,ordinary,ordinary
"7,509",14,top_25_30,ordinary,ordinary
"7,511",3,top_15_20,ordinary,ordinary
"7,520",2,top_20_25,ordinary,ordinary
"7,529",3,top_20_25,ordinary,ordinary
"7,530",1,top_50_100,ordinary,ordinary
"7,531",12,top_25_30,ordinary,ordinary
"7,532",5,top_40_45,ordinary,ordinary
"7,533",2,top_50_100,ordinary,ordinary
"7,538",22,top_20_25,ordinary,ordinary
"7,539",2,top_15_20,ordinary,ordinary
"7,540",1,top_35_40,ordinary,ordinary
"7,542",2,top_15_20,ordinary,ordinary
"7,543",3,top_5_10,top_5_10,outstanding
"7,545",1,top_40_45,ordinary,ordinary
"7,546",2,top_45_50,ordinary,ordinary
"7,549",5,top_50_100,ordinary,ordinary
"7,550",6,top_10_15,top_10_15,outstanding
"7,555",1,top_5,top_5,outstanding
"7,556",1,top_5_10,top_5_10,outstanding
"7,557",6,top_15_20,ordinary,ordinary
"7,558",33,top_5_10,top_5_10,outstanding
"7,561",1,top_50_100,ordinary,ordinary
"7,562",7,top_50_100,ordinary,ordinary
"7,564",7,top_5_10,top_5_10,outstanding
"7,565","1,180",top_5,top_5,outstanding
"7,568",18,top_20_25,ordinary,ordinary
"7,569",10,top_15_20,ordinary,ordinary
"7,570",3,top_5_10,top_5_10,outstanding
"7,571",2,top_50_100,ordinary,ordinary
"7,572",9,top_25_30,ordinary,ordinary
"7,573",2,top_5,top_5,outstanding
"7,574",4,top_10_15,top_10_15,outstanding
"7,576",2,top_15_20,ordinary,ordinary
"7,580",1,top_50_100,ordinary,ordinary
"7,585",19,top_5_10,top_5_10,outstanding
"7,587",14,top_45_50,ordinary,ordinary
"7,588",12,top_5,top_5,outstanding
"7,591",45,top_5,top_5,outstanding
"7,593",1,top_15_20,ordinary,ordinary
"7,599",1,top_15_20,ordinary,ordinary
"7,602",25,top_5_10,top_5_10,outstanding
"7,603",3,top_5_10,top_5_10,outstanding
"7,604",40,top_5,top_5,outstanding
"7,605",5,top_45_50,ordinary,ordinary
"7,606",9,top_50_100,ordinary,ordinary
"7,608",2,top_20_25,ordinary,ordinary
"7,609",18,top_5,top_5,outstanding
"7,615",2,top_10_15,top_10_15,outstanding
"7,616",11,top_5_10,top_5_10,outstanding
"7,617",128,top_5,top_5,outstanding
"7,618",4,top_5_10,top_5_10,outstanding
"7,622",2,top_50_100,ordinary,ordinary
"7,625",2,top_50_100,ordinary,ordinary
"7,626",4,top_50_100,ordinary,ordinary
"7,627",6,top_50_100,ordinary,ordinary
"7,628",6,top_10_15,top_10_15,outstanding
"7,629",5,top_50_100,ordinary,ordinary
"7,631",8,top_40_45,ordinary,ordinary
"7,632",3,top_20_25,ordinary,ordinary
"7,633",2,top_50_100,ordinary,ordinary
"7,638",8,top_50_100,ordinary,ordinary
"7,639",1,top_50_100,ordinary,ordinary
"7,642",7,top_50_100,ordinary,ordinary
"7,643",3,top_50_100,ordinary,ordinary
"7,644",4,top_45_50,ordinary,ordinary
"7,645",2,top_15_20,ordinary,ordinary
"7,650",2,top_50_100,ordinary,ordinary
"7,651",12,top_5_10,top_5_10,outstanding
"7,652",6,top_20_25,ordinary,ordinary
"7,655",19,top_15_20,ordinary,ordinary
"7,657",5,top_25_30,ordinary,ordinary
"7,658",3,top_5_10,top_5_10,outstanding
"7,659",5,top_20_25,ordinary,ordinary
"7,660",9,top_5_10,top_5_10,outstanding
"7,661",7,top_50_100,ordinary,ordinary
"7,662",3,top_25_30,ordinary,ordinary
"7,664",9,top_10_15,top_10_15,outstanding
"7,667",4,top_35_40,ordinary,ordinary
"7,668",1,top_40_45,ordinary,ordinary
"7,669",2,top_10_15,top_10_15,outstanding
"7,670",5,top_5_10,top_5_10,outstanding
"7,673",4,top_20_25,ordinary,ordinary
"7,675",2,top_10_15,top_10_15,outstanding
"7,676",6,top_10_15,top_10_15,outstanding
"7,677",21,top_5_10,top_5_10,outstanding
"7,685",4,top_25_30,ordinary,ordinary
"7,687",14,top_10_15,top_10_15,outstanding
"7,689",3,top_5_10,top_5_10,outstanding
"7,692",6,top_5_10,top_5_10,outstanding
"7,698",2,top_15_20,ordinary,ordinary
"7,701",22,top_5,top_5,outstanding
"7,703",12,top_5,top_5,outstanding
"7,705",5,top_5_10,top_5_10,outstanding
"7,711",1,top_40_45,ordinary,ordinary
"7,716",29,top_5_10,top_5_10,outstanding
"7,718",6,top_45_50,ordinary,ordinary
"7,719",40,top_5,top_5,outstanding
"7,724",2,top_50_100,ordinary,ordinary
"7,726",80,top_5,top_5,outstanding
"7,727",33,top_35_40,ordinary,ordinary
"7,729",6,top_20_25,ordinary,ordinary
"7,730",1,top_30_35,ordinary,ordinary
"7,731",13,top_15_20,ordinary,ordinary
"7,733",3,top_5_10,top_5_10,outstanding
"7,737",222,top_5,top_5,outstanding
"7,741",15,top_5_10,top_5_10,outstanding
"7,743",1,top_45_50,ordinary,ordinary
"7,747",3,top_25_30,ordinary,ordinary
"7,750",1,top_45_50,ordinary,ordinary
"7,753",16,top_25_30,ordinary,ordinary
"7,754",14,top_5_10,top_5_10,outstanding
"7,756",5,top_15_20,ordinary,ordinary
"7,758",5,top_15_20,ordinary,ordinary
"7,759",3,top_45_50,ordinary,ordinary
"7,760",9,top_10_15,top_10_15,outstanding
"7,761",5,top_10_15,top_10_15,outstanding
"7,762",35,top_5,top_5,outstanding
"7,763",1,top_5_10,top_5_10,outstanding
"7,765",2,top_25_30,ordinary,ordinary
"7,766",1,top_15_20,ordinary,ordinary
"7,770",4,top_50_100,ordinary,ordinary
"7,771",2,top_5_10,top_5_10,outstanding
"7,777",9,top_5,top_5,outstanding
"7,780",2,top_50_100,ordinary,ordinary
"7,781",10,top_25_30,ordinary,ordinary
"7,782",2,top_50_100,ordinary,ordinary
"7,784",22,top_5_10,top_5_10,outstanding
"7,785",1,top_50_100,ordinary,ordinary
"7,786",3,top_20_25,ordinary,ordinary
"7,789",19,top_5_10,top_5_10,outstanding
"7,790",4,top_5_10,top_5_10,outstanding
"7,791",4,top_20_25,ordinary,ordinary
"7,792",2,top_10_15,top_10_15,outstanding
"7,793",2,top_45_50,ordinary,ordinary
"7,794",1,top_5_10,top_5_10,outstanding
"7,795",8,top_5_10,top_5_10,outstanding
"7,798",6,top_30_35,ordinary,ordinary
"7,802",9,top_5,top_5,outstanding
"7,807",12,top_5_10,top_5_10,outstanding
"7,813",16,top_5,top_5,outstanding
"7,815",6,top_25_30,ordinary,ordinary
"7,819",372,top_5,top_5,outstanding
"7,823",1,top_30_35,ordinary,ordinary
"7,827",1,top_50_100,ordinary,ordinary
"7,828",5,top_20_25,ordinary,ordinary
"7,835",12,top_5,top_5,outstanding
"7,836",4,top_5_10,top_5_10,outstanding
"7,837",7,top_5,top_5,outstanding
"7,838",5,top_15_20,ordinary,ordinary
"7,840",3,top_5_10,top_5_10,outstanding
"7,842",4,top_50_100,ordinary,ordinary
"7,847",3,top_15_20,ordinary,ordinary
"7,849",2,top_50_100,ordinary,ordinary
"7,850",4,top_15_20,ordinary,ordinary
"7,853",1,top_40_45,ordinary,ordinary
"7,854",2,top_50_100,ordinary,ordinary
"7,856",1,top_50_100,ordinary,ordinary
"7,859",108,top_5_10,top_5_10,outstanding
"7,860",15,top_5_10,top_5_10,outstanding
"7,861",10,top_25_30,ordinary,ordinary
"7,863",12,top_5_10,top_5_10,outstanding
"7,865",3,top_50_100,ordinary,ordinary
"7,868",7,top_5_10,top_5_10,outstanding
"7,869",11,top_25_30,ordinary,ordinary
"7,870",2,top_15_20,ordinary,ordinary
"7,874",1,top_50_100,ordinary,ordinary
"7,875",6,top_15_20,ordinary,ordinary
"7,879",7,top_5_10,top_5_10,outstanding
"7,881",6,top_10_15,top_10_15,outstanding
"7,882",16,top_5_10,top_5_10,outstanding
"7,883",1,top_45_50,ordinary,ordinary
"7,884",2,top_50_100,ordinary,ordinary
"7,885","1,080",top_5,top_5,outstanding
"7,886",10,top_5_10,top_5_10,outstanding
"7,887",8,top_20_25,ordinary,ordinary
"7,889",4,top_50_100,ordinary,ordinary
"7,891",2,top_20_25,ordinary,ordinary
"7,893",2,top_5_10,top_5_10,outstanding
"7,898",794,top_5,top_5,outstanding
"7,901",17,top_10_15,top_10_15,outstanding
"7,902",15,top_5,top_5,outstanding
"7,903",3,top_10_15,top_10_15,outstanding
"7,904",10,top_30_35,ordinary,ordinary
"7,907",3,top_30_35,ordinary,ordinary
"7,909",2,top_50_100,ordinary,ordinary
"7,912",2,top_50_100,ordinary,ordinary
"7,913",5,top_50_100,ordinary,ordinary
"7,915",18,top_10_15,top_10_15,outstanding
"7,920",9,top_20_25,ordinary,ordinary
"7,926",2,top_50_100,ordinary,ordinary
"7,929",4,top_50_100,ordinary,ordinary
"7,931",17,top_10_15,top_10_15,outstanding
"7,934",5,top_50_100,ordinary,ordinary
"7,935",5,top_50_100,ordinary,ordinary
"7,936",4,top_35_40,ordinary,ordinary
"7,939",23,top_10_15,top_10_15,outstanding
"7,942",14,top_5,top_5,outstanding
"7,943",227,top_5,top_5,outstanding
"7,944",16,top_10_15,top_10_15,outstanding
"7,946",2,top_50_100,ordinary,ordinary
"7,947",63,top_5,top_5,outstanding
"7,948",1,top_50_100,ordinary,ordinary
"7,951",9,top_25_30,ordinary,ordinary
"7,952",3,top_30_35,ordinary,ordinary
"7,953",10,top_50_100,ordinary,ordinary
"7,956",9,top_10_15,top_10_15,outstanding
"7,959",20,top_5_10,top_5_10,outstanding
"7,961",5,top_10_15,top_10_15,outstanding
"7,962",1,top_5_10,top_5_10,outstanding
"7,966",1,top_40_45,ordinary,ordinary
"7,967",1,top_10_15,top_10_15,outstanding
"7,972",1,top_40_45,ordinary,ordinary
"7,974",5,top_20_25,ordinary,ordinary
"7,975",3,top_50_100,ordinary,ordinary
"7,976",3,top_20_25,ordinary,ordinary
"7,977",4,top_50_100,ordinary,ordinary
"7,981",35,top_5_10,top_5_10,outstanding
"7,987",7,top_50_100,ordinary,ordinary
"7,990",2,top_40_45,ordinary,ordinary
"7,991",11,top_50_100,ordinary,ordinary
"7,993",63,top_5,top_5,outstanding
"7,994",7,top_10_15,top_10_15,outstanding
"7,995",7,top_5_10,top_5_10,outstanding
"7,996",7,top_5_10,top_5_10,outstanding
"7,998",12,top_50_100,ordinary,ordinary
"8,001",12,top_5,top_5,outstanding
"8,002",6,top_25_30,ordinary,ordinary
"8,004",3,top_20_25,ordinary,ordinary
"8,006",80,top_5,top_5,outstanding
"8,007",2,top_30_35,ordinary,ordinary
"8,008",3,top_50_100,ordinary,ordinary
"8,012",18,top_15_20,ordinary,ordinary
"8,014",48,top_5,top_5,outstanding
"8,015",1,top_5_10,top_5_10,outstanding
"8,020",41,top_15_20,ordinary,ordinary
"8,022",6,top_5_10,top_5_10,outstanding
"8,025",3,top_50_100,ordinary,ordinary
"8,029",10,top_25_30,ordinary,ordinary
"8,031",9,top_5_10,top_5_10,outstanding
"8,033",131,top_5,top_5,outstanding
"8,035",12,top_5_10,top_5_10,outstanding
"8,037",5,top_30_35,ordinary,ordinary
"8,041",1,top_5_10,top_5_10,outstanding
"8,042",19,top_20_25,ordinary,ordinary
"8,043",2,top_50_100,ordinary,ordinary
"8,044",15,top_30_35,ordinary,ordinary
"8,046",111,top_5,top_5,outstanding
"8,048",7,top_10_15,top_10_15,outstanding
