"id_user","count_they_usage","category","class","class2"
"9,063",1,top_25_30,ordinary,ordinary
"9,065",315,top_5,top_5,outstanding
"9,071",1,top_25_30,ordinary,ordinary
"9,072",2,top_15_20,ordinary,ordinary
"9,075",3,top_50_100,ordinary,ordinary
"9,079",1,top_30_35,ordinary,ordinary
"9,080",2,top_50_100,ordinary,ordinary
"9,092",1,top_50_100,ordinary,ordinary
"9,096",4,top_50_100,ordinary,ordinary
"9,103",4,top_5_10,top_5_10,outstanding
"9,109",1,top_50_100,ordinary,ordinary
"9,111",3,top_50_100,ordinary,ordinary
"9,112",2,top_50_100,ordinary,ordinary
"9,113",9,top_25_30,ordinary,ordinary
"9,121",8,top_5_10,top_5_10,outstanding
"9,122",2,top_50_100,ordinary,ordinary
"9,123",117,top_5,top_5,outstanding
"9,124",1,top_30_35,ordinary,ordinary
"9,138",7,top_10_15,top_10_15,outstanding
"9,141",21,top_5_10,top_5_10,outstanding
"9,145",6,top_5_10,top_5_10,outstanding
"9,157",1,top_45_50,ordinary,ordinary
"9,159",18,top_5_10,top_5_10,outstanding
"9,162",164,top_5,top_5,outstanding
"9,163",5,top_10_15,top_10_15,outstanding
"9,164",2,top_35_40,ordinary,ordinary
"9,168",5,top_50_100,ordinary,ordinary
"9,172",1,top_10_15,top_10_15,outstanding
"9,175",7,top_50_100,ordinary,ordinary
"9,179",2,top_10_15,top_10_15,outstanding
"9,193",7,top_5_10,top_5_10,outstanding
"9,194",19,top_5,top_5,outstanding
"9,198",4,top_15_20,ordinary,ordinary
"9,200",2,top_20_25,ordinary,ordinary
"9,208",4,top_5_10,top_5_10,outstanding
"9,213",26,top_5,top_5,outstanding
"9,214",4,top_50_100,ordinary,ordinary
"9,216",7,top_50_100,ordinary,ordinary
"9,218",17,top_10_15,top_10_15,outstanding
"9,223",2,top_50_100,ordinary,ordinary
"9,224",1,top_50_100,ordinary,ordinary
"9,228",1,top_30_35,ordinary,ordinary
"9,229",1,top_50_100,ordinary,ordinary
"9,237",1,top_5_10,top_5_10,outstanding
"9,239",32,top_5,top_5,outstanding
"9,240",4,top_45_50,ordinary,ordinary
"9,249",1,top_50_100,ordinary,ordinary
"9,250",1,top_30_35,ordinary,ordinary
"9,251",1,top_50_100,ordinary,ordinary
"9,253",1,top_40_45,ordinary,ordinary
"9,256",2,top_50_100,ordinary,ordinary
"9,261",128,top_5,top_5,outstanding
"9,263",8,top_20_25,ordinary,ordinary
"9,270",6,top_10_15,top_10_15,outstanding
"9,273",34,top_5,top_5,outstanding
"9,274",179,top_5,top_5,outstanding
"9,276",8,top_30_35,ordinary,ordinary
"9,280",1,top_35_40,ordinary,ordinary
"9,281",1,top_50_100,ordinary,ordinary
"9,285",1,top_40_45,ordinary,ordinary
"9,286",9,top_15_20,ordinary,ordinary
"9,287",4,top_50_100,ordinary,ordinary
"9,288",5,top_25_30,ordinary,ordinary
"9,289",2,top_50_100,ordinary,ordinary
"9,296",2,top_35_40,ordinary,ordinary
"9,297",1,top_15_20,ordinary,ordinary
"9,301",1,top_30_35,ordinary,ordinary
"9,302",2,top_50_100,ordinary,ordinary
"9,306",9,top_15_20,ordinary,ordinary
"9,307",2,top_50_100,ordinary,ordinary
"9,309",9,top_15_20,ordinary,ordinary
"9,313",5,top_50_100,ordinary,ordinary
"9,316",6,top_5,top_5,outstanding
"9,317",10,top_45_50,ordinary,ordinary
"9,319",1,top_30_35,ordinary,ordinary
"9,323",1,top_50_100,ordinary,ordinary
"9,327",8,top_5,top_5,outstanding
"9,328",5,top_10_15,top_10_15,outstanding
"9,332",5,top_15_20,ordinary,ordinary
"9,340",1,top_40_45,ordinary,ordinary
"9,343",5,top_20_25,ordinary,ordinary
"9,344",10,top_10_15,top_10_15,outstanding
"9,348",3,top_50_100,ordinary,ordinary
"9,353",1,top_50_100,ordinary,ordinary
"9,354",2,top_30_35,ordinary,ordinary
"9,357",2,top_50_100,ordinary,ordinary
"9,359",1,top_50_100,ordinary,ordinary
"9,363",8,top_45_50,ordinary,ordinary
"9,367",1,top_15_20,ordinary,ordinary
"9,375",3,top_50_100,ordinary,ordinary
"9,376",2,top_25_30,ordinary,ordinary
"9,378",1,top_50_100,ordinary,ordinary
"9,381",185,top_5,top_5,outstanding
"9,383",1,top_15_20,ordinary,ordinary
"9,386","1,377",top_5,top_5,outstanding
"9,387",222,top_5,top_5,outstanding
"9,390",10,top_40_45,ordinary,ordinary
"9,391",3,top_50_100,ordinary,ordinary
"9,393",17,top_5_10,top_5_10,outstanding
"9,394",7,top_15_20,ordinary,ordinary
"9,401",1,top_15_20,ordinary,ordinary
"9,406",10,top_5_10,top_5_10,outstanding
"9,408",5,top_35_40,ordinary,ordinary
"9,409",51,top_5,top_5,outstanding
"9,410",7,top_5,top_5,outstanding
"9,412",36,top_5,top_5,outstanding
"9,419",3,top_10_15,top_10_15,outstanding
"9,426",8,top_50_100,ordinary,ordinary
"9,429",1,top_40_45,ordinary,ordinary
"9,430",2,top_50_100,ordinary,ordinary
"9,435",1,top_50_100,ordinary,ordinary
"9,437",90,top_5,top_5,outstanding
"9,443",2,top_50_100,ordinary,ordinary
"9,445",64,top_5,top_5,outstanding
"9,449",11,top_5,top_5,outstanding
"9,453",1,top_10_15,top_10_15,outstanding
"9,454",5,top_15_20,ordinary,ordinary
"9,460",1,top_45_50,ordinary,ordinary
"9,464",45,top_5,top_5,outstanding
"9,467",1,top_5_10,top_5_10,outstanding
"9,470",10,top_10_15,top_10_15,outstanding
"9,472",3,top_15_20,ordinary,ordinary
"9,473",4,top_20_25,ordinary,ordinary
"9,476",2,top_50_100,ordinary,ordinary
"9,479",24,top_5,top_5,outstanding
"9,483",1,top_10_15,top_10_15,outstanding
"9,488",9,top_5,top_5,outstanding
"9,496",11,top_5_10,top_5_10,outstanding
"9,497",2,top_50_100,ordinary,ordinary
"9,498",3,top_15_20,ordinary,ordinary
"9,500",1,top_25_30,ordinary,ordinary
"9,501",8,top_25_30,ordinary,ordinary
"9,504",48,top_5,top_5,outstanding
"9,507",3,top_35_40,ordinary,ordinary
"9,510",9,top_5_10,top_5_10,outstanding
"9,512",6,top_40_45,ordinary,ordinary
"9,520",2,top_50_100,ordinary,ordinary
"9,524",1,top_35_40,ordinary,ordinary
"9,525",1,top_50_100,ordinary,ordinary
"9,527",2,top_20_25,ordinary,ordinary
"9,532",2,top_50_100,ordinary,ordinary
"9,539",1,top_25_30,ordinary,ordinary
"9,541",1,top_50_100,ordinary,ordinary
"9,548",6,top_50_100,ordinary,ordinary
"9,553",2,top_10_15,top_10_15,outstanding
"9,555",3,top_10_15,top_10_15,outstanding
"9,559",6,top_15_20,ordinary,ordinary
"9,560",3,top_20_25,ordinary,ordinary
"9,562",1,top_50_100,ordinary,ordinary
"9,569",1,top_50_100,ordinary,ordinary
"9,571",2,top_10_15,top_10_15,outstanding
"9,573",7,top_30_35,ordinary,ordinary
"9,575",1,top_10_15,top_10_15,outstanding
"9,576",2,top_25_30,ordinary,ordinary
"9,583",1,top_50_100,ordinary,ordinary
"9,594",2,top_25_30,ordinary,ordinary
"9,596",3,top_10_15,top_10_15,outstanding
"9,597",4,top_50_100,ordinary,ordinary
"9,600",1,top_10_15,top_10_15,outstanding
"9,601",1,top_50_100,ordinary,ordinary
"9,602",5,top_5_10,top_5_10,outstanding
"9,608",1,top_35_40,ordinary,ordinary
"9,619",1,top_50_100,ordinary,ordinary
"9,624",1,top_50_100,ordinary,ordinary
"9,628",1,top_10_15,top_10_15,outstanding
"9,630",1,top_30_35,ordinary,ordinary
"9,631",13,top_10_15,top_10_15,outstanding
"9,632",4,top_50_100,ordinary,ordinary
"9,634",2,top_50_100,ordinary,ordinary
"9,636",1,top_5_10,top_5_10,outstanding
"9,637",1,top_35_40,ordinary,ordinary
"9,639",3,top_20_25,ordinary,ordinary
"9,640",38,top_5,top_5,outstanding
"9,641",1,top_50_100,ordinary,ordinary
"9,651",3,top_15_20,ordinary,ordinary
"9,653",1,top_50_100,ordinary,ordinary
"9,661",4,top_30_35,ordinary,ordinary
"9,664",1,top_50_100,ordinary,ordinary
"9,666",4,top_10_15,top_10_15,outstanding
"9,667",12,top_5_10,top_5_10,outstanding
"9,670",1,top_50_100,ordinary,ordinary
"9,673",1,top_50_100,ordinary,ordinary
"9,675",3,top_50_100,ordinary,ordinary
"9,676",3,top_10_15,top_10_15,outstanding
"9,678",3,top_50_100,ordinary,ordinary
"9,679",3,top_20_25,ordinary,ordinary
"9,680",1,top_30_35,ordinary,ordinary
"9,683",4,top_10_15,top_10_15,outstanding
"9,689",7,top_10_15,top_10_15,outstanding
"9,695",35,top_5,top_5,outstanding
"9,698",4,top_50_100,ordinary,ordinary
"9,701",7,top_15_20,ordinary,ordinary
"9,707",2,top_50_100,ordinary,ordinary
"9,711",2,top_40_45,ordinary,ordinary
"9,715",6,top_50_100,ordinary,ordinary
"9,717",2,top_30_35,ordinary,ordinary
"9,718",1,top_10_15,top_10_15,outstanding
"9,721",3,top_50_100,ordinary,ordinary
"9,724",7,top_50_100,ordinary,ordinary
"9,727",29,top_5,top_5,outstanding
"9,730",9,top_5_10,top_5_10,outstanding
"9,734",1,top_50_100,ordinary,ordinary
"9,735",1,top_5_10,top_5_10,outstanding
"9,738",2,top_20_25,ordinary,ordinary
"9,740",16,top_50_100,ordinary,ordinary
"9,744",1,top_50_100,ordinary,ordinary
"9,747",3,top_25_30,ordinary,ordinary
"9,751",1,top_30_35,ordinary,ordinary
"9,752",104,top_5,top_5,outstanding
"9,754",2,top_50_100,ordinary,ordinary
"9,758",1,top_50_100,ordinary,ordinary
"9,760",5,top_30_35,ordinary,ordinary
"9,762",6,top_10_15,top_10_15,outstanding
"9,763",2,top_50_100,ordinary,ordinary
"9,785",1,top_35_40,ordinary,ordinary
"9,792",2,top_50_100,ordinary,ordinary
"9,796",2,top_15_20,ordinary,ordinary
"9,798",1,top_50_100,ordinary,ordinary
"9,800",1,top_10_15,top_10_15,outstanding
"9,803",2,top_50_100,ordinary,ordinary
"9,808",1,top_50_100,ordinary,ordinary
"9,809",1,top_50_100,ordinary,ordinary
"9,819",6,top_50_100,ordinary,ordinary
"9,827",9,top_15_20,ordinary,ordinary
"9,830",3,top_35_40,ordinary,ordinary
"9,831",3,top_50_100,ordinary,ordinary
"9,834",1,top_10_15,top_10_15,outstanding
"9,835",2,top_50_100,ordinary,ordinary
"9,837",1,top_35_40,ordinary,ordinary
"9,842",1,top_50_100,ordinary,ordinary
"9,844",10,top_5_10,top_5_10,outstanding
"9,847",4,top_30_35,ordinary,ordinary
"9,848",1,top_15_20,ordinary,ordinary
"9,850",2,top_50_100,ordinary,ordinary
"9,852",1,top_20_25,ordinary,ordinary
"9,854",3,top_50_100,ordinary,ordinary
"9,855",1,top_50_100,ordinary,ordinary
"9,857",9,top_5,top_5,outstanding
"9,863",4,top_50_100,ordinary,ordinary
"9,867",5,top_25_30,ordinary,ordinary
"9,868",2,top_15_20,ordinary,ordinary
"9,869",1,top_25_30,ordinary,ordinary
"9,870",2,top_50_100,ordinary,ordinary
"9,874",1,top_50_100,ordinary,ordinary
"9,878",419,top_5,top_5,outstanding
"9,881",2,top_25_30,ordinary,ordinary
"9,886",1,top_50_100,ordinary,ordinary
"9,887",1,top_50_100,ordinary,ordinary
"9,888",6,top_50_100,ordinary,ordinary
"9,898",1,top_50_100,ordinary,ordinary
"9,902",1,top_10_15,top_10_15,outstanding
"9,904",7,top_10_15,top_10_15,outstanding
"9,905",2,top_50_100,ordinary,ordinary
"9,909",5,top_20_25,ordinary,ordinary
"9,910",9,top_5_10,top_5_10,outstanding
"9,912",5,top_50_100,ordinary,ordinary
"9,913",5,top_15_20,ordinary,ordinary
"9,915",1,top_50_100,ordinary,ordinary
"9,917",5,top_35_40,ordinary,ordinary
"9,921",9,top_5_10,top_5_10,outstanding
"9,923",1,top_35_40,ordinary,ordinary
"9,925",3,top_20_25,ordinary,ordinary
"9,929",1,top_50_100,ordinary,ordinary
"9,930",7,top_10_15,top_10_15,outstanding
"9,931",3,top_50_100,ordinary,ordinary
"9,932",101,top_5,top_5,outstanding
"9,939",9,top_50_100,ordinary,ordinary
"9,940",5,top_50_100,ordinary,ordinary
"9,942",66,top_5,top_5,outstanding
"9,943",1,top_35_40,ordinary,ordinary
"9,946",3,top_50_100,ordinary,ordinary
"9,949",70,top_5,top_5,outstanding
"9,957",1,top_50_100,ordinary,ordinary
"9,958",1,top_50_100,ordinary,ordinary
"9,962",2,top_50_100,ordinary,ordinary
"9,964",1,top_10_15,top_10_15,outstanding
"9,966",10,top_15_20,ordinary,ordinary
"9,971",2,top_20_25,ordinary,ordinary
"9,979",1,top_50_100,ordinary,ordinary
"9,980",2,top_20_25,ordinary,ordinary
"9,982",1,top_50_100,ordinary,ordinary
"9,985",1,top_30_35,ordinary,ordinary
"9,995",9,top_5,top_5,outstanding
"9,999",4,top_50_100,ordinary,ordinary
"10,001",2,top_30_35,ordinary,ordinary
"10,003",1,top_50_100,ordinary,ordinary
"10,005",1,top_50_100,ordinary,ordinary
"10,007",2,top_10_15,top_10_15,outstanding
"10,009",4,top_10_15,top_10_15,outstanding
"10,012",2,top_15_20,ordinary,ordinary
"10,014",2,top_15_20,ordinary,ordinary
"10,015",1,top_20_25,ordinary,ordinary
"10,016",1,top_20_25,ordinary,ordinary
"10,017",1,top_50_100,ordinary,ordinary
"10,021",4,top_40_45,ordinary,ordinary
"10,022",5,top_10_15,top_10_15,outstanding
"10,026",2,top_45_50,ordinary,ordinary
"10,029",6,top_50_100,ordinary,ordinary
"10,033",3,top_50_100,ordinary,ordinary
"10,040",4,top_5_10,top_5_10,outstanding
"10,046",3,top_50_100,ordinary,ordinary
"10,049",1,top_15_20,ordinary,ordinary
"10,055",5,top_20_25,ordinary,ordinary
"10,059",1,top_50_100,ordinary,ordinary
"10,061",2,top_50_100,ordinary,ordinary
"10,068",1,top_50_100,ordinary,ordinary
"10,070",57,top_5,top_5,outstanding
"10,071",12,top_5_10,top_5_10,outstanding
"10,072",9,top_5_10,top_5_10,outstanding
"10,073",18,top_5,top_5,outstanding
"10,076",1,top_25_30,ordinary,ordinary
"10,077",5,top_25_30,ordinary,ordinary
"10,079",3,top_50_100,ordinary,ordinary
"10,080",112,top_5,top_5,outstanding
"10,082",1,top_50_100,ordinary,ordinary
"10,084",2,top_50_100,ordinary,ordinary
"10,086",1,top_50_100,ordinary,ordinary
"10,093",1,top_50_100,ordinary,ordinary
"10,107",11,top_10_15,top_10_15,outstanding
"10,117",5,top_50_100,ordinary,ordinary
"10,127",10,top_5_10,top_5_10,outstanding
"10,128",6,top_5_10,top_5_10,outstanding
"10,129",1,top_35_40,ordinary,ordinary
"10,130",1,top_50_100,ordinary,ordinary
"10,131",1,top_25_30,ordinary,ordinary
"10,132",1,top_25_30,ordinary,ordinary
"10,133",2,top_25_30,ordinary,ordinary
"10,135",1,top_50_100,ordinary,ordinary
"10,136",10,top_5_10,top_5_10,outstanding
"10,137",1,top_50_100,ordinary,ordinary
"10,142",2,top_50_100,ordinary,ordinary
"10,145",2,top_50_100,ordinary,ordinary
"10,148",1,top_10_15,top_10_15,outstanding
"10,150",1,top_50_100,ordinary,ordinary
"10,152",1,top_35_40,ordinary,ordinary
"10,156",1,top_50_100,ordinary,ordinary
"10,168",1,top_50_100,ordinary,ordinary
"10,171","1,089",top_5,top_5,outstanding
"10,173",1,top_50_100,ordinary,ordinary
"10,175",147,top_5,top_5,outstanding
"10,176",1,top_50_100,ordinary,ordinary
"10,182",1,top_5_10,top_5_10,outstanding
"10,183",7,top_25_30,ordinary,ordinary
"10,186",2,top_15_20,ordinary,ordinary
"10,188",3,top_40_45,ordinary,ordinary
"10,191",3,top_25_30,ordinary,ordinary
"10,199",3,top_25_30,ordinary,ordinary
"10,202",5,top_50_100,ordinary,ordinary
"10,203",3,top_50_100,ordinary,ordinary
"10,214",710,top_5,top_5,outstanding
"10,227",5,top_50_100,ordinary,ordinary
"10,230",1,top_20_25,ordinary,ordinary
"10,232",1,top_15_20,ordinary,ordinary
"10,236",1,top_25_30,ordinary,ordinary
"10,238",1,top_50_100,ordinary,ordinary
"10,247",1,top_50_100,ordinary,ordinary
"10,248",1,top_15_20,ordinary,ordinary
"10,252",1,top_50_100,ordinary,ordinary
"10,260",3,top_20_25,ordinary,ordinary
"10,263",2,top_50_100,ordinary,ordinary
"10,264",2,top_50_100,ordinary,ordinary
"10,276",6,top_35_40,ordinary,ordinary
"10,277",5,top_10_15,top_10_15,outstanding
"10,278",2,top_50_100,ordinary,ordinary
"10,283",2,top_45_50,ordinary,ordinary
"10,286",11,top_45_50,ordinary,ordinary
"10,288",3,top_50_100,ordinary,ordinary
"10,290",1,top_50_100,ordinary,ordinary
"10,292",5,top_45_50,ordinary,ordinary
"10,300",2,top_45_50,ordinary,ordinary
"10,304",3,top_15_20,ordinary,ordinary
"10,306",1,top_50_100,ordinary,ordinary
"10,311",8,top_45_50,ordinary,ordinary
"10,313",1,top_50_100,ordinary,ordinary
"10,323",3,top_10_15,top_10_15,outstanding
"10,327",3,top_30_35,ordinary,ordinary
"10,331",2,top_5_10,top_5_10,outstanding
"10,332",3,top_10_15,top_10_15,outstanding
"10,333",6,top_40_45,ordinary,ordinary
"10,337",4,top_25_30,ordinary,ordinary
"10,340",5,top_50_100,ordinary,ordinary
"10,341",4,top_15_20,ordinary,ordinary
"10,342",1,top_50_100,ordinary,ordinary
"10,350",62,top_5,top_5,outstanding
"10,351",11,top_10_15,top_10_15,outstanding
"10,353",24,top_5,top_5,outstanding
"10,356",1,top_50_100,ordinary,ordinary
"10,358",4,top_50_100,ordinary,ordinary
"10,371",7,top_5,top_5,outstanding
"10,373",1,top_40_45,ordinary,ordinary
"10,376",2,top_10_15,top_10_15,outstanding
"10,381",1,top_30_35,ordinary,ordinary
"10,388",13,top_5_10,top_5_10,outstanding
"10,394",16,top_10_15,top_10_15,outstanding
"10,397",3,top_25_30,ordinary,ordinary
"10,399",2,top_50_100,ordinary,ordinary
"10,402",5,top_10_15,top_10_15,outstanding
"10,405",1,top_50_100,ordinary,ordinary
"10,406",1,top_35_40,ordinary,ordinary
"10,412",2,top_50_100,ordinary,ordinary
"10,415",6,top_25_30,ordinary,ordinary
"10,418",3,top_50_100,ordinary,ordinary
"10,423",14,top_5_10,top_5_10,outstanding
"10,425",1,top_30_35,ordinary,ordinary
"10,434",4,top_5_10,top_5_10,outstanding
"10,440",2,top_50_100,ordinary,ordinary
"10,441",5,top_25_30,ordinary,ordinary
"10,445",4,top_10_15,top_10_15,outstanding
"10,452",1,top_15_20,ordinary,ordinary
"10,455",8,top_50_100,ordinary,ordinary
"10,457",1,top_20_25,ordinary,ordinary
"10,466",3,top_50_100,ordinary,ordinary
"10,473",2,top_10_15,top_10_15,outstanding
"10,476",3,top_50_100,ordinary,ordinary
"10,478",1,top_50_100,ordinary,ordinary
"10,482",1,top_25_30,ordinary,ordinary
"10,490",5,top_10_15,top_10_15,outstanding
"10,494",1,top_50_100,ordinary,ordinary
"10,495",1,top_10_15,top_10_15,outstanding
"10,500",2,top_50_100,ordinary,ordinary
"10,503",2,top_5_10,top_5_10,outstanding
"10,504",4,top_15_20,ordinary,ordinary
"10,509",4,top_50_100,ordinary,ordinary
"10,515",4,top_5_10,top_5_10,outstanding
"10,521",4,top_50_100,ordinary,ordinary
"10,524",2,top_45_50,ordinary,ordinary
"10,532",1,top_15_20,ordinary,ordinary
"10,534",1,top_50_100,ordinary,ordinary
"10,537",3,top_15_20,ordinary,ordinary
"10,543",5,top_10_15,top_10_15,outstanding
"10,555",17,top_10_15,top_10_15,outstanding
"10,556",3,top_30_35,ordinary,ordinary
"10,560",2,top_50_100,ordinary,ordinary
"10,562",2,top_20_25,ordinary,ordinary
"10,565",5,top_10_15,top_10_15,outstanding
"10,567",1,top_50_100,ordinary,ordinary
"10,578",1,top_25_30,ordinary,ordinary
"10,581",1,top_50_100,ordinary,ordinary
"10,585",10,top_5,top_5,outstanding
"10,590",1,top_50_100,ordinary,ordinary
"10,593",2,top_15_20,ordinary,ordinary
"10,599",6,top_15_20,ordinary,ordinary
"10,601",17,top_5_10,top_5_10,outstanding
"10,606",15,top_5,top_5,outstanding
"10,609",4,top_50_100,ordinary,ordinary
"10,610",63,top_5,top_5,outstanding
"10,611",15,top_5,top_5,outstanding
"10,613",1,top_20_25,ordinary,ordinary
"10,617",4,top_50_100,ordinary,ordinary
"10,618",1,top_50_100,ordinary,ordinary
"10,627",16,top_5_10,top_5_10,outstanding
"10,633",9,top_30_35,ordinary,ordinary
"10,635",32,top_5,top_5,outstanding
"10,638",2,top_30_35,ordinary,ordinary
"10,640",3,top_30_35,ordinary,ordinary
"10,641",1,top_30_35,ordinary,ordinary
"10,647",1,top_50_100,ordinary,ordinary
"10,650",3,top_50_100,ordinary,ordinary
"10,655",1,top_50_100,ordinary,ordinary
"10,659",73,top_5,top_5,outstanding
"10,660",71,top_5,top_5,outstanding
"10,661",21,top_5_10,top_5_10,outstanding
"10,662",1,top_50_100,ordinary,ordinary
"10,663",141,top_5,top_5,outstanding
"10,668",16,top_10_15,top_10_15,outstanding
"10,672",19,top_5,top_5,outstanding
"10,680",4,top_5_10,top_5_10,outstanding
"10,681",3,top_50_100,ordinary,ordinary
"10,682",20,top_5,top_5,outstanding
"10,685",1,top_50_100,ordinary,ordinary
"10,689",5,top_35_40,ordinary,ordinary
"10,690",3,top_15_20,ordinary,ordinary
"10,691",2,top_50_100,ordinary,ordinary
"10,693",3,top_50_100,ordinary,ordinary
"10,698",1,top_50_100,ordinary,ordinary
"10,707",7,top_50_100,ordinary,ordinary
"10,709",3,top_15_20,ordinary,ordinary
"10,711",3,top_10_15,top_10_15,outstanding
"10,717",4,top_30_35,ordinary,ordinary
"10,721",1,top_35_40,ordinary,ordinary
"10,728",37,top_5_10,top_5_10,outstanding
"10,731",1,top_40_45,ordinary,ordinary
"10,734",9,top_10_15,top_10_15,outstanding
"10,737",6,top_5,top_5,outstanding
"10,749",16,top_30_35,ordinary,ordinary
"10,753",1,top_50_100,ordinary,ordinary
"10,761",1,top_15_20,ordinary,ordinary
"10,765",1,top_45_50,ordinary,ordinary
"10,773",2,top_15_20,ordinary,ordinary
"10,774",1,top_20_25,ordinary,ordinary
"10,775",3,top_50_100,ordinary,ordinary
"10,780",1,top_45_50,ordinary,ordinary
"10,782",10,top_5,top_5,outstanding
"10,786",36,top_5,top_5,outstanding
"10,788",6,top_5_10,top_5_10,outstanding
"10,792",16,top_5,top_5,outstanding
"10,794",1,top_20_25,ordinary,ordinary
"10,797",4,top_50_100,ordinary,ordinary
"10,798",1,top_50_100,ordinary,ordinary
"10,801",13,top_5_10,top_5_10,outstanding
"10,806",2,top_50_100,ordinary,ordinary
"10,807",12,top_15_20,ordinary,ordinary
"10,811",4,top_10_15,top_10_15,outstanding
"10,816",23,top_25_30,ordinary,ordinary
"10,821",2,top_25_30,ordinary,ordinary
"10,828",13,top_5_10,top_5_10,outstanding
"10,829",1,top_30_35,ordinary,ordinary
"10,837",4,top_25_30,ordinary,ordinary
"10,844",1,top_15_20,ordinary,ordinary
"10,846",6,top_20_25,ordinary,ordinary
"10,850",5,top_50_100,ordinary,ordinary
"10,853",35,top_5_10,top_5_10,outstanding
"10,857",35,top_5,top_5,outstanding
"10,871",6,top_30_35,ordinary,ordinary
"10,873",4,top_10_15,top_10_15,outstanding
"10,877",19,top_15_20,ordinary,ordinary
"10,878",3,top_20_25,ordinary,ordinary
"10,880",5,top_10_15,top_10_15,outstanding
"10,882",1,top_50_100,ordinary,ordinary
"10,883",15,top_10_15,top_10_15,outstanding
"10,886",1,top_50_100,ordinary,ordinary
"10,888",8,top_5,top_5,outstanding
"10,889",2,top_50_100,ordinary,ordinary
"10,892",5,top_50_100,ordinary,ordinary
"10,898",5,top_50_100,ordinary,ordinary
"10,900",1,top_50_100,ordinary,ordinary
"10,904",71,top_5,top_5,outstanding
"10,922",2,top_30_35,ordinary,ordinary
"10,923",1,top_50_100,ordinary,ordinary
"10,925",8,top_15_20,ordinary,ordinary
"10,928",1,top_30_35,ordinary,ordinary
"10,931",10,top_10_15,top_10_15,outstanding
"10,936",1,top_30_35,ordinary,ordinary
"10,937",1,top_50_100,ordinary,ordinary
"10,947",1,top_30_35,ordinary,ordinary
"10,950",3,top_50_100,ordinary,ordinary
"10,953",2,top_50_100,ordinary,ordinary
"10,957",99,top_5,top_5,outstanding
"10,964",8,top_5_10,top_5_10,outstanding
"10,965",33,top_5,top_5,outstanding
"10,966",3,top_50_100,ordinary,ordinary
"10,967",6,top_5_10,top_5_10,outstanding
"10,969",57,top_5,top_5,outstanding
"10,970",11,top_5_10,top_5_10,outstanding
"10,972",23,top_5,top_5,outstanding
"10,974",6,top_20_25,ordinary,ordinary
"10,977",1,top_50_100,ordinary,ordinary
"10,978",5,top_45_50,ordinary,ordinary
"10,980",2,top_50_100,ordinary,ordinary
"10,982",3,top_45_50,ordinary,ordinary
"10,984",4,top_10_15,top_10_15,outstanding
"10,990",8,top_50_100,ordinary,ordinary
"10,991",1,top_50_100,ordinary,ordinary
"10,997",6,top_20_25,ordinary,ordinary
"10,998",6,top_10_15,top_10_15,outstanding
"10,999",2,top_5_10,top_5_10,outstanding
"11,002",3,top_30_35,ordinary,ordinary
"11,003",1,top_40_45,ordinary,ordinary
"11,004",1,top_45_50,ordinary,ordinary
"11,008",1,top_25_30,ordinary,ordinary
"11,011",2,top_5_10,top_5_10,outstanding
"11,014",1,top_30_35,ordinary,ordinary
"11,020",1,top_50_100,ordinary,ordinary
"11,025",7,top_5_10,top_5_10,outstanding
"11,026",48,top_5_10,top_5_10,outstanding
"11,030",18,top_5_10,top_5_10,outstanding
"11,035",1,top_50_100,ordinary,ordinary
"11,037",2,top_10_15,top_10_15,outstanding
"11,038",7,top_10_15,top_10_15,outstanding
"11,040",2,top_50_100,ordinary,ordinary
"11,044",49,top_5,top_5,outstanding
"11,046",1,top_45_50,ordinary,ordinary
"11,047",5,top_5_10,top_5_10,outstanding
"11,057",1,top_30_35,ordinary,ordinary
"11,060",1,top_50_100,ordinary,ordinary
"11,082",1,top_45_50,ordinary,ordinary
"11,091",1,top_50_100,ordinary,ordinary
"11,092",35,top_5,top_5,outstanding
"11,093",9,top_10_15,top_10_15,outstanding
"11,094",2,top_50_100,ordinary,ordinary
"11,095",1,top_45_50,ordinary,ordinary
"11,097",5,top_50_100,ordinary,ordinary
"11,098",1,top_15_20,ordinary,ordinary
"11,103",356,top_5,top_5,outstanding
"11,108",7,top_5,top_5,outstanding
"11,109",43,top_5,top_5,outstanding
"11,111",2,top_15_20,ordinary,ordinary
"11,114",1,top_20_25,ordinary,ordinary
"11,124",10,top_5,top_5,outstanding
"11,129",3,top_15_20,ordinary,ordinary
"11,131",7,top_5_10,top_5_10,outstanding
"11,133",2,top_25_30,ordinary,ordinary
"11,136",2,top_50_100,ordinary,ordinary
"11,143",3,top_10_15,top_10_15,outstanding
"11,152",3,top_50_100,ordinary,ordinary
"11,155",7,top_10_15,top_10_15,outstanding
"11,156",4,top_20_25,ordinary,ordinary
"11,159",2,top_50_100,ordinary,ordinary
"11,160",1,top_50_100,ordinary,ordinary
"11,162",1,top_10_15,top_10_15,outstanding
"11,166",1,top_50_100,ordinary,ordinary
"11,168",28,top_5,top_5,outstanding
"11,169",1,top_20_25,ordinary,ordinary
"11,176",2,top_10_15,top_10_15,outstanding
"11,180",1,top_15_20,ordinary,ordinary
"11,187",8,top_30_35,ordinary,ordinary
"11,188",3,top_45_50,ordinary,ordinary
"11,190",2,top_15_20,ordinary,ordinary
"11,192",1,top_30_35,ordinary,ordinary
"11,194",2,top_50_100,ordinary,ordinary
"11,195",2,top_50_100,ordinary,ordinary
