"id_user","count_we_usage","category","class","class2"
"12,368",3,top_50_100,ordinary,ordinary
"12,374",2,top_5_10,top_5_10,outstanding
"12,376",9,top_50_100,ordinary,ordinary
"12,377",5,top_5,top_5,outstanding
"12,380",6,top_5,top_5,outstanding
"12,385",1,top_10_15,top_10_15,outstanding
"12,388",3,top_50_100,ordinary,ordinary
"12,389",4,top_10_15,top_10_15,outstanding
"12,390",1,top_35_40,ordinary,ordinary
"12,392",13,top_5,top_5,outstanding
"12,404",8,top_40_45,ordinary,ordinary
"12,405",3,top_15_20,ordinary,ordinary
"12,408",1,top_15_20,ordinary,ordinary
"12,411",1,top_40_45,ordinary,ordinary
"12,415",4,top_40_45,ordinary,ordinary
"12,420",3,top_40_45,ordinary,ordinary
"12,424",3,top_50_100,ordinary,ordinary
"12,437",18,top_50_100,ordinary,ordinary
"12,444",1,top_40_45,ordinary,ordinary
"12,446",1,top_10_15,top_10_15,outstanding
"12,450",4,top_5_10,top_5_10,outstanding
"12,462",1,top_50_100,ordinary,ordinary
"12,479",40,top_5,top_5,outstanding
"12,497",1,top_10_15,top_10_15,outstanding
"12,498",1,top_50_100,ordinary,ordinary
"12,499",5,top_15_20,ordinary,ordinary
"12,502",8,top_10_15,top_10_15,outstanding
"12,508",6,top_10_15,top_10_15,outstanding
"12,512",2,top_50_100,ordinary,ordinary
"12,514",2,top_50_100,ordinary,ordinary
"12,526",1,top_50_100,ordinary,ordinary
"12,528",3,top_5,top_5,outstanding
"12,529",2,top_50_100,ordinary,ordinary
"12,535",1,top_45_50,ordinary,ordinary
"12,539",15,top_5_10,top_5_10,outstanding
"12,541",12,top_50_100,ordinary,ordinary
"12,562",1,top_50_100,ordinary,ordinary
"12,578",1,top_50_100,ordinary,ordinary
"12,582",1,top_15_20,ordinary,ordinary
"12,594",37,top_5,top_5,outstanding
"12,605",2,top_5,top_5,outstanding
"12,607",3,top_35_40,ordinary,ordinary
"12,609",2,top_50_100,ordinary,ordinary
"12,615",46,top_5,top_5,outstanding
"12,619",4,top_10_15,top_10_15,outstanding
"12,621",6,top_15_20,ordinary,ordinary
"12,623",10,top_15_20,ordinary,ordinary
"12,629",3,top_40_45,ordinary,ordinary
"12,632",1,top_50_100,ordinary,ordinary
"12,641",2,top_10_15,top_10_15,outstanding
"12,646",3,top_50_100,ordinary,ordinary
"12,650",1,top_5,top_5,outstanding
"12,664",3,top_15_20,ordinary,ordinary
"12,667",1,top_15_20,ordinary,ordinary
"12,676",2,top_15_20,ordinary,ordinary
"12,686",6,top_10_15,top_10_15,outstanding
"12,691",6,top_5,top_5,outstanding
"12,693",5,top_30_35,ordinary,ordinary
"12,694",2,top_40_45,ordinary,ordinary
"12,699",2,top_5,top_5,outstanding
"12,700",2,top_35_40,ordinary,ordinary
"12,707",1,top_20_25,ordinary,ordinary
"12,712",2,top_35_40,ordinary,ordinary
"12,723",1,top_10_15,top_10_15,outstanding
"12,725",3,top_15_20,ordinary,ordinary
"12,739",15,top_50_100,ordinary,ordinary
"12,743",17,top_5,top_5,outstanding
"12,744",1,top_50_100,ordinary,ordinary
"12,751",1,top_10_15,top_10_15,outstanding
"12,784",1,top_30_35,ordinary,ordinary
"12,787",1,top_50_100,ordinary,ordinary
"12,789",6,top_50_100,ordinary,ordinary
"12,793",4,top_10_15,top_10_15,outstanding
"12,799",1,top_5,top_5,outstanding
"12,821",15,top_5,top_5,outstanding
"12,826",1,top_30_35,ordinary,ordinary
"12,836",2,top_50_100,ordinary,ordinary
"12,841",1,top_40_45,ordinary,ordinary
"12,860",14,top_25_30,ordinary,ordinary
"12,866",1,top_50_100,ordinary,ordinary
"12,871",4,top_50_100,ordinary,ordinary
"12,873",1,top_30_35,ordinary,ordinary
"12,876",5,top_10_15,top_10_15,outstanding
"12,903",1,top_5_10,top_5_10,outstanding
"12,913",7,top_5,top_5,outstanding
"12,914",1,top_30_35,ordinary,ordinary
"12,915",2,top_50_100,ordinary,ordinary
"12,918",1,top_10_15,top_10_15,outstanding
"12,922",3,top_25_30,ordinary,ordinary
"12,923",1,top_40_45,ordinary,ordinary
"12,924",17,top_5_10,top_5_10,outstanding
"12,928",7,top_10_15,top_10_15,outstanding
"12,933",9,top_10_15,top_10_15,outstanding
"12,934",1,top_50_100,ordinary,ordinary
"12,943",3,top_50_100,ordinary,ordinary
"12,949",5,top_50_100,ordinary,ordinary
"12,950",6,top_10_15,top_10_15,outstanding
"12,963",4,top_5,top_5,outstanding
"12,964",4,top_50_100,ordinary,ordinary
"12,971",9,top_50_100,ordinary,ordinary
"12,991",1,top_10_15,top_10_15,outstanding
"12,992",2,top_25_30,ordinary,ordinary
"13,002",11,top_5,top_5,outstanding
"13,004",1,top_5_10,top_5_10,outstanding
"13,010",7,top_15_20,ordinary,ordinary
"13,025",2,top_10_15,top_10_15,outstanding
"13,026",2,top_20_25,ordinary,ordinary
"13,035",19,top_5_10,top_5_10,outstanding
"13,050",1,top_30_35,ordinary,ordinary
"13,051",1,top_20_25,ordinary,ordinary
"13,054",1,top_50_100,ordinary,ordinary
"13,056",8,top_50_100,ordinary,ordinary
"13,058",1,top_50_100,ordinary,ordinary
"13,059",1,top_10_15,top_10_15,outstanding
"13,067",7,top_45_50,ordinary,ordinary
"13,075",6,top_20_25,ordinary,ordinary
"13,079",1,top_50_100,ordinary,ordinary
"13,084",4,top_50_100,ordinary,ordinary
"13,086",1,top_30_35,ordinary,ordinary
"13,092",12,top_30_35,ordinary,ordinary
"13,093",2,top_40_45,ordinary,ordinary
"13,104",5,top_5_10,top_5_10,outstanding
"13,107",2,top_50_100,ordinary,ordinary
"13,110",3,top_50_100,ordinary,ordinary
"13,129",4,top_5,top_5,outstanding
"13,140",2,top_50_100,ordinary,ordinary
"13,144",1,top_50_100,ordinary,ordinary
"13,158",2,top_50_100,ordinary,ordinary
"13,160",1,top_50_100,ordinary,ordinary
"13,161",3,top_35_40,ordinary,ordinary
"13,162",1,top_50_100,ordinary,ordinary
"13,163",46,top_5,top_5,outstanding
"13,164",7,top_45_50,ordinary,ordinary
"13,175",16,top_10_15,top_10_15,outstanding
"13,178",3,top_25_30,ordinary,ordinary
"13,180",1,top_50_100,ordinary,ordinary
"13,181",6,top_30_35,ordinary,ordinary
"13,182",3,top_50_100,ordinary,ordinary
"13,184",1,top_5_10,top_5_10,outstanding
"13,187",1,top_50_100,ordinary,ordinary
"13,194",1,top_30_35,ordinary,ordinary
"13,198",1,top_15_20,ordinary,ordinary
"13,208",43,top_5,top_5,outstanding
"13,210",12,top_50_100,ordinary,ordinary
"13,212",1,top_10_15,top_10_15,outstanding
"13,213",3,top_20_25,ordinary,ordinary
"13,220",1,top_15_20,ordinary,ordinary
"13,235",1,top_50_100,ordinary,ordinary
"13,250",2,top_45_50,ordinary,ordinary
"13,252",1,top_50_100,ordinary,ordinary
"13,255",1,top_20_25,ordinary,ordinary
"13,259",2,top_5_10,top_5_10,outstanding
"13,264",1,top_50_100,ordinary,ordinary
"13,270",12,top_5,top_5,outstanding
"13,273",17,top_5_10,top_5_10,outstanding
"13,274",1,top_50_100,ordinary,ordinary
"13,277",6,top_5_10,top_5_10,outstanding
"13,295",5,top_50_100,ordinary,ordinary
"13,299",289,top_5,top_5,outstanding
"13,300",4,top_50_100,ordinary,ordinary
"13,303",6,top_5_10,top_5_10,outstanding
"13,305",1,top_50_100,ordinary,ordinary
"13,310",1,top_50_100,ordinary,ordinary
"13,327",2,top_50_100,ordinary,ordinary
"13,337",1,top_30_35,ordinary,ordinary
"13,338",2,top_40_45,ordinary,ordinary
"13,345",2,top_5,top_5,outstanding
"13,349",5,top_15_20,ordinary,ordinary
"13,352",10,top_5_10,top_5_10,outstanding
"13,353",5,top_10_15,top_10_15,outstanding
"13,354",1,top_50_100,ordinary,ordinary
"13,372",1,top_50_100,ordinary,ordinary
"13,379",5,top_5,top_5,outstanding
"13,384",6,top_50_100,ordinary,ordinary
"13,385",3,top_50_100,ordinary,ordinary
"13,386",2,top_5_10,top_5_10,outstanding
"13,393",3,top_20_25,ordinary,ordinary
"13,396",4,top_50_100,ordinary,ordinary
"13,401",10,top_50_100,ordinary,ordinary
"13,404",2,top_5_10,top_5_10,outstanding
"13,424",36,top_5,top_5,outstanding
"13,431",1,top_50_100,ordinary,ordinary
"13,438",1,top_10_15,top_10_15,outstanding
"13,446",4,top_5_10,top_5_10,outstanding
"13,452",6,top_20_25,ordinary,ordinary
"13,453",2,top_40_45,ordinary,ordinary
"13,456",1,top_5_10,top_5_10,outstanding
"13,477",4,top_50_100,ordinary,ordinary
"13,487",2,top_40_45,ordinary,ordinary
"13,490",9,top_5_10,top_5_10,outstanding
"13,497",47,top_5,top_5,outstanding
"13,507",4,top_5_10,top_5_10,outstanding
"13,508",4,top_35_40,ordinary,ordinary
"13,527",1,top_30_35,ordinary,ordinary
"13,530",1,top_40_45,ordinary,ordinary
"13,534",1,top_50_100,ordinary,ordinary
"13,536",1,top_50_100,ordinary,ordinary
"13,537",6,top_5,top_5,outstanding
"13,541",2,top_50_100,ordinary,ordinary
"13,546",4,top_5_10,top_5_10,outstanding
"13,548",4,top_50_100,ordinary,ordinary
"13,553",1,top_50_100,ordinary,ordinary
"13,557",1,top_50_100,ordinary,ordinary
"13,558",1,top_30_35,ordinary,ordinary
"13,560",3,top_50_100,ordinary,ordinary
"13,569",1,top_50_100,ordinary,ordinary
"13,575",98,top_5,top_5,outstanding
"13,581",8,top_10_15,top_10_15,outstanding
"13,582",1,top_50_100,ordinary,ordinary
"13,599",3,top_40_45,ordinary,ordinary
"13,617",1,top_50_100,ordinary,ordinary
"13,618",1,top_50_100,ordinary,ordinary
"13,622",1,top_50_100,ordinary,ordinary
"13,629",4,top_50_100,ordinary,ordinary
"13,632",2,top_40_45,ordinary,ordinary
"13,640",1,top_40_45,ordinary,ordinary
"13,646",1,top_50_100,ordinary,ordinary
"13,654",52,top_5,top_5,outstanding
"13,657",3,top_20_25,ordinary,ordinary
"13,661",2,top_35_40,ordinary,ordinary
"13,668",1,top_50_100,ordinary,ordinary
"13,675",1,top_5_10,top_5_10,outstanding
"13,677",1,top_30_35,ordinary,ordinary
"13,680",1,top_50_100,ordinary,ordinary
"13,688",6,top_50_100,ordinary,ordinary
"13,693",27,top_5,top_5,outstanding
"13,695",1,top_50_100,ordinary,ordinary
"13,703",3,top_45_50,ordinary,ordinary
"13,719",2,top_40_45,ordinary,ordinary
"13,721",16,top_5_10,top_5_10,outstanding
"13,724",1,top_50_100,ordinary,ordinary
"13,726",1,top_50_100,ordinary,ordinary
"13,727",3,top_50_100,ordinary,ordinary
"13,735",4,top_50_100,ordinary,ordinary
"13,750",1,top_5_10,top_5_10,outstanding
"13,751",1,top_30_35,ordinary,ordinary
"13,759",4,top_5_10,top_5_10,outstanding
"13,760",3,top_50_100,ordinary,ordinary
"13,767",1,top_50_100,ordinary,ordinary
"13,774",5,top_5_10,top_5_10,outstanding
"13,778",2,top_5_10,top_5_10,outstanding
"13,794",4,top_50_100,ordinary,ordinary
"13,795",34,top_25_30,ordinary,ordinary
"13,796",1,top_40_45,ordinary,ordinary
"13,803",1,top_20_25,ordinary,ordinary
"13,804",1,top_50_100,ordinary,ordinary
"13,811",3,top_50_100,ordinary,ordinary
"13,813",1,top_5_10,top_5_10,outstanding
"13,815",4,top_5_10,top_5_10,outstanding
"13,820",2,top_50_100,ordinary,ordinary
"13,824",2,top_50_100,ordinary,ordinary
"13,825",2,top_5_10,top_5_10,outstanding
"13,826",1,top_25_30,ordinary,ordinary
"13,834",6,top_5_10,top_5_10,outstanding
"13,835",19,top_5,top_5,outstanding
"13,836",1,top_50_100,ordinary,ordinary
"13,847",10,top_50_100,ordinary,ordinary
"13,851",23,top_5,top_5,outstanding
"13,855",6,top_5,top_5,outstanding
"13,857",3,top_50_100,ordinary,ordinary
"13,858",1,top_50_100,ordinary,ordinary
"13,862",2,top_25_30,ordinary,ordinary
"13,868",2,top_5_10,top_5_10,outstanding
"13,869",6,top_20_25,ordinary,ordinary
"13,873",2,top_50_100,ordinary,ordinary
"13,879",8,top_50_100,ordinary,ordinary
"13,887",1,top_10_15,top_10_15,outstanding
"13,889",3,top_35_40,ordinary,ordinary
"13,893",2,top_50_100,ordinary,ordinary
"13,898",1,top_50_100,ordinary,ordinary
"13,900",2,top_50_100,ordinary,ordinary
"13,905",1,top_5_10,top_5_10,outstanding
"13,907",1,top_15_20,ordinary,ordinary
"13,910",2,top_20_25,ordinary,ordinary
"13,922",71,top_5,top_5,outstanding
"13,926",1,top_35_40,ordinary,ordinary
"13,931",3,top_50_100,ordinary,ordinary
"13,936",1,top_50_100,ordinary,ordinary
"13,939",3,top_50_100,ordinary,ordinary
"13,947",5,top_50_100,ordinary,ordinary
"13,957",18,top_50_100,ordinary,ordinary
"13,963",4,top_15_20,ordinary,ordinary
"13,967",2,top_50_100,ordinary,ordinary
"13,970",1,top_50_100,ordinary,ordinary
"13,974",2,top_50_100,ordinary,ordinary
"13,979",1,top_50_100,ordinary,ordinary
"13,991",32,top_5,top_5,outstanding
"14,001",33,top_5,top_5,outstanding
"14,011",1,top_5,top_5,outstanding
"14,022",1,top_20_25,ordinary,ordinary
"14,025",12,top_10_15,top_10_15,outstanding
"14,030",5,top_15_20,ordinary,ordinary
"14,032",2,top_50_100,ordinary,ordinary
"14,033",1,top_50_100,ordinary,ordinary
"14,034",211,top_5,top_5,outstanding
"14,036",3,top_45_50,ordinary,ordinary
"14,037",4,top_50_100,ordinary,ordinary
"14,041",1,top_50_100,ordinary,ordinary
"14,042",2,top_50_100,ordinary,ordinary
"14,045",1,top_25_30,ordinary,ordinary
"14,050",8,top_50_100,ordinary,ordinary
"14,051",3,top_50_100,ordinary,ordinary
"14,054",2,top_5_10,top_5_10,outstanding
"14,057",56,top_5,top_5,outstanding
"14,066",6,top_15_20,ordinary,ordinary
"14,070",23,top_5,top_5,outstanding
"14,071",7,top_30_35,ordinary,ordinary
"14,078",2,top_20_25,ordinary,ordinary
"14,079",4,top_50_100,ordinary,ordinary
"14,083",4,top_5,top_5,outstanding
"14,086",12,top_45_50,ordinary,ordinary
"14,105",2,top_20_25,ordinary,ordinary
"14,109",2,top_50_100,ordinary,ordinary
"14,114",1,top_45_50,ordinary,ordinary
"14,118",1,top_50_100,ordinary,ordinary
"14,124",7,top_25_30,ordinary,ordinary
"14,127",1,top_50_100,ordinary,ordinary
"14,141",1,top_25_30,ordinary,ordinary
"14,169",1,top_50_100,ordinary,ordinary
"14,181",2,top_35_40,ordinary,ordinary
"14,191",8,top_25_30,ordinary,ordinary
"14,197",57,top_5,top_5,outstanding
"14,211",2,top_35_40,ordinary,ordinary
"14,214",6,top_5_10,top_5_10,outstanding
"14,220",1,top_5_10,top_5_10,outstanding
"14,222",2,top_15_20,ordinary,ordinary
"14,238",5,top_10_15,top_10_15,outstanding
"14,239",6,top_35_40,ordinary,ordinary
"14,244",1,top_10_15,top_10_15,outstanding
"14,254",8,top_5_10,top_5_10,outstanding
"14,268",1,top_5_10,top_5_10,outstanding
"14,280",1,top_35_40,ordinary,ordinary
"14,284",1,top_50_100,ordinary,ordinary
"14,286",4,top_5,top_5,outstanding
"14,292",15,top_50_100,ordinary,ordinary
"14,307",1,top_50_100,ordinary,ordinary
"14,310",4,top_10_15,top_10_15,outstanding
"14,314",2,top_15_20,ordinary,ordinary
"14,320",4,top_15_20,ordinary,ordinary
"14,321",1,top_50_100,ordinary,ordinary
"14,327",37,top_5,top_5,outstanding
"14,328",4,top_5_10,top_5_10,outstanding
"14,331",3,top_5,top_5,outstanding
"14,339",3,top_15_20,ordinary,ordinary
"14,342",3,top_15_20,ordinary,ordinary
"14,343",1,top_50_100,ordinary,ordinary
"14,347",2,top_50_100,ordinary,ordinary
"14,351",1,top_40_45,ordinary,ordinary
"14,360",1,top_50_100,ordinary,ordinary
"14,369",4,top_45_50,ordinary,ordinary
"14,374",5,top_5_10,top_5_10,outstanding
"14,385",2,top_45_50,ordinary,ordinary
"14,386",61,top_5,top_5,outstanding
"14,391",1,top_50_100,ordinary,ordinary
"14,397",5,top_15_20,ordinary,ordinary
"14,403",18,top_5_10,top_5_10,outstanding
"14,405",41,top_5,top_5,outstanding
"14,411",3,top_25_30,ordinary,ordinary
"14,415",1,top_10_15,top_10_15,outstanding
"14,423",1,top_15_20,ordinary,ordinary
"14,426",3,top_50_100,ordinary,ordinary
"14,428",1,top_50_100,ordinary,ordinary
"14,435",1,top_15_20,ordinary,ordinary
"14,448",13,top_5,top_5,outstanding
"14,451",9,top_10_15,top_10_15,outstanding
"14,459",4,top_50_100,ordinary,ordinary
"14,460",2,top_10_15,top_10_15,outstanding
"14,464",6,top_10_15,top_10_15,outstanding
"14,471",1,top_15_20,ordinary,ordinary
"14,476",5,top_50_100,ordinary,ordinary
"14,480",1,top_30_35,ordinary,ordinary
"14,488",1,top_10_15,top_10_15,outstanding
"14,494",2,top_35_40,ordinary,ordinary
"14,500",1,top_50_100,ordinary,ordinary
"14,515",3,top_50_100,ordinary,ordinary
"14,521",3,top_20_25,ordinary,ordinary
"14,522",1,top_50_100,ordinary,ordinary
"14,526",15,top_45_50,ordinary,ordinary
"14,529",42,top_5,top_5,outstanding
"14,530",1,top_5_10,top_5_10,outstanding
"14,533",10,top_5_10,top_5_10,outstanding
"14,538",2,top_50_100,ordinary,ordinary
"14,539",10,top_45_50,ordinary,ordinary
"14,545",1,top_50_100,ordinary,ordinary
"14,554",4,top_35_40,ordinary,ordinary
"14,565",13,top_40_45,ordinary,ordinary
"14,575",3,top_5_10,top_5_10,outstanding
"14,576",26,top_5,top_5,outstanding
"14,577",5,top_5,top_5,outstanding
"14,586",1,top_30_35,ordinary,ordinary
"14,593",4,top_50_100,ordinary,ordinary
"14,594",1,top_10_15,top_10_15,outstanding
"14,604",24,top_5,top_5,outstanding
"14,609",1,top_50_100,ordinary,ordinary
"14,611",2,top_35_40,ordinary,ordinary
"14,622",2,top_25_30,ordinary,ordinary
"14,627",20,top_50_100,ordinary,ordinary
"14,628",3,top_10_15,top_10_15,outstanding
"14,629",1,top_15_20,ordinary,ordinary
"14,635",1,top_50_100,ordinary,ordinary
"14,640",30,top_5,top_5,outstanding
"14,641",2,top_5,top_5,outstanding
"14,646",5,top_5,top_5,outstanding
"14,650",2,top_50_100,ordinary,ordinary
"14,653",3,top_50_100,ordinary,ordinary
"14,661",1,top_50_100,ordinary,ordinary
"14,668",5,top_5_10,top_5_10,outstanding
"14,671",1,top_50_100,ordinary,ordinary
"14,679",1,top_50_100,ordinary,ordinary
"14,688",1,top_35_40,ordinary,ordinary
"14,689",2,top_10_15,top_10_15,outstanding
"14,690",3,top_50_100,ordinary,ordinary
"14,694",1,top_50_100,ordinary,ordinary
"14,700",9,top_50_100,ordinary,ordinary
"14,717",76,top_5,top_5,outstanding
"14,719",2,top_50_100,ordinary,ordinary
"14,725",1,top_50_100,ordinary,ordinary
"14,727",2,top_50_100,ordinary,ordinary
"14,730",9,top_5_10,top_5_10,outstanding
"14,737",1,top_50_100,ordinary,ordinary
"14,738",3,top_40_45,ordinary,ordinary
"14,739",3,top_10_15,top_10_15,outstanding
"14,745",3,top_50_100,ordinary,ordinary
"14,777",27,top_5,top_5,outstanding
"14,785",19,top_5,top_5,outstanding
"14,787",1,top_50_100,ordinary,ordinary
"14,789",1,top_30_35,ordinary,ordinary
"14,790",8,top_20_25,ordinary,ordinary
"14,791",10,top_5_10,top_5_10,outstanding
"14,799",1,top_50_100,ordinary,ordinary
"14,805",18,top_5,top_5,outstanding
"14,807",16,top_5,top_5,outstanding
"14,809",9,top_10_15,top_10_15,outstanding
"14,822",1,top_40_45,ordinary,ordinary
"14,828",1,top_50_100,ordinary,ordinary
"14,838",23,top_50_100,ordinary,ordinary
"14,841",3,top_20_25,ordinary,ordinary
"14,844",2,top_15_20,ordinary,ordinary
"14,847",3,top_50_100,ordinary,ordinary
"14,850",3,top_25_30,ordinary,ordinary
"14,852",26,top_5,top_5,outstanding
"14,855",1,top_50_100,ordinary,ordinary
"14,857",1,top_50_100,ordinary,ordinary
"14,860",1,top_5,top_5,outstanding
"14,879",102,top_5,top_5,outstanding
"14,881",10,top_50_100,ordinary,ordinary
"14,882",1,top_50_100,ordinary,ordinary
"14,893",3,top_50_100,ordinary,ordinary
"14,897",2,top_5_10,top_5_10,outstanding
"14,901",7,top_50_100,ordinary,ordinary
"14,904",1,top_50_100,ordinary,ordinary
"14,919",2,top_45_50,ordinary,ordinary
"14,925",1,top_35_40,ordinary,ordinary
"14,928",2,top_25_30,ordinary,ordinary
"14,937",1,top_35_40,ordinary,ordinary
"14,944",1,top_50_100,ordinary,ordinary
"14,960",11,top_5,top_5,outstanding
"14,967",4,top_45_50,ordinary,ordinary
"14,969",3,top_50_100,ordinary,ordinary
"14,971",2,top_10_15,top_10_15,outstanding
"14,986",2,top_5_10,top_5_10,outstanding
"14,995",1,top_5_10,top_5_10,outstanding
"14,997",1,top_30_35,ordinary,ordinary
"14,998",7,top_15_20,ordinary,ordinary
"15,003",6,top_20_25,ordinary,ordinary
"15,004",1,top_50_100,ordinary,ordinary
"15,005",1,top_5,top_5,outstanding
"15,011",4,top_50_100,ordinary,ordinary
"15,013",5,top_25_30,ordinary,ordinary
"15,016",3,top_10_15,top_10_15,outstanding
"15,026",1,top_15_20,ordinary,ordinary
"15,028",3,top_5,top_5,outstanding
"15,029",17,top_5,top_5,outstanding
"15,038",1,top_50_100,ordinary,ordinary
"15,059",1,top_50_100,ordinary,ordinary
"15,064",1,top_50_100,ordinary,ordinary
"15,072",1,top_50_100,ordinary,ordinary
"15,073",4,top_50_100,ordinary,ordinary
"15,098",1,top_50_100,ordinary,ordinary
"15,115",1,top_50_100,ordinary,ordinary
"15,116",1,top_50_100,ordinary,ordinary
"15,117",2,top_50_100,ordinary,ordinary
"15,119",3,top_50_100,ordinary,ordinary
"15,120",1,top_5,top_5,outstanding
"15,130",21,top_5,top_5,outstanding
"15,141",1,top_50_100,ordinary,ordinary
"15,145",1,top_10_15,top_10_15,outstanding
"15,148",1,top_50_100,ordinary,ordinary
"15,152",2,top_50_100,ordinary,ordinary
"15,153",1,top_50_100,ordinary,ordinary
"15,156",1,top_50_100,ordinary,ordinary
"15,159",1,top_50_100,ordinary,ordinary
"15,166",2,top_25_30,ordinary,ordinary
"15,168",1,top_5_10,top_5_10,outstanding
"15,175",9,top_10_15,top_10_15,outstanding
"15,185",3,top_15_20,ordinary,ordinary
"15,190",1,top_50_100,ordinary,ordinary
"15,195",6,top_50_100,ordinary,ordinary
"15,200",3,top_45_50,ordinary,ordinary
"15,201",7,top_5_10,top_5_10,outstanding
"15,203",13,top_20_25,ordinary,ordinary
"15,214",1,top_50_100,ordinary,ordinary
"15,216",5,top_10_15,top_10_15,outstanding
"15,218",2,top_50_100,ordinary,ordinary
"15,244",50,top_5,top_5,outstanding
"15,256",3,top_50_100,ordinary,ordinary
"15,266",3,top_50_100,ordinary,ordinary
"15,267",1,top_5_10,top_5_10,outstanding
"15,270",8,top_35_40,ordinary,ordinary
"15,272",1,top_25_30,ordinary,ordinary
"15,285",1,top_50_100,ordinary,ordinary
"15,290",3,top_5_10,top_5_10,outstanding
"15,305",1,top_10_15,top_10_15,outstanding
"15,312",3,top_10_15,top_10_15,outstanding
"15,315",16,top_35_40,ordinary,ordinary
"15,317",1,top_45_50,ordinary,ordinary
"15,319",2,top_5_10,top_5_10,outstanding
"15,322",4,top_25_30,ordinary,ordinary
"15,324",1,top_50_100,ordinary,ordinary
"15,335",4,top_10_15,top_10_15,outstanding
"15,336",2,top_50_100,ordinary,ordinary
"15,339",19,top_50_100,ordinary,ordinary
"15,341",11,top_10_15,top_10_15,outstanding
"15,344",1,top_30_35,ordinary,ordinary
"15,352",1,top_25_30,ordinary,ordinary
"15,353",1,top_50_100,ordinary,ordinary
"15,354",2,top_50_100,ordinary,ordinary
"15,357",4,top_50_100,ordinary,ordinary
"15,359",1,top_50_100,ordinary,ordinary
"15,361",1,top_10_15,top_10_15,outstanding
"15,368",6,top_50_100,ordinary,ordinary
"15,379",3,top_50_100,ordinary,ordinary
"15,387",1,top_15_20,ordinary,ordinary
"15,391",1,top_50_100,ordinary,ordinary
"15,396",1,top_20_25,ordinary,ordinary
"15,406",2,top_50_100,ordinary,ordinary
"15,408",18,top_5,top_5,outstanding
"15,412",5,top_10_15,top_10_15,outstanding
"15,429",1,top_30_35,ordinary,ordinary
"15,449",109,top_5,top_5,outstanding
"15,451",1,top_50_100,ordinary,ordinary
"15,452",2,top_15_20,ordinary,ordinary
"15,453",5,top_50_100,ordinary,ordinary
"15,456",12,top_20_25,ordinary,ordinary
"15,474",1,top_50_100,ordinary,ordinary
"15,476",3,top_5_10,top_5_10,outstanding
"15,480",1,top_35_40,ordinary,ordinary
"15,482",2,top_10_15,top_10_15,outstanding
"15,487",2,top_15_20,ordinary,ordinary
"15,497",1,top_50_100,ordinary,ordinary
"15,501",1,top_20_25,ordinary,ordinary
"15,524",3,top_50_100,ordinary,ordinary
"15,527",5,top_50_100,ordinary,ordinary
"15,528",1,top_40_45,ordinary,ordinary
"15,532",1,top_50_100,ordinary,ordinary
"15,533",3,top_20_25,ordinary,ordinary
"15,540",85,top_5,top_5,outstanding
"15,576",2,top_50_100,ordinary,ordinary
"15,582",7,top_5_10,top_5_10,outstanding
"15,586",2,top_5_10,top_5_10,outstanding
"15,590",1,top_50_100,ordinary,ordinary
"15,592",5,top_45_50,ordinary,ordinary
"15,596",3,top_5,top_5,outstanding
"15,600",1,top_15_20,ordinary,ordinary
"15,606",1,top_15_20,ordinary,ordinary
"15,617",1,top_50_100,ordinary,ordinary
"15,622",1,top_50_100,ordinary,ordinary
"15,631",2,top_45_50,ordinary,ordinary
"15,639",13,top_50_100,ordinary,ordinary
"15,640",10,top_50_100,ordinary,ordinary
"15,646",44,top_5_10,top_5_10,outstanding
"15,651",1,top_15_20,ordinary,ordinary
"15,659",1,top_50_100,ordinary,ordinary
"15,666",11,top_5_10,top_5_10,outstanding
"15,668",4,top_35_40,ordinary,ordinary
"15,673",2,top_10_15,top_10_15,outstanding
"15,715",1,top_50_100,ordinary,ordinary
"15,720",1,top_50_100,ordinary,ordinary
"15,723",3,top_25_30,ordinary,ordinary
"15,731",60,top_5,top_5,outstanding
"15,755",3,top_50_100,ordinary,ordinary
"15,758",2,top_30_35,ordinary,ordinary
"15,763",1,top_45_50,ordinary,ordinary
"15,764",1,top_15_20,ordinary,ordinary
"15,774",2,top_40_45,ordinary,ordinary
"15,780",1,top_35_40,ordinary,ordinary
"15,782",5,top_5_10,top_5_10,outstanding
"15,783",1,top_50_100,ordinary,ordinary
"15,788",3,top_50_100,ordinary,ordinary
"15,789",4,top_50_100,ordinary,ordinary
"15,790",1,top_5_10,top_5_10,outstanding
"15,791",1,top_5_10,top_5_10,outstanding
"15,799",3,top_20_25,ordinary,ordinary
"15,801",12,top_5_10,top_5_10,outstanding
"15,802",1,top_50_100,ordinary,ordinary
"15,822",15,top_5,top_5,outstanding
"15,849",1,top_20_25,ordinary,ordinary
"15,854",4,top_20_25,ordinary,ordinary
"15,855",3,top_50_100,ordinary,ordinary
"15,858",1,top_5_10,top_5_10,outstanding
"15,861",5,top_30_35,ordinary,ordinary
"15,874",2,top_50_100,ordinary,ordinary
"15,875",1,top_50_100,ordinary,ordinary
"15,877",6,top_25_30,ordinary,ordinary
"15,881",2,top_50_100,ordinary,ordinary
"15,892",5,top_50_100,ordinary,ordinary
"15,897",2,top_50_100,ordinary,ordinary
"15,908",1,top_10_15,top_10_15,outstanding
"15,914",1,top_35_40,ordinary,ordinary
"15,921",1,top_15_20,ordinary,ordinary
"15,929",1,top_50_100,ordinary,ordinary
"15,932",3,top_50_100,ordinary,ordinary
