"id_user","count_they_usage","category","class","class2"
"51,421",1,top_25_30,ordinary,ordinary
"51,423",1,top_25_30,ordinary,ordinary
"51,434",2,top_50_100,ordinary,ordinary
"51,436",1,top_30_35,ordinary,ordinary
"51,443",1,top_50_100,ordinary,ordinary
"51,458",3,top_50_100,ordinary,ordinary
"51,474",1,top_50_100,ordinary,ordinary
"51,478",3,top_30_35,ordinary,ordinary
"51,509",1,top_50_100,ordinary,ordinary
"51,525",1,top_50_100,ordinary,ordinary
"51,534",2,top_35_40,ordinary,ordinary
"51,540",4,top_50_100,ordinary,ordinary
"51,576",2,top_50_100,ordinary,ordinary
"51,583",66,top_5,top_5,outstanding
"51,605",1,top_50_100,ordinary,ordinary
"51,608",1,top_50_100,ordinary,ordinary
"51,613",1,top_50_100,ordinary,ordinary
"51,620",4,top_50_100,ordinary,ordinary
"51,624",1,top_50_100,ordinary,ordinary
"51,630",10,top_5,top_5,outstanding
"51,632",1,top_50_100,ordinary,ordinary
"51,638",1,top_50_100,ordinary,ordinary
"51,639",1,top_50_100,ordinary,ordinary
"51,642",1,top_15_20,ordinary,ordinary
"51,653",5,top_35_40,ordinary,ordinary
"51,656",4,top_50_100,ordinary,ordinary
"51,658",2,top_45_50,ordinary,ordinary
"51,659",1,top_50_100,ordinary,ordinary
"51,684",6,top_30_35,ordinary,ordinary
"51,689",1,top_50_100,ordinary,ordinary
"51,712",7,top_5,top_5,outstanding
"51,714",2,top_50_100,ordinary,ordinary
"51,717",1,top_50_100,ordinary,ordinary
"51,722",1,top_50_100,ordinary,ordinary
"51,741",2,top_50_100,ordinary,ordinary
"51,750",1,top_50_100,ordinary,ordinary
"51,777",15,top_30_35,ordinary,ordinary
"51,779",2,top_45_50,ordinary,ordinary
"51,787",20,top_5_10,top_5_10,outstanding
"51,794",6,top_15_20,ordinary,ordinary
"51,804",1,top_50_100,ordinary,ordinary
"51,813",1,top_50_100,ordinary,ordinary
"51,818",2,top_30_35,ordinary,ordinary
"51,827",1,top_50_100,ordinary,ordinary
"51,834",1,top_50_100,ordinary,ordinary
"51,857",3,top_50_100,ordinary,ordinary
"51,882",1,top_15_20,ordinary,ordinary
"51,911",78,top_5,top_5,outstanding
"51,936",3,top_50_100,ordinary,ordinary
"51,981",3,top_15_20,ordinary,ordinary
"51,984",2,top_50_100,ordinary,ordinary
"52,007",7,top_30_35,ordinary,ordinary
"52,010",2,top_35_40,ordinary,ordinary
"52,018",1,top_50_100,ordinary,ordinary
"52,019",1,top_50_100,ordinary,ordinary
"52,046",1,top_40_45,ordinary,ordinary
"52,061",1,top_45_50,ordinary,ordinary
"52,063",1,top_20_25,ordinary,ordinary
"52,099",1,top_50_100,ordinary,ordinary
"52,115",1,top_50_100,ordinary,ordinary
"52,117",1,top_35_40,ordinary,ordinary
"52,134",1,top_40_45,ordinary,ordinary
"52,136",3,top_20_25,ordinary,ordinary
"52,151",10,top_5_10,top_5_10,outstanding
"52,212",2,top_50_100,ordinary,ordinary
"52,237",58,top_5,top_5,outstanding
"52,244",1,top_45_50,ordinary,ordinary
"52,258",7,top_50_100,ordinary,ordinary
"52,264",1,top_50_100,ordinary,ordinary
"52,277",1,top_50_100,ordinary,ordinary
"52,281",2,top_50_100,ordinary,ordinary
"52,326",1,top_50_100,ordinary,ordinary
"52,356",3,top_50_100,ordinary,ordinary
"52,358",2,top_25_30,ordinary,ordinary
"52,362",1,top_50_100,ordinary,ordinary
"52,366",15,top_5,top_5,outstanding
"52,372",2,top_50_100,ordinary,ordinary
"52,385",1,top_15_20,ordinary,ordinary
"52,414",3,top_40_45,ordinary,ordinary
"52,434",3,top_50_100,ordinary,ordinary
"52,466",2,top_25_30,ordinary,ordinary
"52,467",1,top_50_100,ordinary,ordinary
"52,477",1,top_20_25,ordinary,ordinary
"52,478",4,top_50_100,ordinary,ordinary
"52,483",1,top_45_50,ordinary,ordinary
"52,491",1,top_20_25,ordinary,ordinary
"52,492",1,top_50_100,ordinary,ordinary
"52,496",2,top_50_100,ordinary,ordinary
"52,497",2,top_50_100,ordinary,ordinary
"52,515",1,top_35_40,ordinary,ordinary
"52,528",1,top_50_100,ordinary,ordinary
"52,531",3,top_50_100,ordinary,ordinary
"52,556",2,top_40_45,ordinary,ordinary
"52,561",1,top_50_100,ordinary,ordinary
"52,583",2,top_30_35,ordinary,ordinary
"52,614",1,top_50_100,ordinary,ordinary
"52,623",6,top_5_10,top_5_10,outstanding
"52,639",1,top_50_100,ordinary,ordinary
"52,647",2,top_20_25,ordinary,ordinary
"52,661",1,top_25_30,ordinary,ordinary
"52,670",1,top_50_100,ordinary,ordinary
"52,683",1,top_50_100,ordinary,ordinary
"52,688",2,top_25_30,ordinary,ordinary
"52,722",1,top_45_50,ordinary,ordinary
"52,728",1,top_50_100,ordinary,ordinary
"52,748",102,top_5,top_5,outstanding
"52,790",1,top_30_35,ordinary,ordinary
"52,802",2,top_35_40,ordinary,ordinary
"52,826",1,top_50_100,ordinary,ordinary
"52,845",2,top_50_100,ordinary,ordinary
"52,859",1,top_50_100,ordinary,ordinary
"52,863",4,top_5_10,top_5_10,outstanding
"52,874",1,top_50_100,ordinary,ordinary
"52,932",2,top_50_100,ordinary,ordinary
"52,967",1,top_15_20,ordinary,ordinary
"52,969",4,top_50_100,ordinary,ordinary
"52,978",4,top_10_15,top_10_15,outstanding
"53,005",1,top_50_100,ordinary,ordinary
"53,016",2,top_50_100,ordinary,ordinary
"53,026",6,top_5_10,top_5_10,outstanding
"53,028",1,top_35_40,ordinary,ordinary
"53,036",3,top_50_100,ordinary,ordinary
"53,037",1,top_35_40,ordinary,ordinary
"53,041",1,top_50_100,ordinary,ordinary
"53,051",1,top_50_100,ordinary,ordinary
"53,056",2,top_50_100,ordinary,ordinary
"53,058",1,top_30_35,ordinary,ordinary
"53,061",1,top_10_15,top_10_15,outstanding
"53,089",1,top_50_100,ordinary,ordinary
"53,106",1,top_50_100,ordinary,ordinary
"53,113",3,top_40_45,ordinary,ordinary
"53,134",1,top_45_50,ordinary,ordinary
"53,174",2,top_40_45,ordinary,ordinary
"53,184",1,top_30_35,ordinary,ordinary
"53,190",1,top_50_100,ordinary,ordinary
"53,195",3,top_5_10,top_5_10,outstanding
"53,206",1,top_50_100,ordinary,ordinary
"53,211",1,top_50_100,ordinary,ordinary
"53,215",1,top_15_20,ordinary,ordinary
"53,226",1,top_50_100,ordinary,ordinary
"53,235",8,top_50_100,ordinary,ordinary
"53,243",3,top_5_10,top_5_10,outstanding
"53,248",3,top_50_100,ordinary,ordinary
"53,276",3,top_35_40,ordinary,ordinary
"53,284",2,top_20_25,ordinary,ordinary
"53,296",7,top_25_30,ordinary,ordinary
"53,301",1,top_50_100,ordinary,ordinary
"53,329",1,top_50_100,ordinary,ordinary
"53,331",4,top_45_50,ordinary,ordinary
"53,336",3,top_50_100,ordinary,ordinary
"53,371",4,top_50_100,ordinary,ordinary
"53,376",1,top_40_45,ordinary,ordinary
"53,391",2,top_50_100,ordinary,ordinary
"53,394",3,top_50_100,ordinary,ordinary
"53,401",4,top_50_100,ordinary,ordinary
"53,403",3,top_50_100,ordinary,ordinary
"53,462",3,top_5_10,top_5_10,outstanding
"53,464",2,top_50_100,ordinary,ordinary
"53,470",4,top_5_10,top_5_10,outstanding
"53,474",1,top_20_25,ordinary,ordinary
"53,478",1,top_50_100,ordinary,ordinary
"53,514",1,top_50_100,ordinary,ordinary
"53,518",3,top_40_45,ordinary,ordinary
"53,519",2,top_5,top_5,outstanding
"53,560",4,top_20_25,ordinary,ordinary
"53,581",1,top_15_20,ordinary,ordinary
"53,588",1,top_50_100,ordinary,ordinary
"53,606",1,top_50_100,ordinary,ordinary
"53,694",1,top_50_100,ordinary,ordinary
"53,715",3,top_50_100,ordinary,ordinary
"53,779",9,top_30_35,ordinary,ordinary
"53,820",1,top_35_40,ordinary,ordinary
"53,840",3,top_50_100,ordinary,ordinary
"53,873",2,top_45_50,ordinary,ordinary
"53,880",1,top_40_45,ordinary,ordinary
"53,894",2,top_40_45,ordinary,ordinary
"53,901",1,top_50_100,ordinary,ordinary
"53,928",48,top_5,top_5,outstanding
"53,943",1,top_50_100,ordinary,ordinary
"53,949",1,top_35_40,ordinary,ordinary
"53,956",1,top_50_100,ordinary,ordinary
"53,964",2,top_50_100,ordinary,ordinary
"53,982",1,top_50_100,ordinary,ordinary
"53,987",1,top_45_50,ordinary,ordinary
"53,990",1,top_50_100,ordinary,ordinary
"53,992",2,top_5_10,top_5_10,outstanding
"54,011",1,top_50_100,ordinary,ordinary
"54,057",3,top_50_100,ordinary,ordinary
"54,080",1,top_50_100,ordinary,ordinary
"54,082",1,top_50_100,ordinary,ordinary
"54,100",1,top_30_35,ordinary,ordinary
"54,112",2,top_35_40,ordinary,ordinary
"54,136",1,top_50_100,ordinary,ordinary
"54,165",2,top_30_35,ordinary,ordinary
"54,192",2,top_50_100,ordinary,ordinary
"54,234",2,top_50_100,ordinary,ordinary
"54,246",2,top_30_35,ordinary,ordinary
"54,263",1,top_5_10,top_5_10,outstanding
"54,274",1,top_50_100,ordinary,ordinary
"54,278",2,top_50_100,ordinary,ordinary
"54,293",4,top_30_35,ordinary,ordinary
"54,294",1,top_50_100,ordinary,ordinary
"54,303",3,top_5,top_5,outstanding
"54,316",3,top_50_100,ordinary,ordinary
"54,329",1,top_50_100,ordinary,ordinary
"54,330",9,top_40_45,ordinary,ordinary
"54,332",1,top_50_100,ordinary,ordinary
"54,333",4,top_50_100,ordinary,ordinary
"54,359",19,top_30_35,ordinary,ordinary
"54,368",1,top_50_100,ordinary,ordinary
"54,389",4,top_25_30,ordinary,ordinary
"54,397",1,top_50_100,ordinary,ordinary
"54,404",4,top_5,top_5,outstanding
"54,414",1,top_20_25,ordinary,ordinary
"54,419",5,top_5,top_5,outstanding
"54,439",1,top_50_100,ordinary,ordinary
"54,456",1,top_50_100,ordinary,ordinary
"54,498",1,top_50_100,ordinary,ordinary
"54,502",1,top_45_50,ordinary,ordinary
"54,557",1,top_50_100,ordinary,ordinary
"54,571",1,top_25_30,ordinary,ordinary
"54,580",7,top_30_35,ordinary,ordinary
"54,583",2,top_5_10,top_5_10,outstanding
"54,603",1,top_50_100,ordinary,ordinary
"54,616",2,top_25_30,ordinary,ordinary
"54,630",1,top_50_100,ordinary,ordinary
"54,640",1,top_50_100,ordinary,ordinary
"54,652",1,top_50_100,ordinary,ordinary
"54,673",2,top_50_100,ordinary,ordinary
"54,678",1,top_45_50,ordinary,ordinary
"54,692",1,top_50_100,ordinary,ordinary
"54,710",2,top_50_100,ordinary,ordinary
"54,719",1,top_50_100,ordinary,ordinary
"54,745",2,top_15_20,ordinary,ordinary
"54,790",1,top_15_20,ordinary,ordinary
"54,795",1,top_40_45,ordinary,ordinary
"54,807",4,top_50_100,ordinary,ordinary
"54,810",1,top_50_100,ordinary,ordinary
"54,822",1,top_15_20,ordinary,ordinary
"54,831",1,top_35_40,ordinary,ordinary
"54,833",2,top_50_100,ordinary,ordinary
"54,838",1,top_50_100,ordinary,ordinary
"54,840",3,top_50_100,ordinary,ordinary
"54,843",2,top_50_100,ordinary,ordinary
"54,846",9,top_10_15,top_10_15,outstanding
"54,848",2,top_40_45,ordinary,ordinary
"54,874",1,top_50_100,ordinary,ordinary
"54,889",2,top_50_100,ordinary,ordinary
"54,905",2,top_50_100,ordinary,ordinary
"54,958",2,top_30_35,ordinary,ordinary
"54,990",1,top_35_40,ordinary,ordinary
"55,008",1,top_50_100,ordinary,ordinary
"55,009",1,top_10_15,top_10_15,outstanding
"55,031",1,top_50_100,ordinary,ordinary
"55,038",1,top_50_100,ordinary,ordinary
"55,056",1,top_50_100,ordinary,ordinary
"55,080",1,top_15_20,ordinary,ordinary
"55,082",6,top_30_35,ordinary,ordinary
"55,085",2,top_50_100,ordinary,ordinary
"55,088",1,top_50_100,ordinary,ordinary
"55,103",2,top_40_45,ordinary,ordinary
"55,119",1,top_50_100,ordinary,ordinary
"55,120",1,top_15_20,ordinary,ordinary
"55,145",1,top_5,top_5,outstanding
"55,169",2,top_10_15,top_10_15,outstanding
"55,184",11,top_5,top_5,outstanding
"55,199",2,top_50_100,ordinary,ordinary
"55,212",1,top_50_100,ordinary,ordinary
"55,222",2,top_50_100,ordinary,ordinary
"55,225",2,top_25_30,ordinary,ordinary
"55,234",1,top_45_50,ordinary,ordinary
"55,246",1,top_50_100,ordinary,ordinary
"55,248",1,top_50_100,ordinary,ordinary
"55,258",2,top_5_10,top_5_10,outstanding
"55,259",6,top_50_100,ordinary,ordinary
"55,260",1,top_5,top_5,outstanding
"55,264",1,top_50_100,ordinary,ordinary
"55,277",2,top_35_40,ordinary,ordinary
"55,286",3,top_10_15,top_10_15,outstanding
"55,289",1,top_50_100,ordinary,ordinary
"55,300",1,top_50_100,ordinary,ordinary
"55,428",1,top_50_100,ordinary,ordinary
"55,432",1,top_50_100,ordinary,ordinary
"55,464",3,top_50_100,ordinary,ordinary
"55,465",1,top_50_100,ordinary,ordinary
"55,494",9,top_50_100,ordinary,ordinary
"55,502",1,top_30_35,ordinary,ordinary
"55,508",1,top_50_100,ordinary,ordinary
"55,510",6,top_30_35,ordinary,ordinary
"55,538",1,top_50_100,ordinary,ordinary
"55,541",2,top_50_100,ordinary,ordinary
"55,581",1,top_50_100,ordinary,ordinary
"55,589",3,top_45_50,ordinary,ordinary
"55,590",1,top_50_100,ordinary,ordinary
"55,604",2,top_35_40,ordinary,ordinary
"55,608",11,top_5,top_5,outstanding
"55,634",1,top_50_100,ordinary,ordinary
"55,651",1,top_5_10,top_5_10,outstanding
"55,658",1,top_30_35,ordinary,ordinary
"55,661",12,top_15_20,ordinary,ordinary
"55,677",1,top_50_100,ordinary,ordinary
"55,697",19,top_30_35,ordinary,ordinary
"55,714",1,top_50_100,ordinary,ordinary
"55,717",1,top_50_100,ordinary,ordinary
"55,719",4,top_5,top_5,outstanding
"55,737",2,top_50_100,ordinary,ordinary
"55,778",1,top_45_50,ordinary,ordinary
"55,787",1,top_45_50,ordinary,ordinary
"55,791",1,top_50_100,ordinary,ordinary
"55,809",6,top_50_100,ordinary,ordinary
"55,822",2,top_50_100,ordinary,ordinary
"55,824",1,top_45_50,ordinary,ordinary
"55,851",1,top_50_100,ordinary,ordinary
"55,865",1,top_10_15,top_10_15,outstanding
"55,886",1,top_5_10,top_5_10,outstanding
"55,890",1,top_50_100,ordinary,ordinary
"55,892",1,top_50_100,ordinary,ordinary
"55,906",5,top_50_100,ordinary,ordinary
"55,923",1,top_50_100,ordinary,ordinary
"55,947",1,top_25_30,ordinary,ordinary
"55,962",1,top_50_100,ordinary,ordinary
"55,963",2,top_45_50,ordinary,ordinary
"55,976",1,top_50_100,ordinary,ordinary
"55,993",1,top_50_100,ordinary,ordinary
"56,004",1,top_25_30,ordinary,ordinary
"56,013",2,top_50_100,ordinary,ordinary
"56,025",1,top_50_100,ordinary,ordinary
"56,029",1,top_50_100,ordinary,ordinary
"56,073",1,top_50_100,ordinary,ordinary
"56,075",1,top_50_100,ordinary,ordinary
"56,093",1,top_50_100,ordinary,ordinary
"56,099",2,top_50_100,ordinary,ordinary
"56,105",2,top_50_100,ordinary,ordinary
"56,145",2,top_50_100,ordinary,ordinary
"56,151",1,top_35_40,ordinary,ordinary
"56,152",2,top_50_100,ordinary,ordinary
"56,155",1,top_50_100,ordinary,ordinary
"56,157",5,top_50_100,ordinary,ordinary
"56,179",1,top_50_100,ordinary,ordinary
"56,187",1,top_50_100,ordinary,ordinary
"56,206",3,top_50_100,ordinary,ordinary
"56,213",1,top_50_100,ordinary,ordinary
"56,245",1,top_50_100,ordinary,ordinary
"56,249",1,top_15_20,ordinary,ordinary
"56,277",1,top_50_100,ordinary,ordinary
