"id_user","betweenness","closeness","clustering_coefficient","indegree","outdegree","class","class2"
"24,539",0,0,0,1,0,ordinary,ordinary
"16,215","8,670.1455252082",0.305196933,0.1809523851,3,14,ordinary,ordinary
"22,369",10.4486720006,0.2755132225,0.349999994,2,4,ordinary,ordinary
"16,461",647.2174461681,0.2744739789,0.5,3,3,ordinary,ordinary
"15,088",0,0.3016777871,0,1,1,ordinary,ordinary
"11,310",15.6713893941,0.2991008349,0.6666666865,1,3,ordinary,ordinary
"25,101",2.6679156052,0.2578484026,0,1,2,ordinary,ordinary
"15,119","7,613.5391655821",0.3027171087,0.402777791,2,9,ordinary,ordinary
"7,229",0,0.2947728136,0.3333333433,0,3,ordinary,ordinary
"19,835","17,197.4229575333",0.2797501051,0.3333333433,4,6,ordinary,ordinary
"11,729","1,272.0642768974",0.2961526232,0.2888889015,5,9,ordinary,ordinary
"12,086",0,0,0,1,0,ordinary,ordinary
"8,400","7,590.9310354812",0.2537459816,0,1,4,ordinary,ordinary
"15,955",0,0.2957531899,0.25,1,4,ordinary,ordinary
"19,596",121.3385925332,0.2921031174,0,1,1,ordinary,ordinary
"15,473",0,0.2890833488,0.8333333135,0,3,ordinary,ordinary
"26,036","8,468.5443572308",0.2860389411,0.150000006,1,5,ordinary,ordinary
"15,196",0,0.2933728109,1,1,2,ordinary,ordinary
"12,120",0,0.2976996805,0.3333333433,0,3,ordinary,ordinary
"20,561",300.0474721741,0.2782291791,0.3392857015,3,7,ordinary,ordinary
"13,107",0,0.2977050438,0.8333333135,2,3,ordinary,ordinary
"10,252",0,0.2882163634,0,1,1,ordinary,ordinary
"22,813",23.3455291854,0.2994470165,0.6000000238,2,6,ordinary,ordinary
"18,333","7,620.9261599135",0.2663121176,0,2,3,ordinary,ordinary
"10,227","7,566",0.2882520426,0,1,2,ordinary,ordinary
"15,124",0,0,0,1,0,ordinary,ordinary
"24,883",0,0.2738872229,1,0,2,ordinary,ordinary
"27,656",0,0.2865932443,0.4333333373,1,6,ordinary,ordinary
"15,917",0,0.2978070456,0.5833333135,0,4,ordinary,ordinary
"9,824",0,0.313860252,0.5952380896,0,7,ordinary,ordinary
"13,614",444.6515537605,0.2815087953,0.200000003,3,3,ordinary,ordinary
"14,253",0,0.2945790373,1,1,2,ordinary,ordinary
"14,508",0,0.3229787824,0.4047619104,0,7,ordinary,ordinary
"8,440",443.071235518,0.3248692013,0.4454545379,3,10,ordinary,ordinary
"18,174",430.2240275734,0.2978002302,0.5,2,5,ordinary,ordinary
"14,650",48.8917672677,0.2981434059,0.3333333433,1,4,ordinary,ordinary
"9,569","7,676.6258487845",0.3091271158,0.200000003,2,4,ordinary,ordinary
"10,200",0,0.2789388586,0,0,1,ordinary,ordinary
"14,857",2.2988928609,0.2547314298,0.5,1,2,ordinary,ordinary
"11,421",869.9067872397,0.3239652174,0.4780219793,3,12,ordinary,ordinary
"25,219",0,0.2879574679,0.4523809552,1,7,ordinary,ordinary
"15,195",49.0709887532,0.2921214402,0,1,1,ordinary,ordinary
"9,004",0,0.2710818833,0,0,1,ordinary,ordinary
"12,183",0,0.2905801622,0,0,3,ordinary,ordinary
"12,739",146.827219605,0.288448436,0.3333333433,1,2,ordinary,ordinary
"13,248",0,0.3043847612,0.8333333135,0,3,ordinary,ordinary
"21,729",202.8268570888,0.3029849776,0.4523809552,2,6,ordinary,ordinary
"21,011",44.9734167892,0.2915362464,0.5,3,3,ordinary,ordinary
"9,619",0,0.3045837965,0.349999994,0,5,ordinary,ordinary
"24,233",0,0.2973128231,1,0,2,ordinary,ordinary
"25,235",0,0.2747596296,0.5,1,5,ordinary,ordinary
"24,034",0,0.3043506663,0.25,0,5,ordinary,ordinary
"26,459",0,0,0,1,0,ordinary,ordinary
"24,968",0,0,0,1,0,ordinary,ordinary
"9,075",0,0,0,1,0,ordinary,ordinary
"19,686","7,959.4103124662",0.3115883849,0.3333333433,2,9,ordinary,ordinary
"7,326",0,0,0,1,0,ordinary,ordinary
"11,795",0,0.2995436138,0.25,0,5,ordinary,ordinary
"20,771",0,0.3057834964,0.4166666567,1,4,ordinary,ordinary
"8,164",0,0,0,1,0,ordinary,ordinary
"21,706",13.6367801714,0.2486385478,0.25,3,2,ordinary,ordinary
"21,732",5.992908712,0.2771564545,0.400000006,2,4,ordinary,ordinary
"13,975",0,0,0,1,0,ordinary,ordinary
"7,622",0,0.2769322235,0.8333333135,0,3,ordinary,ordinary
"10,418","2,204.1603745115",0.3095174797,0.4444444478,4,6,ordinary,ordinary
"13,492",33.9449172293,0.2621714414,0.3333333433,2,2,ordinary,ordinary
"20,096",0,0.2898027748,0.1666666716,0,3,ordinary,ordinary
"8,198",41.2618894494,0.2989088575,0.4523809552,2,6,ordinary,ordinary
"17,379",0,0.2811443747,0.5,1,3,ordinary,ordinary
"7,849",0,0.2712762859,0.5,1,2,ordinary,ordinary
"15,349",0,0.2998390731,0.8333333135,0,3,ordinary,ordinary
"12,277",65.4357010913,0.2887524802,0.3333333433,1,2,ordinary,ordinary
"20,294",0,0.29869214,0.380952388,1,7,ordinary,ordinary
"25,059",49.1521574821,0.2853553922,0.5,2,7,ordinary,ordinary
"18,844",0,0.3007878083,0.5,0,4,ordinary,ordinary
"18,666",0,0.2830234536,1,0,2,ordinary,ordinary
"19,637",0,0.254438193,0.5,0,2,ordinary,ordinary
"20,053",0,0.2456232862,0.3333333433,1,3,ordinary,ordinary
"8,008",0,0.2846229067,0.8333333135,2,3,ordinary,ordinary
"11,035",589.0555868096,0.2963222194,0.3333333433,2,3,ordinary,ordinary
"23,064",0,0.3016777871,0,1,1,ordinary,ordinary
"14,321",246.0847058626,0.2687867944,0.3000000119,3,4,ordinary,ordinary
"17,670",0,0.2979022768,1,0,2,ordinary,ordinary
"14,839",0,0.2886987787,0.6666666865,1,2,ordinary,ordinary
"19,133",788.5165593276,0.3122569398,0.6190476418,3,7,ordinary,ordinary
"25,077",14.3171858376,0.2486518234,0,1,1,ordinary,ordinary
"19,916",5.3873913043,0.3241907414,0.6999999881,2,5,ordinary,ordinary
"23,359",230.3391057457,0.3081860896,0.4333333373,2,5,ordinary,ordinary
"9,128",0,0.2789987424,0.150000006,0,5,ordinary,ordinary
"25,845",0,0.300109529,0.400000006,1,6,ordinary,ordinary
"26,157",0,0.2931772407,0.6666666865,1,3,ordinary,ordinary
"26,216",0,0.2657007587,0.1666666716,0,3,ordinary,ordinary
"19,017",0,0.2742362705,0,0,2,ordinary,ordinary
"15,307",0,0.2698256386,0.3333333433,1,3,ordinary,ordinary
"12,862",0,0.2936392864,0.5,0,3,ordinary,ordinary
"13,256",0,0,0,1,0,ordinary,ordinary
"22,076",0,0.2922758361,0.1666666716,0,3,ordinary,ordinary
"13,947",808.029002862,0.3178405678,0.5833333135,4,11,ordinary,ordinary
"14,462",0,0.279266319,0.3333333433,0,3,ordinary,ordinary
"14,525",0,0.2849192759,0.349999994,1,5,ordinary,ordinary
"22,640",0,0.2566108418,0.3333333433,1,3,ordinary,ordinary
"8,473",0,0.2879930753,0.200000003,0,5,ordinary,ordinary
"12,289",412.0524268979,0.2925665495,0.1944444478,3,7,ordinary,ordinary
"20,206",0,0.3144149008,0.25,1,9,ordinary,ordinary
"9,632","4,727.09382152",0.2848325593,0,2,3,ordinary,ordinary
"28,658",1,0.2739089519,0.3333333433,1,3,ordinary,ordinary
"20,012",0,0.2811518957,0.5,1,1,ordinary,ordinary
"8,207",0,0.2947128763,0.1666666716,0,6,ordinary,ordinary
"16,109",0,0.3208209932,0.6666666865,1,7,ordinary,ordinary
"25,629",0,0.2431106472,0,0,1,ordinary,ordinary
"15,810","7,574.9413960365",0.2828939376,0.5238095522,3,5,ordinary,ordinary
"23,210",0,0.3100259464,0.2678571343,1,8,ordinary,ordinary
"17,280",0,0.2730363423,0,0,2,ordinary,ordinary
"17,983",0,0.2954949239,1,1,2,ordinary,ordinary
"17,429",0,0.2926063195,0.5,1,3,ordinary,ordinary
"7,508",0,0.2527949636,0,0,1,ordinary,ordinary
"15,976",86.9698545488,0.2441159511,0,1,2,ordinary,ordinary
"27,206",0,0,0,1,0,ordinary,ordinary
"9,953",0,0,0,1,0,ordinary,ordinary
"9,969",0,0.3327142857,0.9761904478,0,7,ordinary,ordinary
"22,629",0,0,0,1,0,ordinary,ordinary
"17,801",0,0.2951650719,1,0,2,ordinary,ordinary
"13,469",0,0.2690463813,0.3333333433,0,3,ordinary,ordinary
"8,992",0,0.2813387301,0.6666666865,2,2,ordinary,ordinary
"12,273",0,0.2678858983,0,0,1,ordinary,ordinary
"17,085",0,0.2785052317,0,0,1,ordinary,ordinary
"11,276",0,0.272668735,0,0,2,ordinary,ordinary
"26,394",130.0625072286,0.2947168618,0.3333333433,1,2,ordinary,ordinary
"16,902",0,0.2045404646,0,0,1,ordinary,ordinary
"19,726","1,018.8833095442",0.2882342019,0.5,1,1,ordinary,ordinary
"15,126",0,0.2657917261,1,0,2,ordinary,ordinary
"28,564",0,0.2652654363,0,1,1,ordinary,ordinary
"18,694",0,0.2882163634,0,1,1,ordinary,ordinary
"26,976",0,0,0,1,0,ordinary,ordinary
"26,493",0,0.2788720589,0.1666666716,0,3,ordinary,ordinary
"23,477",0,0.2614650575,0,0,2,ordinary,ordinary
"18,398",0,0.2597757572,0.5,1,1,ordinary,ordinary
"11,481",0,0.2972938473,1,0,3,ordinary,ordinary
"7,927",0,0,0,1,0,ordinary,ordinary
"26,336",0,0.2685809837,0,0,2,ordinary,ordinary
"26,730",0,0.2767512328,0.3333333433,1,3,ordinary,ordinary
"9,378",0,0.2911977994,0.3333333433,1,3,ordinary,ordinary
"8,128",0,0.2907071085,1,0,2,ordinary,ordinary
"24,764",0,0.2905801622,0.5500000119,1,5,ordinary,ordinary
"13,395","4,658",0.3239916551,0.555555582,2,9,ordinary,ordinary
"8,382",0,0.2813481517,0,0,1,ordinary,ordinary
"13,445",0,0.2907695188,0.5,0,3,ordinary,ordinary
"11,704","7,566",0.2882520426,0,1,2,ordinary,ordinary
"7,909",12.2282131631,0.2555421422,0.3333333433,2,2,ordinary,ordinary
"14,176",0,0.3067096859,0.6499999762,0,5,ordinary,ordinary
"12,263",0,0.2728071203,0.4166666567,1,4,ordinary,ordinary
"22,787",0,0.2308340354,0,0,1,ordinary,ordinary
"12,849",9.7637379351,0.2605145414,0,1,1,ordinary,ordinary
"21,044",0,0.2255409788,0,0,1,ordinary,ordinary
"8,900","7,567",1,0,2,1,ordinary,ordinary
"7,533",0,0,0,1,0,ordinary,ordinary
"13,372",0,0.2903808989,1,0,2,ordinary,ordinary
"21,921",11.3081911031,0.2420981493,0,1,1,ordinary,ordinary
"10,436",0,0.3091729723,0.5,0,4,ordinary,ordinary
"22,316",0,0.2513354557,0,0,2,ordinary,ordinary
"16,818",0,0.2654433554,0,0,2,ordinary,ordinary
"9,112",0,0.2841630063,1,0,2,ordinary,ordinary
"27,887",0.7776315789,0.2682603687,0,1,2,ordinary,ordinary
"20,590",116.0578836785,0.2939468535,0.5,1,2,ordinary,ordinary
"15,922",0,0.2959903412,0.3333333433,0,3,ordinary,ordinary
"15,266",0,0.2944002023,0.6666666865,1,4,ordinary,ordinary
"16,013",0,0.3018598924,0.5833333135,0,4,ordinary,ordinary
"20,470",0,0,0,1,0,ordinary,ordinary
"13,099","14,809.8118908633",0.2936317781,0.4333333373,3,4,ordinary,ordinary
"16,529",50.1063830768,0.2944858986,0.5,2,3,ordinary,ordinary
"25,824",0,0.3066894917,0.4499999881,1,5,ordinary,ordinary
"20,833",22.0116664971,0.2544530652,0,1,2,ordinary,ordinary
"14,012",17.8887869051,0.2513755529,0,1,2,ordinary,ordinary
"8,754",0,0.2911613952,0.5,1,2,ordinary,ordinary
"16,972",0,0.2100563698,0,0,1,ordinary,ordinary
"16,830",0,0.2652921745,0,0,1,ordinary,ordinary
"23,759",0,0.2643854273,0.25,1,4,ordinary,ordinary
"14,761",0,0,0,1,0,ordinary,ordinary
"10,383",0,0.2916536222,0.1666666716,0,4,ordinary,ordinary
"10,467",0,0.2950975424,0.25,1,5,ordinary,ordinary
"14,307",0,0.2715401656,0,0,2,ordinary,ordinary
"20,665",0,0.2789388586,0.5,1,2,ordinary,ordinary
"11,983",0,0.2978328965,0.4333333373,1,6,ordinary,ordinary
"25,896",0,0.2661410125,0,0,1,ordinary,ordinary
"25,857",0,0.2920925566,0,0,1,ordinary,ordinary
"15,092","1,746.8396795426",0.2780464505,0.0833333358,2,3,ordinary,ordinary
"26,251",0,0.2651260743,0,0,2,ordinary,ordinary
"15,161",0,0.2608939173,0,0,1,ordinary,ordinary
"26,959",0,0.2643886934,0.5,1,2,ordinary,ordinary
"25,669",0,0.2794073541,0.5,0,3,ordinary,ordinary
"27,370",0,0.2661410125,0.5,1,2,ordinary,ordinary
"26,086",0,0.2470825377,0,0,2,ordinary,ordinary
"26,478",0,0.294761483,0.4166666567,1,4,ordinary,ordinary
"27,778",0,0.2661410125,0.5,1,2,ordinary,ordinary
"21,751",0,0.2789820359,0.3333333433,1,3,ordinary,ordinary
"13,553",68.5127109759,0.2984873734,0.5500000119,2,5,ordinary,ordinary
"14,149",0,0.2635062511,0,0,1,ordinary,ordinary
"22,279",0,0.3024282561,1,0,2,ordinary,ordinary
"14,237",0,0.282371484,1,0,2,ordinary,ordinary
"22,713",0,0.3033144494,1,0,3,ordinary,ordinary
"15,716",0,0.2809578382,0.3333333433,0,3,ordinary,ordinary
"10,729",0,0.2906345542,0.1333333403,0,6,ordinary,ordinary
"18,056",0,0.2600346117,0.3333333433,1,3,ordinary,ordinary
"7,842",0,0.2752792388,0.0833333358,0,4,ordinary,ordinary
"19,673",0,0.2852069557,0,0,2,ordinary,ordinary
"12,902",0,0.2959527289,0.6666666865,1,3,ordinary,ordinary
"9,792",0,0.2971800434,0.2666666806,0,6,ordinary,ordinary
"16,260",0,0.3110725257,1,0,3,ordinary,ordinary
"16,321",0,0.2955396231,0.4166666567,0,4,ordinary,ordinary
"27,595",699.1070317061,0.3036843821,0.5,1,2,ordinary,ordinary
"15,152",0,0.2914346493,0.4166666567,1,4,ordinary,ordinary
"17,759",0,0.3072356705,0.75,1,4,ordinary,ordinary
"25,057",73.3619700589,0.3032098444,0.5333333611,2,5,ordinary,ordinary
"8,659",0,0.2699507389,0,0,2,ordinary,ordinary
"23,852",0,0.2702702703,0.1333333403,0,6,ordinary,ordinary
"25,621",0,0.2951650719,1,0,2,ordinary,ordinary
"11,206",207.1032162736,0.3151945854,0.5,1,7,ordinary,ordinary
"9,620",0,0.2776023357,0,0,3,ordinary,ordinary
"15,584",0,0.2882425743,0,0,1,ordinary,ordinary
"8,405",0,0.2259300577,0,0,2,ordinary,ordinary
"14,726",0,0.2951089711,0.1666666716,0,4,ordinary,ordinary
"14,810",51.8033791852,0.2853029468,0.5500000119,2,4,ordinary,ordinary
"22,515",53.4671295402,0.3145983922,0.5,3,8,ordinary,ordinary
"13,274","15,131",0.312424527,0.4166666567,2,9,ordinary,ordinary
"15,128",0,0.3073573078,0.5,0,3,ordinary,ordinary
"15,773",0,0.229521932,1,2,2,ordinary,ordinary
"16,831",0,0,0,1,0,ordinary,ordinary
"14,906",0,0.2661410125,0,0,1,ordinary,ordinary
"8,969",6.9881711276,0.2472804457,0,1,2,ordinary,ordinary
"10,110",0,0,0,1,0,ordinary,ordinary
"12,560",0,0.2335038107,0.6666666865,2,2,ordinary,ordinary
"23,228",0,0.2560466139,0.0833333358,0,4,ordinary,ordinary
"20,981",0,0.2979403863,0.3333333433,0,3,ordinary,ordinary
"9,746",0,0,0,1,0,ordinary,ordinary
"15,549",0,0.2858721002,0.5,0,3,ordinary,ordinary
"12,984",0,0.2940842225,0.5,0,2,ordinary,ordinary
"13,443",0,0.2540089451,0,1,1,ordinary,ordinary
"12,937",0,0,0,1,0,ordinary,ordinary
"21,151",0,0.2936577985,0.5833333135,0,4,ordinary,ordinary
"13,011",0,0.2882520426,0.5,1,1,ordinary,ordinary
"23,792",0,0.2572769953,0,0,1,ordinary,ordinary
"9,984",0,0.2992996209,0.6666666865,1,3,ordinary,ordinary
"13,822",0,0.2725889513,0,0,4,ordinary,ordinary
"19,455",0,0,0,1,0,ordinary,ordinary
"13,820",0,0.325324766,1,0,4,ordinary,ordinary
"19,626",0,0.2962162162,0.3000000119,1,6,ordinary,ordinary
"17,917",0,0.23589302,0,1,1,ordinary,ordinary
"19,943",0,0.2926798618,0.3333333433,0,3,ordinary,ordinary
"11,725",0,0.2746196485,0.75,2,3,ordinary,ordinary
"17,516",0,0.3029790555,0.6666666865,1,4,ordinary,ordinary
"14,609",0,0.3059843658,0.2666666806,1,6,ordinary,ordinary
"23,116",583.7806556356,0.3034923117,0.5,2,3,ordinary,ordinary
"16,203",0,0.2943071966,1,0,2,ordinary,ordinary
"11,088",0,0.3008460893,0.6666666865,1,3,ordinary,ordinary
"27,871",0,0.2628223213,0.5,1,3,ordinary,ordinary
"17,691",0,0,0,1,0,ordinary,ordinary
"13,939",12.1037857855,0.2916901497,0.5,2,3,ordinary,ordinary
"20,399",33.0227903227,0.3064823955,0.5,2,4,ordinary,ordinary
"15,363",4.25147716,0.3004903859,0.6666666865,2,4,ordinary,ordinary
"20,529",0,0,0,1,0,ordinary,ordinary
"26,884",0,0.2990690209,0.75,1,5,ordinary,ordinary
"10,334",0,0.266491218,0,0,1,ordinary,ordinary
"17,005",0,0.2610254973,0,0,1,ordinary,ordinary
"14,787",0,0.2742362705,0,0,3,ordinary,ordinary
"13,560",162.9077763649,0.2856704699,0.2678571343,4,5,ordinary,ordinary
"23,640",0,0,0,1,0,ordinary,ordinary
"13,403",0,0.2447210841,0,1,1,ordinary,ordinary
"28,399",13.8825737327,0.2486518234,0,1,1,ordinary,ordinary
"10,623",0,0.3008460893,1,0,2,ordinary,ordinary
"12,182",0,0,0,1,0,ordinary,ordinary
"20,402",0,0.2486388385,0.5,1,1,ordinary,ordinary
"9,251",0,0.2851720338,0,0,1,ordinary,ordinary
"15,980",518.8816818971,0.2922497647,0.4166666567,1,4,ordinary,ordinary
"20,199",0,0.2567805954,0,0,1,ordinary,ordinary
"11,590",0,0.2952211941,0.5,1,3,ordinary,ordinary
"12,353",2.6729133583,0.2557526498,0,1,1,ordinary,ordinary
"24,237",0,0.3053024841,0.6666666865,1,4,ordinary,ordinary
"12,481",0,0,0,1,0,ordinary,ordinary
"8,223",6.8306719028,0.255540926,0,1,1,ordinary,ordinary
"12,880",0,0.2911534855,1,1,1,ordinary,ordinary
"13,327",0,0.2544808743,0.5,1,1,ordinary,ordinary
"22,112",0,0.2893167702,0,0,3,ordinary,ordinary
"22,135",0,0.2829374962,0.3000000119,1,6,ordinary,ordinary
"22,498",0,0.2950155171,0.5,0,3,ordinary,ordinary
"18,373",0,0,0,1,0,ordinary,ordinary
"8,939",0,0,0,1,0,ordinary,ordinary
"21,588",0,0.2914164164,0,0,2,ordinary,ordinary
"21,530",0,0,0,1,0,ordinary,ordinary
"13,260",0,0.2511051213,0,0,1,ordinary,ordinary
"27,884",0,0.2674245034,0.5,1,2,ordinary,ordinary
"26,786",0,0.2982647115,1,0,2,ordinary,ordinary
"28,582",0,0.2756702373,0.3333333433,1,6,ordinary,ordinary
"17,416",0,0.2943443918,0.8333333135,0,3,ordinary,ordinary
"8,833","7,566",0.3014044398,0.3333333433,1,3,ordinary,ordinary
"28,247",0,0.2643886934,0,0,1,ordinary,ordinary
"21,418",101.7881980012,0.2882520426,0,1,1,ordinary,ordinary
"25,524",0,0.2884639188,0.3095238209,1,7,ordinary,ordinary
"14,512",0,0.2982074264,1,0,2,ordinary,ordinary
"26,256",0,0.2993573265,0.5,0,3,ordinary,ordinary
"16,142",0,0.3132481506,0.6499999762,1,5,ordinary,ordinary
"10,745",16.242496657,0.2923675621,0.3333333433,1,2,ordinary,ordinary
"10,115",4.0528972302,0.2843969466,0.3333333433,2,2,ordinary,ordinary
"24,661",0,0,0,1,0,ordinary,ordinary
"22,566",0,0.3049682529,0.3095238209,0,7,ordinary,ordinary
"15,544",0,0.2924042687,0.200000003,0,5,ordinary,ordinary
"27,481",0,0.3026640676,0.5500000119,0,5,ordinary,ordinary
"18,076",0,0.2597612673,1,1,1,ordinary,ordinary
"25,717",97.4299375572,0.2921031174,0,1,1,ordinary,ordinary
"19,107",12.0131137302,0.2728817532,0.25,2,3,ordinary,ordinary
"28,517",0,0.2537459816,0.5,1,1,ordinary,ordinary
"24,775",31.4345204935,0.2468723494,0,1,2,ordinary,ordinary
"21,595",0,0.2911613952,0,0,1,ordinary,ordinary
"25,135",0,1,0,0,1,ordinary,ordinary
"8,635",0,0.2758171483,0.25,0,4,ordinary,ordinary
"24,583",0,0.2635360679,0,0,1,ordinary,ordinary
"22,093",0,0.2967256975,0.150000006,0,5,ordinary,ordinary
"17,099",0,0.2954646369,0.5833333135,1,4,ordinary,ordinary
"24,711","7,868.8997285265",0.2939283009,0.25,1,5,ordinary,ordinary
"20,493",0,0.2674245034,0.5,1,2,ordinary,ordinary
"20,503",0,1,0,0,1,ordinary,ordinary
"8,868","7,565",0.2911716894,0.5,1,2,ordinary,ordinary
"18,837",0,0.2545901639,0,0,2,ordinary,ordinary
"16,352","7,595.7774344616",0.2726101973,0.3000000119,2,4,ordinary,ordinary
"28,476",0,0.2757028707,1,0,2,ordinary,ordinary
"24,768",0,0.3017034782,0,0,1,ordinary,ordinary
"20,437",0,0.2192103158,0,0,1,ordinary,ordinary
"21,164","7,583.4156096865",0.2821056457,0.349999994,3,4,ordinary,ordinary
"21,131",0,0.2975027144,0.6666666865,1,4,ordinary,ordinary
"22,876",0,0.303117069,0.5,0,2,ordinary,ordinary
"22,091",0,0.3068309071,1,0,2,ordinary,ordinary
"19,874",0,0.2648129194,1,1,2,ordinary,ordinary
"22,825",0,0.2613770271,0.3333333433,1,3,ordinary,ordinary
"25,842",0,0.2664759725,0.3333333433,1,3,ordinary,ordinary
"12,221",0,0.2801635992,0.5,1,3,ordinary,ordinary
"22,776",0,0.2842844065,0.8333333135,0,3,ordinary,ordinary
"15,534",0,0.2157480315,0,0,1,ordinary,ordinary
"18,113",0,0.2717461058,0,0,1,ordinary,ordinary
"13,735",0,0.2785052317,0,0,1,ordinary,ordinary
"23,173",0,0.2928270573,0.3333333433,1,4,ordinary,ordinary
"11,898",0,0.2557373449,0,0,1,ordinary,ordinary
"18,988",0,0.295520873,1,0,2,ordinary,ordinary
"13,437",0,0.2786885246,0.3333333433,0,3,ordinary,ordinary
"27,512","7,790.7501359977",0.2802888956,0,1,4,ordinary,ordinary
"9,633",0,0.2486789432,0,0,2,ordinary,ordinary
"12,157",123.2189516015,0.3096615466,0.5,1,4,ordinary,ordinary
"21,607",21.1119013839,0.2602402906,0.1666666716,1,3,ordinary,ordinary
"27,721",0,0.264568897,0,0,2,ordinary,ordinary
"16,278",0,0.2946236559,0.6666666865,1,3,ordinary,ordinary
"27,503",0,0.2226896783,0,0,2,ordinary,ordinary
"11,198",0,0.2601653262,0.3333333433,1,3,ordinary,ordinary
"18,602",0,0.2602234637,0.3333333433,1,3,ordinary,ordinary
"28,049",0,0.2486388385,0,0,1,ordinary,ordinary
"23,874",0,0.2487450603,0,0,1,ordinary,ordinary
"16,689",0,0.2338790679,0,1,1,ordinary,ordinary
"17,534",0,0.3089474033,0.400000006,0,6,ordinary,ordinary
"18,314",0,0.2729883373,1,0,2,ordinary,ordinary
"14,832",0,0.2911613952,0,0,1,ordinary,ordinary
"28,097",18.8414900834,0.2613502441,0.4166666567,2,4,ordinary,ordinary
"15,831",0,0.2512947777,0.5,1,2,ordinary,ordinary
"16,524",0,0.2943071966,1,0,2,ordinary,ordinary
"13,506",0,0.2911613952,0.5,1,2,ordinary,ordinary
"16,938",0,0.2741774089,0.5,0,2,ordinary,ordinary
"20,800",0,0.2958775329,1,0,2,ordinary,ordinary
"22,614",0,0.3166338114,0.5,0,4,ordinary,ordinary
"28,605",0,0.273132403,0.3333333433,1,3,ordinary,ordinary
"11,597",0,0.2911613952,0.5,1,2,ordinary,ordinary
"10,841",0,0.266491218,0,0,1,ordinary,ordinary
"16,351",35.5308474366,0.2953637344,0.5,2,5,ordinary,ordinary
"27,894",414.3237558905,0.3093735468,0.5,2,4,ordinary,ordinary
"18,484",0,0.2691085562,0.5,1,4,ordinary,ordinary
"18,919",0,0.2307882872,0,0,1,ordinary,ordinary
"28,721",0,0.2661714286,0.5,0,2,ordinary,ordinary
"18,088",0,0.2920925566,0,0,1,ordinary,ordinary
"25,180",0,0.3038346159,0.2619047761,0,7,ordinary,ordinary
"20,029",0,0.3153049482,0.5833333135,0,4,ordinary,ordinary
"16,376",0,0.2929007106,0.5,1,4,ordinary,ordinary
"26,138",0,1,0,0,1,ordinary,ordinary
"9,623",0,0.2911613952,0,0,1,ordinary,ordinary
"11,034",0,0.2804070328,0.6666666865,1,3,ordinary,ordinary
"19,254",0,0.3157109936,0.5833333135,0,4,ordinary,ordinary
"13,636",0,0.2694042799,0,0,2,ordinary,ordinary
"18,414",0,0.2914528845,0.5,1,3,ordinary,ordinary
"10,474",0,0.2882425743,0,0,1,ordinary,ordinary
"10,535",0,0.3017487047,0,0,2,ordinary,ordinary
"10,507",0,0.2716985534,0.4166666567,0,4,ordinary,ordinary
"19,719",0,0.2911613952,0,0,1,ordinary,ordinary
"22,562",0,0.2829718729,0.4166666567,1,4,ordinary,ordinary
"13,955",0,0.3147297297,0.4499999881,1,5,ordinary,ordinary
"25,626",0,0.2776519666,0.5,0,3,ordinary,ordinary
"27,050",0,0.2972869454,0.8333333135,1,3,ordinary,ordinary
"11,260",0,0.2755234828,0.1666666716,0,3,ordinary,ordinary
"17,287",0,0.2353713997,0,0,1,ordinary,ordinary
"18,458",0,0.2710030254,0.1666666716,0,3,ordinary,ordinary
"19,761",0,0.255052303,0,1,1,ordinary,ordinary
"28,045",0,0.2431106472,0,0,1,ordinary,ordinary
"15,176",0,0.2545623429,0,0,2,ordinary,ordinary
"11,153",0,0.2822346098,0,0,3,ordinary,ordinary
"18,900",0,0.3140507012,0.8000000119,0,5,ordinary,ordinary
"23,870",0,0.2920925566,0,0,1,ordinary,ordinary
"7,559",0,0.2758171483,0.6666666865,1,4,ordinary,ordinary
"20,011",0,0.3136911577,1,0,2,ordinary,ordinary
"13,569",0,0.2740806119,0.5,1,2,ordinary,ordinary
"20,613",0,0.2819441922,0,0,2,ordinary,ordinary
"12,915",0,0.2671370389,0,1,1,ordinary,ordinary
"24,847",0,0.2901557632,0.5833333135,2,3,ordinary,ordinary
"13,694",0,0.2671637511,0,0,1,ordinary,ordinary
"22,835",0,0.2276526074,0,0,2,ordinary,ordinary
"26,997",0,0.2661142857,0,1,1,ordinary,ordinary
"19,752",0,0.3081910811,1,0,3,ordinary,ordinary
"15,383",0,0.3052624681,0.6666666865,0,3,ordinary,ordinary
"22,792",0,0.214545622,0,0,1,ordinary,ordinary
"21,260",0,0.2982647115,0.25,0,4,ordinary,ordinary
"28,523",0,0.2730843642,0,0,1,ordinary,ordinary
"28,106",0,0.2342587005,0.5,1,2,ordinary,ordinary
"15,446",0,0,0,1,0,ordinary,ordinary
"11,537",0,0.2665102438,0.5,1,1,ordinary,ordinary
"16,942","12,720.4358950712",0.3192349877,0.2678571343,2,6,ordinary,ordinary
"8,776",0,0,0,1,0,ordinary,ordinary
"20,662",0,0.2968959143,0.5,0,4,ordinary,ordinary
"21,034",0,0,0,1,0,ordinary,ordinary
"24,880",32.3896824815,0.2610693868,0,1,1,ordinary,ordinary
"15,755",0,0,0,1,0,ordinary,ordinary
"28,227",0,0.2465724419,0,0,1,ordinary,ordinary
"18,069",4.2921025718,0.2597902488,0,1,1,ordinary,ordinary
"13,162",8.5066016033,0.2887524802,0.5,1,2,ordinary,ordinary
