"id_user","entropy","layer_1","layer_2","layer_3","layer_4","class","class2"
"16,476",0.6931471806,0,0,1,2,ordinary,ordinary
"16,480",1.0986122887,0,0,1,3,ordinary,ordinary
"16,482",0,1,1,1,0,ordinary,ordinary
"16,485",0.6931471806,0,0,4,8,ordinary,ordinary
"16,487",2.465286569,6,0,0,14,ordinary,ordinary
"16,490",0,0,1,0,1,ordinary,ordinary
"16,491",0.6931471806,8,0,0,16,ordinary,ordinary
"16,492",5.7465183083,9,5,22,7,top_5_10,outstanding
"16,494",1.346023334,0,3,5,5,ordinary,ordinary
"16,496",0.6931471806,6,3,0,0,ordinary,ordinary
"16,497",1.0986122887,0,0,0,6,ordinary,ordinary
"16,498",3.8095508441,4,4,14,7,top_10_15,outstanding
"16,501",6.0547178256,9,13,11,28,top_5_10,outstanding
"16,502",0,0,0,0,1,ordinary,ordinary
"16,503",2.9965223833,0,12,11,8,top_10_15,outstanding
"16,504",0,0,6,0,6,ordinary,ordinary
"16,510",3.5930179164,0,0,7,9,top_10_15,outstanding
"16,511",0,1,0,0,1,ordinary,ordinary
"16,512",0,0,3,0,3,ordinary,ordinary
"16,515",1.3862943611,0,1,6,6,ordinary,ordinary
"16,516",0.6931471806,0,0,1,2,ordinary,ordinary
"16,517",0,0,0,0,1,ordinary,ordinary
"16,520",0.6931471806,0,0,1,2,ordinary,ordinary
"16,522",0.6931471806,0,5,4,2,ordinary,ordinary
"16,524",0,1,0,1,0,ordinary,ordinary
"16,525",0,3,2,0,0,ordinary,ordinary
"16,527",0,0,2,0,2,ordinary,ordinary
"16,529",0,0,0,0,5,ordinary,ordinary
"16,532",0,0,0,2,2,ordinary,ordinary
"16,536",6.8526488819,20,44,18,18,top_5_10,outstanding
"16,537",1.7480673485,0,0,5,2,ordinary,ordinary
"16,540",0,0,0,1,1,ordinary,ordinary
"16,541",0,1,1,1,0,ordinary,ordinary
"16,543",0.6931471806,1,0,0,2,ordinary,ordinary
"16,544",0,3,3,3,0,ordinary,ordinary
"16,546",0.6931471806,1,0,0,2,ordinary,ordinary
"16,547",0.6931471806,0,8,4,0,ordinary,ordinary
"16,548",0.6931471806,0,4,0,2,ordinary,ordinary
"16,551",0,0,1,0,0,ordinary,ordinary
"16,555",0.6931471806,0,0,0,2,ordinary,ordinary
"16,556",0,3,3,0,3,ordinary,ordinary
"16,557",2.5285106618,3,6,4,3,ordinary,ordinary
"16,560",0,0,1,0,0,ordinary,ordinary
"16,561",0.6931471806,0,0,0,4,ordinary,ordinary
"16,564",0.6931471806,0,0,0,2,ordinary,ordinary
"16,566",0,0,1,0,0,ordinary,ordinary
"16,567",0,0,0,0,1,ordinary,ordinary
"16,570",1.5047882837,0,1,2,10,ordinary,ordinary
"16,574",1.7721393884,6,2,7,0,ordinary,ordinary
"16,575",2.1972245773,3,1,0,6,ordinary,ordinary
"16,576",0.6931471806,2,0,1,0,ordinary,ordinary
"16,580",0.6931471806,0,1,0,2,ordinary,ordinary
"16,581",1.3862943611,1,2,1,4,ordinary,ordinary
"16,582",6.167531445,7,8,13,11,ordinary,ordinary
"16,583",5.3754967738,12,18,34,42,top_5_10,outstanding
"16,585",0,0,1,1,1,ordinary,ordinary
"16,586",0.6931471806,1,0,1,2,ordinary,ordinary
"16,588",0,1,1,0,1,top_5_10,outstanding
"16,591",1.3862943611,0,0,1,4,ordinary,ordinary
"16,592",0.6931471806,2,1,0,0,ordinary,ordinary
"16,594",0,1,0,0,0,ordinary,ordinary
"16,598",0.6931471806,0,0,0,2,ordinary,ordinary
"16,600",0,6,0,0,6,ordinary,ordinary
"16,603",0,0,0,2,2,ordinary,ordinary
"16,604",0,0,2,2,2,ordinary,ordinary
"16,606",0.6931471806,1,0,2,0,ordinary,ordinary
"16,612",1.3296613489,2,1,6,0,ordinary,ordinary
"16,613",0,1,1,0,1,ordinary,ordinary
"16,621",0,1,1,0,1,ordinary,ordinary
"16,624",1.3862943611,2,2,1,1,ordinary,ordinary
"16,628",0.6931471806,4,0,0,0,ordinary,ordinary
"16,631",0.6931471806,0,2,4,0,ordinary,ordinary
"16,635",0,0,0,0,4,ordinary,ordinary
"16,637",0,0,0,1,0,ordinary,ordinary
"16,639",0.6931471806,0,2,1,0,ordinary,ordinary
"16,643",0,0,1,0,0,ordinary,ordinary
"16,646",0,0,0,0,1,ordinary,ordinary
"16,647",0,0,1,0,0,ordinary,ordinary
"16,652",1.3862943611,8,4,16,0,ordinary,ordinary
"16,653",0,0,1,0,1,top_5_10,outstanding
"16,654",0.6931471806,0,1,0,2,ordinary,ordinary
"16,655",1.1437083894,0,1,5,12,top_5_10,outstanding
"16,658",0,1,0,0,1,ordinary,ordinary
"16,661",1.735126457,1,1,3,3,top_10_15,outstanding
"16,664",0,0,1,0,1,ordinary,ordinary
"16,672",1.7753427106,0,0,4,8,top_10_15,outstanding
"16,673",0,0,1,0,1,ordinary,ordinary
"16,676",7.9471270842,7,18,19,20,top_5,outstanding
"16,678",0.6931471806,0,1,2,0,ordinary,ordinary
"16,681",0,1,0,1,1,ordinary,ordinary
"16,682",0,0,0,3,0,ordinary,ordinary
"16,683",6.9157720669,54,38,40,129,top_5_10,outstanding
"16,688",0,0,0,0,1,ordinary,ordinary
"16,689",0,0,0,2,0,ordinary,ordinary
"16,694",0,0,1,0,1,ordinary,ordinary
"16,697",0,0,0,8,8,ordinary,ordinary
"16,701",0.6931471806,0,4,0,2,ordinary,ordinary
"16,707",0.673011667,5,3,3,0,ordinary,ordinary
"16,709",0,0,0,1,0,ordinary,ordinary
"16,711",0,0,1,1,0,ordinary,ordinary
"16,716",1.0986122887,0,0,3,0,ordinary,ordinary
"16,718",0.6931471806,0,0,0,4,ordinary,ordinary
"16,719",1.0888999753,1,1,10,3,top_5_10,outstanding
"16,720",0,0,1,0,1,ordinary,ordinary
"16,721",0.6931471806,0,0,2,1,ordinary,ordinary
"16,722",0,1,0,0,0,ordinary,ordinary
"16,723",1.3040114826,0,10,1,14,top_10_15,outstanding
"16,724",0,0,0,1,0,ordinary,ordinary
"16,727",0,0,0,0,3,ordinary,ordinary
"16,729",0,5,5,0,5,ordinary,ordinary
"16,733",1.3862943611,0,1,4,1,ordinary,ordinary
"16,736",0,0,1,0,1,ordinary,ordinary
"16,742",0.6931471806,2,0,0,4,ordinary,ordinary
"16,748",1.0114042647,0,0,3,6,top_10_15,outstanding
"16,750",0,0,0,1,1,ordinary,ordinary
"16,752",0,1,0,0,1,ordinary,ordinary
"16,753",0,0,1,3,1,ordinary,ordinary
"16,754",0.6931471806,1,0,2,0,ordinary,ordinary
"16,757",0,0,0,0,2,ordinary,ordinary
"16,758",0.6931471806,0,1,0,2,ordinary,ordinary
"16,761",0.6931471806,1,0,0,2,ordinary,ordinary
"16,762",0.6931471806,0,0,2,4,ordinary,ordinary
"16,763",0,1,0,0,1,ordinary,ordinary
"16,768",0,0,2,0,2,ordinary,ordinary
"16,769",1.5126056839,0,3,4,5,ordinary,ordinary
"16,771",0,0,1,0,1,ordinary,ordinary
"16,778",2.2799318881,2,12,10,0,ordinary,ordinary
"16,782",0,0,2,0,2,ordinary,ordinary
"16,783",0,0,0,0,3,top_5_10,outstanding
"16,784",0.6931471806,0,1,0,2,ordinary,ordinary
"16,785",5.8046008431,7,5,10,12,ordinary,ordinary
"16,786",0,0,0,0,1,ordinary,ordinary
"16,787",0,0,0,1,0,ordinary,ordinary
"16,789",0,0,2,2,0,ordinary,ordinary
"16,791",0,0,1,0,0,ordinary,ordinary
"16,796",6.4733089196,8,9,10,24,top_10_15,outstanding
"16,799",0.673011667,0,2,3,5,ordinary,ordinary
"16,801",1.0986122887,0,15,0,0,ordinary,ordinary
"16,802",0,0,0,0,1,ordinary,ordinary
"16,803",1.9486295057,4,2,2,1,ordinary,ordinary
"16,806",4.1284000893,3,13,14,4,top_5,outstanding
"16,808",0,2,0,2,2,ordinary,ordinary
"16,812",1.1935496041,5,0,6,1,ordinary,ordinary
"16,814",0.673011667,5,0,2,0,ordinary,ordinary
"16,818",0,0,1,1,1,ordinary,ordinary
"16,819",3.9725382816,7,2,17,26,ordinary,ordinary
"16,823",0.6931471806,1,2,2,2,top_10_15,outstanding
"16,826",5.5114081971,19,21,13,8,top_5_10,outstanding
"16,827",7.1265803025,2,70,30,20,top_5,outstanding
"16,830",0.6931471806,0,0,2,1,ordinary,ordinary
"16,831",0.6931471806,0,0,1,2,ordinary,ordinary
"16,832",1.0986122887,0,0,2,3,ordinary,ordinary
"16,833",0,0,0,0,2,ordinary,ordinary
"16,834",6.5298204485,3,8,26,26,ordinary,ordinary
"16,836",0,0,1,0,1,ordinary,ordinary
"16,839",0,1,0,1,0,ordinary,ordinary
"16,845",0.6931471806,0,2,0,0,ordinary,ordinary
"16,846",0,0,0,3,3,ordinary,ordinary
"16,848",0,0,1,0,1,ordinary,ordinary
"16,850",1.0114042647,0,0,1,6,ordinary,ordinary
"16,852",0,0,0,2,0,ordinary,ordinary
"16,854",2.0946409388,2,5,0,4,ordinary,ordinary
"16,855",1.3862943611,2,1,1,4,ordinary,ordinary
"16,856",1.0986122887,1,2,3,1,ordinary,ordinary
"16,857",0.6931471806,2,0,0,0,ordinary,ordinary
"16,858",0,1,0,1,0,ordinary,ordinary
"16,859",0.6931471806,0,2,0,1,ordinary,ordinary
"16,860",0,0,0,1,0,ordinary,ordinary
"16,861",0.6931471806,1,0,0,2,ordinary,ordinary
"16,862",5.8707889176,14,8,7,8,top_10_15,outstanding
"16,863",3.5665505116,5,3,4,13,ordinary,ordinary
"16,864",0,0,0,2,0,ordinary,ordinary
"16,865",1.2730283366,3,1,3,1,ordinary,ordinary
"16,866",5.0903732124,5,4,4,10,top_5_10,outstanding
"16,870",0,2,0,2,2,ordinary,ordinary
"16,872",0.6931471806,2,0,3,6,ordinary,ordinary
"16,873",1.2730283366,3,3,3,0,ordinary,ordinary
"16,874",3.3411580399,12,5,14,6,ordinary,ordinary
"16,875",1.0397207708,4,0,1,1,ordinary,ordinary
"16,876",0,1,1,1,0,ordinary,ordinary
"16,877",5.161058188,8,11,8,14,ordinary,ordinary
"16,878",0.6931471806,0,0,0,4,ordinary,ordinary
"16,879",0.6931471806,1,2,0,0,ordinary,ordinary
"16,880",0.6931471806,1,0,2,0,ordinary,ordinary
"16,881",6.8375580933,14,5,8,7,ordinary,ordinary
"16,882",0,0,0,1,0,ordinary,ordinary
"16,883",0,0,0,1,0,ordinary,ordinary
"16,886",1.735126457,3,1,3,1,ordinary,ordinary
"16,887",0.6931471806,0,3,6,0,ordinary,ordinary
"16,891",0,1,1,1,0,ordinary,ordinary
"16,892",2.6052073768,1,3,5,3,ordinary,ordinary
"16,893",4.1351665567,2,5,5,5,ordinary,ordinary
"16,894",3.1214208181,1,1,6,6,ordinary,ordinary
"16,895",0,1,0,0,0,ordinary,ordinary
"16,896",0.6931471806,0,1,2,0,ordinary,ordinary
"16,897",0,0,0,1,0,ordinary,ordinary
"16,898",1.7917594692,0,2,0,3,ordinary,ordinary
"16,900",0,0,3,3,3,ordinary,ordinary
"16,902",0.6931471806,0,0,2,1,ordinary,ordinary
"16,903",0.6931471806,0,0,2,1,ordinary,ordinary
"16,904",7.2526471344,39,5,24,18,top_10_15,outstanding
"16,910",0.6931471806,2,0,4,0,ordinary,ordinary
"16,912",0.6931471806,0,0,2,1,ordinary,ordinary
"16,915",0,2,2,0,2,ordinary,ordinary
"16,918",0,0,0,1,0,ordinary,ordinary
"16,921",0.6931471806,0,2,0,4,ordinary,ordinary
"16,922",2.0794415417,2,2,0,2,top_10_15,outstanding
"16,923",1.3862943611,0,0,6,2,ordinary,ordinary
"16,924",0.6931471806,0,2,0,0,ordinary,ordinary
"16,928",0,0,2,0,2,ordinary,ordinary
"16,930",0,0,1,1,0,ordinary,ordinary
"16,935",0.6931471806,0,5,10,0,ordinary,ordinary
"16,936",3.7117830568,1,3,9,8,top_10_15,outstanding
"16,938",0,0,0,0,1,ordinary,ordinary
"16,939",0.6931471806,0,1,2,0,ordinary,ordinary
"16,940",1.0397207708,0,0,4,2,ordinary,ordinary
"16,941",1.9245852921,5,1,1,8,ordinary,ordinary
"16,942",0.6931471806,5,0,0,10,ordinary,ordinary
"16,945",1.0986122887,6,4,2,0,ordinary,ordinary
"16,946",0.6931471806,1,0,0,2,ordinary,ordinary
"16,949",1.3862943611,1,2,1,2,ordinary,ordinary
"16,951",0.8675632285,4,0,4,6,ordinary,ordinary
"16,952",2.0794415417,8,1,8,1,ordinary,ordinary
"16,953",1.389681192,0,8,0,22,ordinary,ordinary
"16,957",0.6931471806,0,2,4,0,ordinary,ordinary
"16,959",0,3,3,0,0,ordinary,ordinary
"16,961",1.2730283366,0,0,3,3,ordinary,ordinary
"16,966",0,1,0,0,0,ordinary,ordinary
"16,967",8.8309219309,16,46,55,74,top_5,outstanding
"16,972",0,0,1,1,0,ordinary,ordinary
"16,973",0,0,5,0,5,ordinary,ordinary
"16,975",0,0,1,0,1,ordinary,ordinary
"16,977",5.9028900616,3,5,9,20,ordinary,ordinary
"16,979",4.797914943,4,5,4,4,top_10_15,outstanding
"16,981",0.6931471806,0,1,0,2,ordinary,ordinary
"16,984",0,1,0,1,0,ordinary,ordinary
"16,986",1.3296613489,0,3,0,2,ordinary,ordinary
"16,987",0,0,2,0,0,ordinary,ordinary
"16,988",0,0,0,2,0,ordinary,ordinary
"16,990",0,0,1,0,1,ordinary,ordinary
"16,992",1.0986122887,0,3,0,0,ordinary,ordinary
"16,995",0,1,0,0,0,ordinary,ordinary
"16,999",0.6931471806,0,8,0,0,ordinary,ordinary
"17,001",0,1,0,1,0,ordinary,ordinary
"17,002",0,0,1,1,0,ordinary,ordinary
"17,005",0,0,0,0,1,ordinary,ordinary
"17,008",0,0,3,0,3,ordinary,ordinary
"17,009",0.6931471806,0,1,0,2,ordinary,ordinary
"17,014",0.6931471806,0,0,0,2,ordinary,ordinary
"17,016",0,0,2,0,2,ordinary,ordinary
"17,019",0,1,0,1,0,ordinary,ordinary
"17,026",0,1,0,1,1,ordinary,ordinary
"17,030",0,1,1,1,0,top_10_15,outstanding
"17,034",1.5405748955,5,0,5,6,ordinary,ordinary
"17,035",4.7865770463,25,5,29,37,top_5_10,outstanding
"17,041",0.6931471806,1,2,0,0,ordinary,ordinary
"17,047",0,0,0,0,1,ordinary,ordinary
"17,050",0.6931471806,0,2,0,0,ordinary,ordinary
"17,052",0.6931471806,1,0,2,2,ordinary,ordinary
"17,053",0,0,4,4,4,ordinary,ordinary
"17,054",0,0,3,0,3,ordinary,ordinary
"17,055",0,1,1,1,0,ordinary,ordinary
"17,058",1.0986122887,0,3,0,9,ordinary,ordinary
"17,062",1.9661755171,1,6,3,4,ordinary,ordinary
"17,065",0,0,0,1,0,ordinary,ordinary
"17,067",0,0,1,1,0,ordinary,ordinary
"17,068",0.6931471806,0,2,0,0,ordinary,ordinary
"17,069",0,1,0,0,0,ordinary,ordinary
"17,074",2.2538575896,0,1,6,2,ordinary,ordinary
"17,077",0.6931471806,8,0,0,0,ordinary,ordinary
"17,078",1.3862943611,4,1,1,0,top_10_15,outstanding
"17,081",0,0,0,1,0,ordinary,ordinary
"17,082",0,1,0,1,0,ordinary,ordinary
"17,083",1.7919805339,13,5,0,0,ordinary,ordinary
"17,085",0.6931471806,0,2,0,0,ordinary,ordinary
"17,088",1.3862943611,2,4,2,4,ordinary,ordinary
"17,090",1.3862943611,2,1,1,4,ordinary,ordinary
"17,096",0,1,1,0,0,ordinary,ordinary
"17,099",0,2,2,0,2,ordinary,ordinary
"17,100",0,1,0,1,1,ordinary,ordinary
"17,102",4.1144559313,3,4,11,5,ordinary,ordinary
"17,105",2.9038839163,6,8,2,3,top_10_15,outstanding
"17,107",2.525673332,2,0,3,9,top_5,outstanding
"17,113",1.2730283366,6,3,2,0,ordinary,ordinary
"17,114",0.6931471806,1,0,1,2,ordinary,ordinary
"17,115",0,2,2,2,0,ordinary,ordinary
"17,119",0,1,0,1,0,ordinary,ordinary
"17,120",0.6931471806,2,0,1,0,ordinary,ordinary
"17,124",0.6931471806,2,0,0,4,ordinary,ordinary
"17,127",0.6931471806,0,1,0,2,ordinary,ordinary
"17,129",0.6931471806,0,4,2,0,ordinary,ordinary
"17,130",0,0,0,0,1,ordinary,ordinary
"17,132",0.6931471806,2,1,0,0,ordinary,ordinary
"17,134",0,0,0,1,0,ordinary,ordinary
"17,136",1.7428557484,1,5,0,6,ordinary,ordinary
"17,137",2.9711196068,3,11,4,18,top_5_10,outstanding
"17,140",0,4,0,4,0,ordinary,ordinary
"17,141",0.6931471806,0,0,0,2,ordinary,ordinary
"17,145",0,1,0,0,0,ordinary,ordinary
"17,151",0,1,1,1,0,ordinary,ordinary
"17,152",0,1,1,1,0,ordinary,ordinary
"17,153",4.2111022822,2,11,9,7,ordinary,ordinary
"17,154",10.1765741053,52,20,79,69,top_5,outstanding
"17,156",0,0,2,0,2,ordinary,ordinary
"17,159",0,2,0,2,0,ordinary,ordinary
"17,160",0.6931471806,8,0,16,0,top_10_15,outstanding
"17,161",0,0,0,0,1,ordinary,ordinary
"17,165",0,0,2,2,2,ordinary,ordinary
"17,166",1.0986122887,0,0,0,3,ordinary,ordinary
"17,167",0,0,2,2,0,ordinary,ordinary
"17,170",0.6931471806,9,0,18,1,ordinary,ordinary
"17,172",3.7028566205,15,1,5,13,top_10_15,outstanding
"17,173",0,0,0,0,1,ordinary,ordinary
"17,174",0,0,3,0,0,ordinary,ordinary
"17,176",0,0,0,1,0,ordinary,ordinary
"17,183",0,2,2,0,2,ordinary,ordinary
"17,185",0.6931471806,2,0,4,0,ordinary,ordinary
"17,188",4.5202879627,8,27,32,65,top_5_10,outstanding
"17,189",9.5967580824,31,25,41,45,top_5,outstanding
"17,194",8.0538739049,20,16,34,28,top_5_10,outstanding
"17,201",0.6931471806,0,0,2,1,ordinary,ordinary
"17,203",0.6931471806,0,4,0,2,ordinary,ordinary
"17,207",0,0,1,0,0,ordinary,ordinary
"17,209",3.900658838,5,12,18,32,ordinary,ordinary
"17,211",0.6931471806,2,0,4,0,ordinary,ordinary
"17,213",1.054920168,3,0,1,5,ordinary,ordinary
"17,215",0,1,0,1,1,ordinary,ordinary
"17,222",0,3,0,0,3,ordinary,ordinary
"17,223",0,0,1,0,1,ordinary,ordinary
"17,224",0,0,0,0,1,ordinary,ordinary
"17,227",0,0,1,1,0,ordinary,ordinary
"17,230",6.2085753284,7,7,4,14,top_5_10,outstanding
"17,231",1.1437083894,6,2,6,2,ordinary,ordinary
"17,232",0,0,0,1,0,ordinary,ordinary
"17,234",0,0,2,2,2,ordinary,ordinary
"17,237",0,4,1,1,3,ordinary,ordinary
"17,243",0,0,0,2,0,ordinary,ordinary
"17,244",1.7917594692,1,1,0,6,ordinary,ordinary
"17,246",0,1,0,0,1,ordinary,ordinary
"17,249",0,0,1,0,1,ordinary,ordinary
"17,250",0,0,1,0,1,ordinary,ordinary
"17,251",0,0,0,1,0,ordinary,ordinary
"17,252",2.5649528821,0,6,2,7,ordinary,ordinary
"17,257",0,1,1,1,0,ordinary,ordinary
"17,262",1.5040773968,3,6,0,3,ordinary,ordinary
"17,263",0,1,0,0,0,ordinary,ordinary
"17,264",0.6931471806,2,0,0,4,ordinary,ordinary
"17,266",0.6931471806,0,1,2,0,ordinary,ordinary
"17,267",0,0,1,0,1,ordinary,ordinary
"17,269",0.6931471806,2,0,1,0,ordinary,ordinary
"17,273",1.9400200296,2,7,2,6,ordinary,ordinary
"17,276",1.6094379124,1,0,5,0,top_5_10,outstanding
"17,277",0,1,0,0,1,ordinary,ordinary
"17,278",0.6931471806,1,0,2,0,ordinary,ordinary
"17,280",0.6931471806,0,2,1,0,ordinary,ordinary
"17,282",0,1,0,0,1,ordinary,ordinary
"17,284",1.735126457,0,0,3,3,ordinary,ordinary
"17,286",0.6931471806,1,0,2,0,ordinary,ordinary
"17,287",0,0,1,0,0,ordinary,ordinary
"17,288",0,0,0,2,0,ordinary,ordinary
"17,292",0,6,6,0,6,ordinary,ordinary
"17,296",2.5310890751,0,0,16,5,ordinary,ordinary
"17,298",0,2,0,0,0,ordinary,ordinary
"17,299",0,0,1,1,0,ordinary,ordinary
"17,301",4.03771155,3,1,5,6,ordinary,ordinary
"17,302",0,1,0,1,0,ordinary,ordinary
"17,303",0.6365141683,6,1,0,2,ordinary,ordinary
"17,305",0,4,0,0,4,ordinary,ordinary
"17,306",0.6931471806,2,0,0,0,ordinary,ordinary
"17,311",0,2,0,0,1,ordinary,ordinary
"17,317",0,0,3,3,3,ordinary,ordinary
"17,318",0.6931471806,2,0,4,0,ordinary,ordinary
"17,320",5.5836021966,11,50,31,23,top_5,outstanding
"17,324",0.5004024235,0,4,4,5,ordinary,ordinary
"17,326",1.0986122887,0,0,3,0,ordinary,ordinary
"17,327",0,0,0,1,0,ordinary,ordinary
"17,333",0.6931471806,0,2,0,0,ordinary,ordinary
"17,334",0,3,0,0,3,ordinary,ordinary
"17,335",0.6365141683,1,0,3,0,ordinary,ordinary
"17,338",0,2,0,1,1,ordinary,ordinary
"17,339",11.9855891491,453,282,466,404,top_5,outstanding
"17,341",0.6931471806,0,2,0,0,ordinary,ordinary
"17,344",0,1,1,1,0,ordinary,ordinary
"17,345",0,0,1,1,0,ordinary,ordinary
"17,346",0,1,0,0,1,ordinary,ordinary
"17,347",0,1,1,1,0,ordinary,ordinary
"17,349",0,2,2,2,0,ordinary,ordinary
"17,350",0.6931471806,1,0,2,0,ordinary,ordinary
"17,353",4.756933029,3,5,5,3,top_5_10,outstanding
"17,354",0.6931471806,0,5,0,10,ordinary,ordinary
"17,356",0.6931471806,0,4,0,0,ordinary,ordinary
"17,359",0,0,0,1,0,ordinary,ordinary
"17,360",0,0,1,1,1,ordinary,ordinary
"17,361",3.8532698469,12,22,17,2,top_5_10,outstanding
"17,362",0.6917614989,19,1,3,1,ordinary,ordinary
"17,363",0.6931471806,0,1,2,0,ordinary,ordinary
"17,364",0,2,0,0,0,ordinary,ordinary
"17,366",0,0,0,0,1,ordinary,ordinary
"17,367",1.7917594692,1,0,3,2,ordinary,ordinary
"17,368",0.6931471806,0,0,0,10,ordinary,ordinary
"17,371",0.6931471806,2,0,4,0,ordinary,ordinary
"17,375",0,0,4,4,0,ordinary,ordinary
"17,379",0,0,0,2,0,ordinary,ordinary
"17,380",1.560710409,1,1,6,1,ordinary,ordinary
"17,381",0.6931471806,0,2,0,0,ordinary,ordinary
"17,383",1.3296613489,2,4,3,0,ordinary,ordinary
"17,384",0,7,0,0,1,ordinary,ordinary
"17,385",7.8340671094,9,22,32,37,top_5_10,outstanding
"17,386",1.7917594692,0,3,2,1,ordinary,ordinary
"17,388",0,0,1,0,0,ordinary,ordinary
"17,391",0,0,0,2,2,ordinary,ordinary
"17,393",0.5623351446,4,4,0,4,ordinary,ordinary
"17,395",0.6931471806,0,2,1,0,ordinary,ordinary
"17,397",0,0,0,0,1,ordinary,ordinary
"17,398",0.6931471806,2,0,0,4,ordinary,ordinary
"17,400",0,1,0,0,1,ordinary,ordinary
"17,401",0.6931471806,2,0,0,1,ordinary,ordinary
"17,402",0,1,0,0,1,ordinary,ordinary
"17,405",0,0,2,0,0,ordinary,ordinary
"17,406",0.6931471806,1,0,0,2,ordinary,ordinary
"17,410",0,0,1,1,0,ordinary,ordinary
"17,411",0,0,0,2,0,ordinary,ordinary
"17,414",7.244383803,14,9,20,17,top_5,outstanding
"17,415",1.3862943611,1,2,2,1,ordinary,ordinary
"17,416",0,1,0,1,1,ordinary,ordinary
"17,425",0,0,0,1,0,ordinary,ordinary
"17,429",0.6931471806,0,0,4,0,ordinary,ordinary
"17,430",0.6931471806,0,0,1,2,ordinary,ordinary
"17,433",0,0,1,0,0,ordinary,ordinary
"17,435",0.6931471806,0,0,2,1,ordinary,ordinary
"17,440",0.6931471806,0,6,0,0,ordinary,ordinary
"17,441",0.6931471806,0,4,0,0,ordinary,ordinary
"17,443",0.6931471806,0,1,0,2,ordinary,ordinary
"17,452",0.6931471806,0,2,0,0,ordinary,ordinary
"17,453",0,1,0,1,0,ordinary,ordinary
"17,454",0,0,1,0,1,ordinary,ordinary
"17,457",0.6931471806,0,0,0,2,ordinary,ordinary
"17,460",4.3256553784,2,3,8,8,ordinary,ordinary
"17,461",0.6931471806,0,1,2,0,ordinary,ordinary
"17,462",1.6762349391,3,3,4,2,ordinary,ordinary
"17,463",0.6931471806,0,0,3,6,ordinary,ordinary
"17,464",1.0986122887,1,1,1,3,ordinary,ordinary
"17,465",0,0,0,2,0,ordinary,ordinary
"17,466",0.6931471806,0,8,0,0,ordinary,ordinary
"17,467",0,0,1,1,0,ordinary,ordinary
"17,468",0,0,1,0,1,ordinary,ordinary
"17,470",1.0986122887,0,0,0,12,ordinary,ordinary
"17,472",10.7048622093,121,81,194,169,top_5,outstanding
"17,474",0,1,0,1,0,ordinary,ordinary
"17,476",0,1,0,0,1,ordinary,ordinary
"17,478",0.6931471806,0,0,0,20,ordinary,ordinary
"17,485",0,1,1,1,0,ordinary,ordinary
"17,486",0,1,1,1,0,ordinary,ordinary
"17,488",0,1,1,1,0,ordinary,ordinary
"17,490",0.6931471806,1,0,2,0,ordinary,ordinary
"17,492",0.6931471806,0,4,0,2,ordinary,ordinary
"17,493",3.4279700861,3,9,22,29,top_5_10,outstanding
"17,494",0.6931471806,0,0,4,0,ordinary,ordinary
"17,495",1.118743336,7,1,0,12,ordinary,ordinary
"17,496",1.6914343363,1,0,3,5,ordinary,ordinary
"17,498",0,0,1,0,0,ordinary,ordinary
"17,501",0,0,1,1,1,ordinary,ordinary
"17,504",0,0,0,1,1,ordinary,ordinary
"17,506",0.6931471806,0,0,1,2,ordinary,ordinary
"17,507",0,0,3,0,3,ordinary,ordinary
"17,509",1.0986122887,1,0,3,1,ordinary,ordinary
"17,510",0,0,1,0,0,ordinary,ordinary
"17,512",1.0986122887,1,1,0,3,ordinary,ordinary
"17,516",0.6931471806,0,4,2,0,ordinary,ordinary
"17,517",0,1,1,0,1,ordinary,ordinary
"17,520",0,0,0,1,1,ordinary,ordinary
"17,521",0,0,0,1,1,ordinary,ordinary
"17,522",0.6931471806,0,2,1,0,ordinary,ordinary
"17,523",0.6931471806,0,0,2,0,ordinary,ordinary
"17,524",0,0,2,0,0,ordinary,ordinary
"17,525",0.6931471806,0,1,2,0,ordinary,ordinary
"17,526",0.6931471806,10,0,0,0,ordinary,ordinary
"17,528",0,0,0,1,1,ordinary,ordinary
"17,529",0.6931471806,0,0,6,3,top_5_10,outstanding
"17,532",0.6931471806,0,1,2,0,ordinary,ordinary
"17,534",0,1,0,1,1,ordinary,ordinary
"17,535",0.6931471806,0,0,2,1,ordinary,ordinary
"17,536",0,0,5,0,5,ordinary,ordinary
"17,537",0,1,0,0,0,ordinary,ordinary
"17,541",0.6931471806,2,0,0,0,ordinary,ordinary
"17,543",0.6931471806,1,0,2,0,ordinary,ordinary
"17,544",0,1,0,0,0,ordinary,ordinary
"17,545",1.1988493129,3,2,4,0,ordinary,ordinary
"17,547",0.6931471806,0,0,2,0,ordinary,ordinary
"17,548",0,0,1,1,1,ordinary,ordinary
"17,549",0.6931471806,0,1,2,0,ordinary,ordinary
"17,554",0,0,0,0,1,ordinary,ordinary
"17,556",0,1,0,1,1,ordinary,ordinary
"17,557",0,0,0,5,5,ordinary,ordinary
"17,558",0.6931471806,3,0,0,6,ordinary,ordinary
"17,559",0.6931471806,0,0,0,2,ordinary,ordinary
"17,560",0.6931471806,4,0,2,0,ordinary,ordinary
"17,568",0,1,0,1,1,ordinary,ordinary
"17,570",0.6931471806,0,0,2,1,ordinary,ordinary
"17,571",1.0986122887,0,0,3,0,ordinary,ordinary
"17,573",0.4505612089,1,12,4,1,ordinary,ordinary
